#labels Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,CostEst
1.77778E-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.1,-1
1.77778E-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.05,-1
1.77778E-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.025,-1
1.77778E-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0,-1
1.77778E-06,1.77778,5,310.5,158.67,0.0139016,3.07332,0.005,-1
1.77778E-06,1.77778,5,310.5,158.67,0.0139016,3.07332,0.025,-1
1.77778E-06,1.77778,5,310.5,158.67,0.0139016,3.07332,0.075,-1
1.77778E-06,1.77778,5,310.5,158.67,0.0139016,3.07332,0.05,-1
1.77778E-06,1.77778,5,310.5,158.67,0.0139016,3.07332,0,-1
1.77778E-06,1.77778,5,310.5,158.67,0.0139016,3.07332,0.1,-1
1.77778E-06,1.77778,5,310.5,158.67,0.0139016,3.07332,0.001,-1
1.77778E-06,1.77778,5,310.5,158.67,0.0139016,3.07332,0.01,-1
1,1,5,500,257.302,0.00289291,3.6711,0.075,1
1,1,5,500,257.302,0.00289291,3.6711,0.001,0
1,1,5,500,257.302,0.00289291,3.6711,0.05,1
1,1,5,500,257.302,0.00289291,3.6711,0.1,1
1,1,5,500,257.302,0.00289291,3.6711,0.01,0
1,1,5,500,257.302,0.00289291,3.6711,0,0
1,1,5,500,257.302,0.00289291,3.6711,0.025,0
1,1,5,500,257.302,0.00289291,3.6711,0.005,0
0.000228542,2.28542,5,46.2,30.2383,0.0505991,3.14184,0.001,-1
0.000228542,2.28542,5,46.2,30.2383,0.0505991,3.14184,0,-1
0.000228542,2.28542,5,46.2,30.2383,0.0505991,3.14184,0.075,-1
0.000228542,2.28542,5,46.2,30.2383,0.0505991,3.14184,0.01,-1
0.000228542,2.28542,5,46.2,30.2383,0.0505991,3.14184,0.025,-1
0.000228542,2.28542,5,46.2,30.2383,0.0505991,3.14184,0.05,-1
0.000228542,2.28542,5,46.2,30.2383,0.0505991,3.14184,0.005,-1
0.000228542,2.28542,5,46.2,30.2383,0.0505991,3.14184,0.1,-1
1.77778E-06,1.77778,5,11.05,8.43907,0.477435,1.69876,0.1,-1
1.77778E-06,1.77778,5,11.05,8.43907,0.477435,1.69876,0.075,-1
1.77778E-06,1.77778,5,11.05,8.43907,0.477435,1.69876,0.001,-1
1.77778E-06,1.77778,5,11.05,8.43907,0.477435,1.69876,0.005,-1
1.77778E-06,1.77778,5,11.05,8.43907,0.477435,1.69876,0.05,-1
1.77778E-06,1.77778,5,11.05,8.43907,0.477435,1.69876,0.01,-1
1.77778E-06,1.77778,5,11.05,8.43907,0.477435,1.69876,0,-1
1.77778E-06,1.77778,5,11.05,8.43907,0.477435,1.69876,0.025,-1
1.77778E-06,1.77778,5,140.35,93.736,0.00551499,3.7076,0.01,0
1.77778E-06,1.77778,5,140.35,93.736,0.00551499,3.7076,0.001,0
1.77778E-06,1.77778,5,140.35,93.736,0.00551499,3.7076,0.05,0
1.77778E-06,1.77778,5,140.35,93.736,0.00551499,3.7076,0.075,1
1.77778E-06,1.77778,5,140.35,93.736,0.00551499,3.7076,0,0
1.77778E-06,1.77778,5,140.35,93.736,0.00551499,3.7076,0.025,0
1.77778E-06,1.77778,5,140.35,93.736,0.00551499,3.7076,0.1,1
1.77778E-06,1.77778,5,140.35,93.736,0.00551499,3.7076,0.005,0
0.0176406,1.76406,5,500,280.732,0.000857229,3.87467,0.025,1
0.0176406,1.76406,5,500,280.732,0.000857229,3.87467,0,0
0.0176406,1.76406,5,500,280.732,0.000857229,3.87467,0.1,1
0.0176406,1.76406,5,500,280.732,0.000857229,3.87467,0.075,1
0.0176406,1.76406,5,500,280.732,0.000857229,3.87467,0.01,0
0.0176406,1.76406,5,500,280.732,0.000857229,3.87467,0.005,0
0.0176406,1.76406,5,500,280.732,0.000857229,3.87467,0.05,0
0.0176406,1.76406,5,500,280.732,0.000857229,3.87467,0.001,0
2.28571E-06,2.28571,5,33.6,19.3,0.259067,1.74093,0.001,0
2.28571E-06,2.28571,5,33.6,19.3,0.259067,1.74093,0.05,1
2.28571E-06,2.28571,5,33.6,19.3,0.259067,1.74093,0.025,1
2.28571E-06,2.28571,5,33.6,19.3,0.259067,1.74093,0.01,0
2.28571E-06,2.28571,5,33.6,19.3,0.259067,1.74093,0.075,1
2.28571E-06,2.28571,5,33.6,19.3,0.259067,1.74093,0.005,0
2.28571E-06,2.28571,5,33.6,19.3,0.259067,1.74093,0,0
2.28571E-06,2.28571,5,33.6,19.3,0.259067,1.74093,0.1,1
0.022567,2.2567,5,20.9,13.6674,0.240561,2.22225,0.075,-1
0.022567,2.2567,5,20.9,13.6674,0.240561,2.22225,0.01,-1
0.022567,2.2567,5,20.9,13.6674,0.240561,2.22225,0.001,-1
0.022567,2.2567,5,20.9,13.6674,0.240561,2.22225,0,-1
0.022567,2.2567,5,20.9,13.6674,0.240561,2.22225,0.1,-1
0.022567,2.2567,5,20.9,13.6674,0.240561,2.22225,0.05,-1
0.022567,2.2567,5,20.9,13.6674,0.240561,2.22225,0.025,-1
0.022567,2.2567,5,20.9,13.6674,0.240561,2.22225,0.005,-1
1.77778E-06,1.77778,5,264.9,137.845,0.00834477,3.48379,0.075,1
1.77778E-06,1.77778,5,264.9,137.845,0.00834477,3.48379,0.1,1
1.77778E-06,1.77778,5,264.9,137.845,0.00834477,3.48379,0.025,0
1.77778E-06,1.77778,5,264.9,137.845,0.00834477,3.48379,0,0
1.77778E-06,1.77778,5,264.9,137.845,0.00834477,3.48379,0.05,1
1.77778E-06,1.77778,5,264.9,137.845,0.00834477,3.48379,0.01,0
1.77778E-06,1.77778,5,264.9,137.845,0.00834477,3.48379,0.001,0
1.77778E-06,1.77778,5,264.9,137.845,0.00834477,3.48379,0.005,0
0.000228542,2.28542,5,54.15,30.8794,0.0741499,2.85883,0,-1
0.000228542,2.28542,5,54.15,30.8794,0.0741499,2.85883,0.075,-1
0.000228542,2.28542,5,54.15,30.8794,0.0741499,2.85883,0.05,-1
0.000228542,2.28542,5,54.15,30.8794,0.0741499,2.85883,0.01,-1
0.000228542,2.28542,5,54.15,30.8794,0.0741499,2.85883,0.1,-1
0.000228542,2.28542,5,54.15,30.8794,0.0741499,2.85883,0.025,-1
0.000228542,2.28542,5,54.15,30.8794,0.0741499,2.85883,0.005,-1
0.000228542,2.28542,5,54.15,30.8794,0.0741499,2.85883,0.001,-1
1.77778E-06,1.77778,5,500,330.11,0.000458804,3.91452,0.025,1
1.77778E-06,1.77778,5,500,330.11,0.000458804,3.91452,0.05,0
1.77778E-06,1.77778,5,500,330.11,0.000458804,3.91452,0.005,0
1.77778E-06,1.77778,5,500,330.11,0.000458804,3.91452,0.001,0
1.77778E-06,1.77778,5,500,330.11,0.000458804,3.91452,0.01,0
1.77778E-06,1.77778,5,500,330.11,0.000458804,3.91452,0.1,1
1.77778E-06,1.77778,5,500,330.11,0.000458804,3.91452,0,0
1.77778E-06,1.77778,5,500,330.11,0.000458804,3.91452,0.075,1
0.000177764,1.77764,5,102.15,55.3944,0.03169,3.16592,0.005,-1
0.000177764,1.77764,5,102.15,55.3944,0.03169,3.16592,0.05,-1
0.000177764,1.77764,5,102.15,55.3944,0.03169,3.16592,0.075,-1
0.000177764,1.77764,5,102.15,55.3944,0.03169,3.16592,0.1,-1
0.000177764,1.77764,5,102.15,55.3944,0.03169,3.16592,0,-1
0.000177764,1.77764,5,102.15,55.3944,0.03169,3.16592,0.001,-1
0.000177764,1.77764,5,102.15,55.3944,0.03169,3.16592,0.025,-1
0.000177764,1.77764,5,102.15,55.3944,0.03169,3.16592,0.01,-1
0.0176406,1.76406,5,140.35,73.4535,0.0340591,2.90636,0.025,-1
0.0176406,1.76406,5,140.35,73.4535,0.0340591,2.90636,0.01,-1
0.0176406,1.76406,5,140.35,73.4535,0.0340591,2.90636,0.05,-1
0.0176406,1.76406,5,140.35,73.4535,0.0340591,2.90636,0.005,-1
0.0176406,1.76406,5,140.35,73.4535,0.0340591,2.90636,0,-1
0.0176406,1.76406,5,140.35,73.4535,0.0340591,2.90636,0.1,-1
0.0176406,1.76406,5,140.35,73.4535,0.0340591,2.90636,0.001,-1
0.0176406,1.76406,5,140.35,73.4535,0.0340591,2.90636,0.075,-1
0.000177764,1.77764,5,363.95,189.64,0.00395967,3.65757,0.001,0
0.000177764,1.77764,5,363.95,189.64,0.00395967,3.65757,0.075,1
0.000177764,1.77764,5,363.95,189.64,0.00395967,3.65757,0.005,0
0.000177764,1.77764,5,363.95,189.64,0.00395967,3.65757,0,0
0.000177764,1.77764,5,363.95,189.64,0.00395967,3.65757,0.01,0
0.000177764,1.77764,5,363.95,189.64,0.00395967,3.65757,0.025,0
0.000177764,1.77764,5,363.95,189.64,0.00395967,3.65757,0.1,1
0.000177764,1.77764,5,363.95,189.64,0.00395967,3.65757,0.05,1
2.28571E-06,2.28571,5,24.45,14.992,0.260198,2.04851,0.01,-1
2.28571E-06,2.28571,5,24.45,14.992,0.260198,2.04851,0.025,-1
2.28571E-06,2.28571,5,24.45,14.992,0.260198,2.04851,0.075,-1
2.28571E-06,2.28571,5,24.45,14.992,0.260198,2.04851,0,-1
2.28571E-06,2.28571,5,24.45,14.992,0.260198,2.04851,0.005,-1
2.28571E-06,2.28571,5,24.45,14.992,0.260198,2.04851,0.001,-1
2.28571E-06,2.28571,5,24.45,14.992,0.260198,2.04851,0.1,-1
2.28571E-06,2.28571,5,24.45,14.992,0.260198,2.04851,0.05,-1
2.28571E-06,2.28571,5,426.6,217.952,0.00600249,3.44153,0.05,0
2.28571E-06,2.28571,5,426.6,217.952,0.00600249,3.44153,0.075,1
2.28571E-06,2.28571,5,426.6,217.952,0.00600249,3.44153,0.1,1
2.28571E-06,2.28571,5,426.6,217.952,0.00600249,3.44153,0,0
2.28571E-06,2.28571,5,426.6,217.952,0.00600249,3.44153,0.01,0
2.28571E-06,2.28571,5,426.6,217.952,0.00600249,3.44153,0.025,0
2.28571E-06,2.28571,5,426.6,217.952,0.00600249,3.44153,0.001,0
2.28571E-06,2.28571,5,426.6,217.952,0.00600249,3.44153,0.005,0
1,1,5,24.45,16.7367,0.148929,2.59262,0.001,-1
1,1,5,24.45,16.7367,0.148929,2.59262,0.075,-1
1,1,5,24.45,16.7367,0.148929,2.59262,0.05,-1
1,1,5,24.45,16.7367,0.148929,2.59262,0,-1
1,1,5,24.45,16.7367,0.148929,2.59262,0.01,-1
1,1,5,24.45,16.7367,0.148929,2.59262,0.025,-1
1,1,5,24.45,16.7367,0.148929,2.59262,0.1,-1
1,1,5,24.45,16.7367,0.148929,2.59262,0.005,-1
1,1,5,15.2,11.4835,0.275794,2.17149,0.075,-1
1,1,5,15.2,11.4835,0.275794,2.17149,0.005,-1
1,1,5,15.2,11.4835,0.275794,2.17149,0.001,-1
1,1,5,15.2,11.4835,0.275794,2.17149,0.025,-1
1,1,5,15.2,11.4835,0.275794,2.17149,0.1,-1
1,1,5,15.2,11.4835,0.275794,2.17149,0.05,-1
1,1,5,15.2,11.4835,0.275794,2.17149,0,-1
1,1,5,15.2,11.4835,0.275794,2.17149,0.01,-1
0.000228542,2.28542,5,363.95,194.512,0.00252953,3.76167,0.005,0
0.000228542,2.28542,5,363.95,194.512,0.00252953,3.76167,0.01,0
0.000228542,2.28542,5,363.95,194.512,0.00252953,3.76167,0.025,1
0.000228542,2.28542,5,363.95,194.512,0.00252953,3.76167,0.05,1
0.000228542,2.28542,5,363.95,194.512,0.00252953,3.76167,0.1,1
0.000228542,2.28542,5,363.95,194.512,0.00252953,3.76167,0.075,1
0.000228542,2.28542,5,363.95,194.512,0.00252953,3.76167,0,0
0.000228542,2.28542,5,363.95,194.512,0.00252953,3.76167,0.001,0
1,1,5,54.15,30.8794,0.0741499,2.85883,0.075,-1
1,1,5,54.15,30.8794,0.0741499,2.85883,0,-1
1,1,5,54.15,30.8794,0.0741499,2.85883,0.025,-1
1,1,5,54.15,30.8794,0.0741499,2.85883,0.005,-1
1,1,5,54.15,30.8794,0.0741499,2.85883,0.1,-1
1,1,5,54.15,30.8794,0.0741499,2.85883,0.001,-1
1,1,5,54.15,30.8794,0.0741499,2.85883,0.01,-1
1,1,5,54.15,30.8794,0.0741499,2.85883,0.05,-1
1.77778E-06,1.77778,5,39.4,22.9778,0.125474,2.56082,0.05,-1
1.77778E-06,1.77778,5,39.4,22.9778,0.125474,2.56082,0.005,-1
1.77778E-06,1.77778,5,39.4,22.9778,0.125474,2.56082,0.075,-1
1.77778E-06,1.77778,5,39.4,22.9778,0.125474,2.56082,0,-1
1.77778E-06,1.77778,5,39.4,22.9778,0.125474,2.56082,0.01,-1
1.77778E-06,1.77778,5,39.4,22.9778,0.125474,2.56082,0.1,-1
1.77778E-06,1.77778,5,39.4,22.9778,0.125474,2.56082,0.001,-1
1.77778E-06,1.77778,5,39.4,22.9778,0.125474,2.56082,0.025,-1
0.0176406,1.76406,5,500,253.206,0.00980296,2.9801,0.001,0
0.0176406,1.76406,5,500,253.206,0.00980296,2.9801,0.01,0
0.0176406,1.76406,5,500,253.206,0.00980296,2.9801,0.075,1
0.0176406,1.76406,5,500,253.206,0.00980296,2.9801,0.1,1
0.0176406,1.76406,5,500,253.206,0.00980296,2.9801,0.05,0
0.0176406,1.76406,5,500,253.206,0.00980296,2.9801,0.005,0
0.0176406,1.76406,5,500,253.206,0.00980296,2.9801,0.025,0
0.0176406,1.76406,5,500,253.206,0.00980296,2.9801,0,0
2.28571E-06,2.28571,5,46.2,26.3357,0.108809,2.60398,0.075,-1
2.28571E-06,2.28571,5,46.2,26.3357,0.108809,2.60398,0.001,-1
2.28571E-06,2.28571,5,46.2,26.3357,0.108809,2.60398,0,-1
2.28571E-06,2.28571,5,46.2,26.3357,0.108809,2.60398,0.1,-1
2.28571E-06,2.28571,5,46.2,26.3357,0.108809,2.60398,0.05,-1
2.28571E-06,2.28571,5,46.2,26.3357,0.108809,2.60398,0.01,-1
2.28571E-06,2.28571,5,46.2,26.3357,0.108809,2.60398,0.005,-1
2.28571E-06,2.28571,5,46.2,26.3357,0.108809,2.60398,0.025,-1
1.77778E-06,1.77778,5,9.45,7.225,0.692042,1.30796,0.01,-1
1.77778E-06,1.77778,5,9.45,7.225,0.692042,1.30796,0.05,-1
1.77778E-06,1.77778,5,9.45,7.225,0.692042,1.30796,0.005,-1
1.77778E-06,1.77778,5,9.45,7.225,0.692042,1.30796,0.025,-1
1.77778E-06,1.77778,5,9.45,7.225,0.692042,1.30796,0,-1
1.77778E-06,1.77778,5,9.45,7.225,0.692042,1.30796,0.1,-1
1.77778E-06,1.77778,5,9.45,7.225,0.692042,1.30796,0.075,-1
1.77778E-06,1.77778,5,9.45,7.225,0.692042,1.30796,0.001,-1
0.000228542,2.28542,5,310.5,157.75,0.0316957,1.9683,0.001,0
0.000228542,2.28542,5,310.5,157.75,0.0316957,1.9683,0.1,1
0.000228542,2.28542,5,310.5,157.75,0.0316957,1.9683,0.075,1
0.000228542,2.28542,5,310.5,157.75,0.0316957,1.9683,0.05,1
0.000228542,2.28542,5,310.5,157.75,0.0316957,1.9683,0.01,0
0.000228542,2.28542,5,310.5,157.75,0.0316957,1.9683,0.025,1
0.000228542,2.28542,5,310.5,157.75,0.0316957,1.9683,0,0
0.000228542,2.28542,5,310.5,157.75,0.0316957,1.9683,0.005,0
0.022567,2.2567,5,426.6,215.927,0.0195524,2.28545,0.001,0
0.022567,2.2567,5,426.6,215.927,0.0195524,2.28545,0.005,0
0.022567,2.2567,5,426.6,215.927,0.0195524,2.28545,0.1,1
0.022567,2.2567,5,426.6,215.927,0.0195524,2.28545,0.05,0
0.022567,2.2567,5,426.6,215.927,0.0195524,2.28545,0,0
0.022567,2.2567,5,426.6,215.927,0.0195524,2.28545,0.01,0
0.022567,2.2567,5,426.6,215.927,0.0195524,2.28545,0.075,1
0.022567,2.2567,5,426.6,215.927,0.0195524,2.28545,0.025,0
0.000228542,2.28542,5,87.15,47.9929,0.0368485,3.14069,0.005,-1
0.000228542,2.28542,5,87.15,47.9929,0.0368485,3.14069,0.01,-1
0.000228542,2.28542,5,87.15,47.9929,0.0368485,3.14069,0.001,-1
0.000228542,2.28542,5,87.15,47.9929,0.0368485,3.14069,0.075,-1
0.000228542,2.28542,5,87.15,47.9929,0.0368485,3.14069,0.05,-1
0.000228542,2.28542,5,87.15,47.9929,0.0368485,3.14069,0.1,-1
0.000228542,2.28542,5,87.15,47.9929,0.0368485,3.14069,0.025,-1
0.000228542,2.28542,5,87.15,47.9929,0.0368485,3.14069,0,-1
0.000177764,1.77764,5,54.15,31.3344,0.0652748,2.95495,0.05,-1
0.000177764,1.77764,5,54.15,31.3344,0.0652748,2.95495,0.001,-1
0.000177764,1.77764,5,54.15,31.3344,0.0652748,2.95495,0.01,-1
0.000177764,1.77764,5,54.15,31.3344,0.0652748,2.95495,0.1,-1
0.000177764,1.77764,5,54.15,31.3344,0.0652748,2.95495,0,-1
0.000177764,1.77764,5,54.15,31.3344,0.0652748,2.95495,0.025,-1
0.000177764,1.77764,5,54.15,31.3344,0.0652748,2.95495,0.075,-1
0.000177764,1.77764,5,54.15,31.3344,0.0652748,2.95495,0.005,-1
1,1,5,426.6,219.828,0.00391709,3.61945,0.05,-1
1,1,5,426.6,219.828,0.00391709,3.61945,0.075,-1
1,1,5,426.6,219.828,0.00391709,3.61945,0.01,-1
1,1,5,426.6,219.828,0.00391709,3.61945,0.025,-1
1,1,5,426.6,219.828,0.00391709,3.61945,0.001,-1
1,1,5,426.6,219.828,0.00391709,3.61945,0.1,-1
1,1,5,426.6,219.828,0.00391709,3.61945,0,-1
1,1,5,426.6,219.828,0.00391709,3.61945,0.005,-1
0.000228542,2.28542,5,119.75,62.6928,0.0554743,2.51107,0,-1
0.000228542,2.28542,5,119.75,62.6928,0.0554743,2.51107,0.025,-1
0.000228542,2.28542,5,119.75,62.6928,0.0554743,2.51107,0.075,-1
0.000228542,2.28542,5,119.75,62.6928,0.0554743,2.51107,0.1,-1
0.000228542,2.28542,5,119.75,62.6928,0.0554743,2.51107,0.01,-1
0.000228542,2.28542,5,119.75,62.6928,0.0554743,2.51107,0.005,-1
0.000228542,2.28542,5,119.75,62.6928,0.0554743,2.51107,0.001,-1
0.000228542,2.28542,5,119.75,62.6928,0.0554743,2.51107,0.05,-1
0.0176406,1.76406,5,74.35,41.2265,0.0486579,3.02441,0.01,-1
0.0176406,1.76406,5,74.35,41.2265,0.0486579,3.02441,0.025,-1
0.0176406,1.76406,5,74.35,41.2265,0.0486579,3.02441,0.075,-1
0.0176406,1.76406,5,74.35,41.2265,0.0486579,3.02441,0.05,-1
0.0176406,1.76406,5,74.35,41.2265,0.0486579,3.02441,0,-1
0.0176406,1.76406,5,74.35,41.2265,0.0486579,3.02441,0.005,-1
0.0176406,1.76406,5,74.35,41.2265,0.0486579,3.02441,0.1,-1
0.0176406,1.76406,5,74.35,41.2265,0.0486579,3.02441,0.001,-1
0.022567,2.2567,5,54.15,35.1814,0.038077,3.2495,0.05,-1
0.022567,2.2567,5,54.15,35.1814,0.038077,3.2495,0,-1
0.022567,2.2567,5,54.15,35.1814,0.038077,3.2495,0.075,-1
0.022567,2.2567,5,54.15,35.1814,0.038077,3.2495,0.001,-1
0.022567,2.2567,5,54.15,35.1814,0.038077,3.2495,0.1,-1
0.022567,2.2567,5,54.15,35.1814,0.038077,3.2495,0.005,-1
0.022567,2.2567,5,54.15,35.1814,0.038077,3.2495,0.01,-1
0.022567,2.2567,5,54.15,35.1814,0.038077,3.2495,0.025,-1
1.77778E-06,1.77778,5,39.4,22.5726,0.155865,2.32133,0.05,-1
1.77778E-06,1.77778,5,39.4,22.5726,0.155865,2.32133,0.001,-1
1.77778E-06,1.77778,5,39.4,22.5726,0.155865,2.32133,0,-1
1.77778E-06,1.77778,5,39.4,22.5726,0.155865,2.32133,0.025,-1
1.77778E-06,1.77778,5,39.4,22.5726,0.155865,2.32133,0.005,-1
1.77778E-06,1.77778,5,39.4,22.5726,0.155865,2.32133,0.1,-1
1.77778E-06,1.77778,5,39.4,22.5726,0.155865,2.32133,0.075,-1
1.77778E-06,1.77778,5,39.4,22.5726,0.155865,2.32133,0.01,-1
1.77778E-06,1.77778,5,24.45,14.8712,0.286547,1.91967,0,-1
1.77778E-06,1.77778,5,24.45,14.8712,0.286547,1.91967,0.05,-1
1.77778E-06,1.77778,5,24.45,14.8712,0.286547,1.91967,0.01,-1
1.77778E-06,1.77778,5,24.45,14.8712,0.286547,1.91967,0.1,-1
1.77778E-06,1.77778,5,24.45,14.8712,0.286547,1.91967,0.001,-1
1.77778E-06,1.77778,5,24.45,14.8712,0.286547,1.91967,0.075,-1
1.77778E-06,1.77778,5,24.45,14.8712,0.286547,1.91967,0.005,-1
1.77778E-06,1.77778,5,24.45,14.8712,0.286547,1.91967,0.025,-1
1,1,5,119.75,62.5022,0.0676458,2.21956,0.025,-1
1,1,5,119.75,62.5022,0.0676458,2.21956,0,-1
1,1,5,119.75,62.5022,0.0676458,2.21956,0.1,-1
1,1,5,119.75,62.5022,0.0676458,2.21956,0.01,-1
1,1,5,119.75,62.5022,0.0676458,2.21956,0.005,-1
1,1,5,119.75,62.5022,0.0676458,2.21956,0.001,-1
1,1,5,119.75,62.5022,0.0676458,2.21956,0.05,-1
1,1,5,119.75,62.5022,0.0676458,2.21956,0.075,-1
0.000228542,2.28542,5,363.95,184.891,0.0168872,2.71657,0.075,-1
0.000228542,2.28542,5,363.95,184.891,0.0168872,2.71657,0,-1
0.000228542,2.28542,5,363.95,184.891,0.0168872,2.71657,0.05,-1
0.000228542,2.28542,5,363.95,184.891,0.0168872,2.71657,0.01,-1
0.000228542,2.28542,5,363.95,184.891,0.0168872,2.71657,0.005,-1
0.000228542,2.28542,5,363.95,184.891,0.0168872,2.71657,0.001,-1
0.000228542,2.28542,5,363.95,184.891,0.0168872,2.71657,0.1,-1
0.000228542,2.28542,5,363.95,184.891,0.0168872,2.71657,0.025,-1
0.000177764,1.77764,5,363.95,184.602,0.0228725,2.2809,0.001,0
0.000177764,1.77764,5,363.95,184.602,0.0228725,2.2809,0.005,0
0.000177764,1.77764,5,363.95,184.602,0.0228725,2.2809,0.025,1
0.000177764,1.77764,5,363.95,184.602,0.0228725,2.2809,0.075,1
0.000177764,1.77764,5,363.95,184.602,0.0228725,2.2809,0,0
0.000177764,1.77764,5,363.95,184.602,0.0228725,2.2809,0.01,0
0.000177764,1.77764,5,363.95,184.602,0.0228725,2.2809,0.1,1
0.000177764,1.77764,5,363.95,184.602,0.0228725,2.2809,0.05,1
0.000177764,1.77764,5,164.5,86.7975,0.0175065,3.30604,0.025,-1
0.000177764,1.77764,5,164.5,86.7975,0.0175065,3.30604,0.05,-1
0.000177764,1.77764,5,164.5,86.7975,0.0175065,3.30604,0.001,-1
0.000177764,1.77764,5,164.5,86.7975,0.0175065,3.30604,0,-1
0.000177764,1.77764,5,164.5,86.7975,0.0175065,3.30604,0.075,-1
0.000177764,1.77764,5,164.5,86.7975,0.0175065,3.30604,0.005,-1
0.000177764,1.77764,5,164.5,86.7975,0.0175065,3.30604,0.1,-1
0.000177764,1.77764,5,164.5,86.7975,0.0175065,3.30604,0.01,-1
0.000228542,2.28542,5,102.15,68.6276,0.0101277,3.60644,0.075,-1
0.000228542,2.28542,5,102.15,68.6276,0.0101277,3.60644,0.05,-1
0.000228542,2.28542,5,102.15,68.6276,0.0101277,3.60644,0,-1
0.000228542,2.28542,5,102.15,68.6276,0.0101277,3.60644,0.005,-1
0.000228542,2.28542,5,102.15,68.6276,0.0101277,3.60644,0.01,-1
0.000228542,2.28542,5,102.15,68.6276,0.0101277,3.60644,0.1,-1
0.000228542,2.28542,5,102.15,68.6276,0.0101277,3.60644,0.025,-1
0.000228542,2.28542,5,102.15,68.6276,0.0101277,3.60644,0.001,-1
0.0176406,1.76406,5,28.7,19.3772,0.11457,2.7489,0.01,-1
0.0176406,1.76406,5,28.7,19.3772,0.11457,2.7489,0.075,-1
0.0176406,1.76406,5,28.7,19.3772,0.11457,2.7489,0.025,-1
0.0176406,1.76406,5,28.7,19.3772,0.11457,2.7489,0.1,-1
0.0176406,1.76406,5,28.7,19.3772,0.11457,2.7489,0.001,-1
0.0176406,1.76406,5,28.7,19.3772,0.11457,2.7489,0.005,-1
0.0176406,1.76406,5,28.7,19.3772,0.11457,2.7489,0,-1
0.0176406,1.76406,5,28.7,19.3772,0.11457,2.7489,0.05,-1
1,1,5,87.15,46.075,0.108519,1.89148,0.05,1
1,1,5,87.15,46.075,0.108519,1.89148,0.1,1
1,1,5,87.15,46.075,0.108519,1.89148,0.001,0
1,1,5,87.15,46.075,0.108519,1.89148,0,0
1,1,5,87.15,46.075,0.108519,1.89148,0.025,1
1,1,5,87.15,46.075,0.108519,1.89148,0.01,0
1,1,5,87.15,46.075,0.108519,1.89148,0.005,0
1,1,5,87.15,46.075,0.108519,1.89148,0.075,1
0.022567,2.2567,5,63.45,34.4481,0.111948,2.2872,0.01,-1
0.022567,2.2567,5,63.45,34.4481,0.111948,2.2872,0.001,-1
0.022567,2.2567,5,63.45,34.4481,0.111948,2.2872,0.075,-1
0.022567,2.2567,5,63.45,34.4481,0.111948,2.2872,0.1,-1
0.022567,2.2567,5,63.45,34.4481,0.111948,2.2872,0.05,-1
0.022567,2.2567,5,63.45,34.4481,0.111948,2.2872,0,-1
0.022567,2.2567,5,63.45,34.4481,0.111948,2.2872,0.025,-1
0.022567,2.2567,5,63.45,34.4481,0.111948,2.2872,0.005,-1
0.0176406,1.76406,5,54.15,30.0764,0.105334,2.52111,0.075,-1
0.0176406,1.76406,5,54.15,30.0764,0.105334,2.52111,0.05,-1
0.0176406,1.76406,5,54.15,30.0764,0.105334,2.52111,0.01,-1
0.0176406,1.76406,5,54.15,30.0764,0.105334,2.52111,0,-1
0.0176406,1.76406,5,54.15,30.0764,0.105334,2.52111,0.025,-1
0.0176406,1.76406,5,54.15,30.0764,0.105334,2.52111,0.1,-1
0.0176406,1.76406,5,54.15,30.0764,0.105334,2.52111,0.001,-1
0.0176406,1.76406,5,54.15,30.0764,0.105334,2.52111,0.005,-1
0.0176406,1.76406,5,102.15,54.026,0.0581477,2.62539,0.001,-1
0.0176406,1.76406,5,102.15,54.026,0.0581477,2.62539,0.075,-1
0.0176406,1.76406,5,102.15,54.026,0.0581477,2.62539,0.025,-1
0.0176406,1.76406,5,102.15,54.026,0.0581477,2.62539,0.05,-1
0.0176406,1.76406,5,102.15,54.026,0.0581477,2.62539,0.1,-1
0.0176406,1.76406,5,102.15,54.026,0.0581477,2.62539,0.005,-1
0.0176406,1.76406,5,102.15,54.026,0.0581477,2.62539,0.01,-1
0.0176406,1.76406,5,102.15,54.026,0.0581477,2.62539,0,-1
1,1,5,54.15,35.1814,0.038077,3.2495,0.01,-1
1,1,5,54.15,35.1814,0.038077,3.2495,0.001,-1
1,1,5,54.15,35.1814,0.038077,3.2495,0.025,-1
1,1,5,54.15,35.1814,0.038077,3.2495,0.1,-1
1,1,5,54.15,35.1814,0.038077,3.2495,0.05,-1
1,1,5,54.15,35.1814,0.038077,3.2495,0.005,-1
1,1,5,54.15,35.1814,0.038077,3.2495,0.075,-1
1,1,5,54.15,35.1814,0.038077,3.2495,0,-1
1,1,5,102.15,53.79,0.071515,2.35229,0.025,-1
1,1,5,102.15,53.79,0.071515,2.35229,0.001,-1
1,1,5,102.15,53.79,0.071515,2.35229,0,-1
1,1,5,102.15,53.79,0.071515,2.35229,0.01,-1
1,1,5,102.15,53.79,0.071515,2.35229,0.005,-1
1,1,5,102.15,53.79,0.071515,2.35229,0.1,-1
