#labels Stretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
5.74,17.43,1e0,1,1,5,87.15,48.5822,0.0322014,3.22169,0.05,19,1.41,1.46,6.447,-1
5.74,17.43,1e0,1,1,5,87.15,48.5822,0.0322014,3.22169,0.1,-1,-1,-1,-1,-1
2.21,3.56,1e0,1,1,5,17.8,12.1949,0.273269,2.14997,0.025,20,1.37,1.42,10.05,-1
2.21,3.56,1e0,1,1,5,17.8,12.1949,0.273269,2.14997,0.05,17,1.42,1.47,6.628,-1
2.21,3.56,1e0,1,1,5,17.8,12.1949,0.273269,2.14997,0.1,-1,-1,-1,-1,-1
2.21,3.56,1e0,1,1,5,17.8,12.1949,0.273269,2.14997,0.075,-1,-1,-1,-1,-1
1.61,17.43,1e0,1,1,5,87.15,46.2921,0.0831561,2.33355,0.075,17,1.43,1.49,8.035,-1
1.61,17.43,1e0,1,1,5,87.15,46.2921,0.0831561,2.33355,0.025,22,1.37,1.42,9.978,-1
1.61,17.43,1e0,1,1,5,87.15,46.2921,0.0831561,2.33355,0.05,21,1.38,1.43,8.946,-1
1.61,17.43,1e0,1,1,5,87.15,46.2921,0.0831561,2.33355,0.1,-1,-1,-1,-1,-1
9.24,10.83,1e-6,2.28571e-06,2.28571,5,54.15,37.0822,0.0330199,3.30427,0.075,19,1.43,1.49,16.46,-1
9.24,10.83,1e-6,2.28571e-06,2.28571,5,54.15,37.0822,0.0330199,3.30427,0.1,-1,-1,-1,-1,-1
9.24,10.83,1e-6,2.28571e-06,2.28571,5,54.15,37.0822,0.0330199,3.30427,0.025,23,1.41,1.46,18.72,-1
9.24,10.83,1e-6,2.28571e-06,2.28571,5,54.15,37.0822,0.0330199,3.30427,0.05,20,1.41,1.47,17.75,-1
1.00,52.98,1e-4,0.000228542,2.28542,5,264.9,134.95,0.0370508,1.96295,0.075,18,1.4,1.45,10.49,1
1.00,52.98,1e-4,0.000228542,2.28542,5,264.9,134.95,0.0370508,1.96295,0.1,17,1.46,1.52,7.934,1
1.00,52.98,1e-4,0.000228542,2.28542,5,264.9,134.95,0.0370508,1.96295,0.025,17,1.39,1.44,7.765,1
1.00,52.98,1e-4,0.000228542,2.28542,5,264.9,134.95,0.0370508,1.96295,0.05,21,1.36,1.41,13.47,1
2.21,2.59,1e-2,0.022567,2.2567,5,12.95,10.0124,0.347105,1.98679,0.075,-1,-1,-1,-1,-1
2.21,2.59,1e-2,0.022567,2.2567,5,12.95,10.0124,0.347105,1.98679,0.05,19,1.42,1.47,6.731,-1
2.21,2.59,1e-2,0.022567,2.2567,5,12.95,10.0124,0.347105,1.98679,0.1,-1,-1,-1,-1,-1
2.21,2.59,1e-2,0.022567,2.2567,5,12.95,10.0124,0.347105,1.98679,0.025,22,1.37,1.42,8.143,-1
7.88,28.07,1e0,1,1,5,140.35,76.1501,0.0154954,3.42745,0.025,23,1.41,1.46,14.52,-1
7.88,28.07,1e0,1,1,5,140.35,76.1501,0.0154954,3.42745,0.075,18,1.43,1.48,7.142,-1
7.88,28.07,1e0,1,1,5,140.35,76.1501,0.0154954,3.42745,0.1,-1,-1,-1,-1,-1
7.88,28.07,1e0,1,1,5,140.35,76.1501,0.0154954,3.42745,0.05,20,1.41,1.47,8.504,-1
1.37,38.57,1e-2,0.022567,2.2567,5,192.85,99.0522,0.0426526,2.2538,0.05,22,1.36,1.41,19.45,0
1.37,38.57,1e-2,0.022567,2.2567,5,192.85,99.0522,0.0426526,2.2538,0.025,20,1.37,1.42,18.69,1
1.37,38.57,1e-2,0.022567,2.2567,5,192.85,99.0522,0.0426526,2.2538,0.1,16,1.45,1.51,15.5,1
1.37,38.57,1e-2,0.022567,2.2567,5,192.85,99.0522,0.0426526,2.2538,0.075,16,1.42,1.48,15.45,1
1.89,62.10,1e-4,0.000228542,2.28542,5,310.5,158.056,0.0219348,2.57446,0.075,18,1.43,1.48,5.785,1
1.89,62.10,1e-4,0.000228542,2.28542,5,310.5,158.056,0.0219348,2.57446,0.05,22,1.39,1.44,9.2,1
1.89,62.10,1e-4,0.000228542,2.28542,5,310.5,158.056,0.0219348,2.57446,0.025,24,1.36,1.42,9.94,0
1.89,62.10,1e-4,0.000228542,2.28542,5,310.5,158.056,0.0219348,2.57446,0.1,18,1.44,1.5,6.374,1
1.89,52.98,1e0,1,1,5,264.9,135.256,0.0256407,2.56746,0.025,25,1.36,1.42,13.32,-1
1.89,52.98,1e0,1,1,5,264.9,135.256,0.0256407,2.56746,0.1,-1,-1,-1,-1,-1
1.89,52.98,1e0,1,1,5,264.9,135.256,0.0256407,2.56746,0.05,23,1.39,1.44,12.56,-1
1.89,52.98,1e0,1,1,5,264.9,135.256,0.0256407,2.56746,0.075,17,1.43,1.48,8.519,-1
10.83,14.87,1e-6,2.28571e-06,2.28571,5,74.35,47.7456,0.0213058,3.43113,0.05,21,1.41,1.47,20.06,-1
10.83,14.87,1e-6,2.28571e-06,2.28571,5,74.35,47.7456,0.0213058,3.43113,0.1,-1,-1,-1,-1,-1
10.83,14.87,1e-6,2.28571e-06,2.28571,5,74.35,47.7456,0.0213058,3.43113,0.075,20,1.43,1.49,17.5,-1
10.83,14.87,1e-6,2.28571e-06,2.28571,5,74.35,47.7456,0.0213058,3.43113,0.025,23,1.41,1.47,18.41,-1
1.17,4.18,1e6,1.77778e-06,1.77778,5,20.9,13.0123,0.355853,1.74033,0.1,-1,-1,-1,-1,-1
1.17,4.18,1e6,1.77778e-06,1.77778,5,20.9,13.0123,0.355853,1.74033,0.075,15,1.45,1.5,8.427,-1
1.17,4.18,1e6,1.77778e-06,1.77778,5,20.9,13.0123,0.355853,1.74033,0.025,15,1.38,1.43,11.88,-1
1.17,4.18,1e6,1.77778e-06,1.77778,5,20.9,13.0123,0.355853,1.74033,0.05,16,1.38,1.43,10.66,-1
4.18,38.57,1e-2,0.022567,2.2567,5,192.85,100.158,0.0195148,3.14623,0.1,-1,-1,-1,-1,-1
4.18,38.57,1e-2,0.022567,2.2567,5,192.85,100.158,0.0195148,3.14623,0.025,24,1.4,1.45,9.499,-1
4.18,38.57,1e-2,0.022567,2.2567,5,192.85,100.158,0.0195148,3.14623,0.05,22,1.4,1.46,8.327,-1
4.18,38.57,1e-2,0.022567,2.2567,5,192.85,100.158,0.0195148,3.14623,0.075,18,1.43,1.48,6.762,-1
1.37,2.59,1e-2,0.022567,2.2567,5,12.95,9.1564,0.470129,1.66816,0.075,17,1.47,1.52,16.71,-1
1.37,2.59,1e-2,0.022567,2.2567,5,12.95,9.1564,0.470129,1.66816,0.025,18,1.37,1.42,18.73,-1
1.37,2.59,1e-2,0.022567,2.2567,5,12.95,9.1564,0.470129,1.66816,0.1,-1,-1,-1,-1,-1
1.37,2.59,1e-2,0.022567,2.2567,5,12.95,9.1564,0.470129,1.66816,0.05,18,1.41,1.46,15.91,-1
1.89,6.72,1e6,1.77778e-06,1.77778,5,33.6,19.6887,0.179285,2.27707,0.025,20,1.36,1.41,8.149,-1
1.89,6.72,1e6,1.77778e-06,1.77778,5,33.6,19.6887,0.179285,2.27707,0.1,-1,-1,-1,-1,-1
1.89,6.72,1e6,1.77778e-06,1.77778,5,33.6,19.6887,0.179285,2.27707,0.075,-1,-1,-1,-1,-1
1.89,6.72,1e6,1.77778e-06,1.77778,5,33.6,19.6887,0.179285,2.27707,0.05,18,1.4,1.46,6.876,-1
1.89,100.00,1e2,0.0176406,1.76406,5,500,252.806,0.0137038,2.59002,0.05,19,1.39,1.44,6.423,1
1.89,100.00,1e2,0.0176406,1.76406,5,500,252.806,0.0137038,2.59002,0.075,17,1.43,1.48,5.873,1
1.89,100.00,1e2,0.0176406,1.76406,5,500,252.806,0.0137038,2.59002,0.1,15,1.44,1.5,6.141,1
1.89,100.00,1e2,0.0176406,1.76406,5,500,252.806,0.0137038,2.59002,0.025,22,1.36,1.42,8.65,0
1.61,5.74,1e-2,0.022567,2.2567,5,28.7,17.1051,0.227384,2.10134,0.075,18,1.45,1.5,9.371,-1
1.61,5.74,1e-2,0.022567,2.2567,5,28.7,17.1051,0.227384,2.10134,0.025,19,1.37,1.42,9.704,-1
1.61,5.74,1e-2,0.022567,2.2567,5,28.7,17.1051,0.227384,2.10134,0.1,-1,-1,-1,-1,-1
1.61,5.74,1e-2,0.022567,2.2567,5,28.7,17.1051,0.227384,2.10134,0.05,19,1.4,1.45,9.508,-1
1.61,38.57,1e0,1,1,5,192.85,99.1347,0.0387305,2.40508,0.025,22,1.37,1.42,10.04,-1
1.61,38.57,1e0,1,1,5,192.85,99.1347,0.0387305,2.40508,0.1,-1,-1,-1,-1,-1
1.61,38.57,1e0,1,1,5,192.85,99.1347,0.0387305,2.40508,0.075,17,1.43,1.49,9.47,-1
1.61,38.57,1e0,1,1,5,192.85,99.1347,0.0387305,2.40508,0.05,23,1.37,1.42,10.89,-1
1.61,2.59,1e0,1,1,5,12.95,9.33801,0.426899,1.78013,0.05,16,1.42,1.47,7.449,-1
1.61,2.59,1e0,1,1,5,12.95,9.33801,0.426899,1.78013,0.075,-1,-1,-1,-1,-1
1.61,2.59,1e0,1,1,5,12.95,9.33801,0.426899,1.78013,0.1,-1,-1,-1,-1,-1
1.61,2.59,1e0,1,1,5,12.95,9.33801,0.426899,1.78013,0.025,16,1.36,1.41,8.642,-1
3.56,4.18,1e4,0.000177764,1.77764,5,20.9,15.2232,0.169342,2.51995,0.075,-1,-1,-1,-1,-1
3.56,4.18,1e4,0.000177764,1.77764,5,20.9,15.2232,0.169342,2.51995,0.05,17,1.41,1.47,8.593,-1
3.56,4.18,1e4,0.000177764,1.77764,5,20.9,15.2232,0.169342,2.51995,0.1,-1,-1,-1,-1,-1
3.56,4.18,1e4,0.000177764,1.77764,5,20.9,15.2232,0.169342,2.51995,0.025,19,1.39,1.44,8.567,-1
23.95,32.90,1e-4,0.000228542,2.28542,5,164.5,103.763,0.00472922,3.72641,0.025,27,1.42,1.47,11.51,1
23.95,32.90,1e-4,0.000228542,2.28542,5,164.5,103.763,0.00472922,3.72641,0.075,25,1.43,1.48,15.02,1
23.95,32.90,1e-4,0.000228542,2.28542,5,164.5,103.763,0.00472922,3.72641,0.1,24,1.44,1.5,13.14,1
23.95,32.90,1e-4,0.000228542,2.28542,5,164.5,103.763,0.00472922,3.72641,0.05,28,1.42,1.47,10.56,1
1.61,12.69,1e-4,0.000228542,2.28542,5,63.45,34.4481,0.111948,2.2872,0.075,19,1.44,1.49,7.63,-1
1.61,12.69,1e-4,0.000228542,2.28542,5,63.45,34.4481,0.111948,2.2872,0.025,20,1.37,1.42,7.142,-1
1.61,12.69,1e-4,0.000228542,2.28542,5,63.45,34.4481,0.111948,2.2872,0.1,-1,-1,-1,-1,-1
1.61,12.69,1e-4,0.000228542,2.28542,5,63.45,34.4481,0.111948,2.2872,0.05,19,1.38,1.43,7.329,-1
9.24,85.32,1e-2,0.022567,2.2567,5,426.6,219.07,0.00452531,3.56756,0.1,17,1.44,1.5,15.74,1
9.24,85.32,1e-2,0.022567,2.2567,5,426.6,219.07,0.00452531,3.56756,0.025,25,1.41,1.47,24.14,0
9.24,85.32,1e-2,0.022567,2.2567,5,426.6,219.07,0.00452531,3.56756,0.075,17,1.43,1.48,16.72,1
9.24,85.32,1e-2,0.022567,2.2567,5,426.6,219.07,0.00452531,3.56756,0.05,21,1.41,1.47,15.77,1
4.18,9.24,1e6,1.77778e-06,1.77778,5,46.2,27.4974,0.0754102,2.91258,0.075,17,1.44,1.49,6.554,-1
4.18,9.24,1e6,1.77778e-06,1.77778,5,46.2,27.4974,0.0754102,2.91258,0.025,23,1.4,1.45,8.557,-1
4.18,9.24,1e6,1.77778e-06,1.77778,5,46.2,27.4974,0.0754102,2.91258,0.05,19,1.41,1.46,6.841,-1
4.18,9.24,1e6,1.77778e-06,1.77778,5,46.2,27.4974,0.0754102,2.91258,0.1,-1,-1,-1,-1,-1
1.61,1.89,1e-6,2.28571e-06,2.28571,5,9.45,7.71593,0.5303,1.61365,0.05,16,1.43,1.48,7.602,-1
1.61,1.89,1e-6,2.28571e-06,2.28571,5,9.45,7.71593,0.5303,1.61365,0.075,-1,-1,-1,-1,-1
1.61,1.89,1e-6,2.28571e-06,2.28571,5,9.45,7.71593,0.5303,1.61365,0.1,-1,-1,-1,-1,-1
1.61,1.89,1e-6,2.28571e-06,2.28571,5,9.45,7.71593,0.5303,1.61365,0.025,16,1.36,1.41,7.084,-1
52.98,100.00,1e0,1,1,5,500,288.539,0.000733678,3.88703,0.025,19,1.43,1.48,7.323,1
52.98,100.00,1e0,1,1,5,500,288.539,0.000733678,3.88703,0.075,18,1.43,1.48,6.456,1
52.98,100.00,1e0,1,1,5,500,288.539,0.000733678,3.88703,0.1,18,1.44,1.5,8.609,1
52.98,100.00,1e0,1,1,5,500,288.539,0.000733678,3.88703,0.05,22,1.42,1.47,10.36,1
1.17,3.04,1e0,1,1,5,15.2,10.1658,0.456267,1.62285,0.075,15,1.47,1.52,11.3,-1
1.17,3.04,1e0,1,1,5,15.2,10.1658,0.456267,1.62285,0.025,15,1.38,1.43,7.63,-1
1.17,3.04,1e0,1,1,5,15.2,10.1658,0.456267,1.62285,0.1,-1,-1,-1,-1,-1
1.17,3.04,1e0,1,1,5,15.2,10.1658,0.456267,1.62285,0.05,15,1.39,1.44,12.8,-1
3.56,7.88,1e6,1.77778e-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.075,16,1.44,1.49,6.577,-1
3.56,7.88,1e6,1.77778e-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.1,-1,-1,-1,-1,-1
3.56,7.88,1e6,1.77778e-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.05,18,1.41,1.46,7.315,-1
3.56,7.88,1e6,1.77778e-06,1.77778,5,39.4,23.7028,0.098783,2.77114,0.025,22,1.39,1.44,7.621,-1
3.56,62.10,1e6,1.77778e-06,1.77778,5,310.5,158.67,0.0139016,3.07332,0.025,23,1.39,1.44,9.064,-1
3.56,62.10,1e6,1.77778e-06,1.77778,5,310.5,158.67,0.0139016,3.07332,0.075,15,1.42,1.48,6.28,-1
3.56,62.10,1e6,1.77778e-06,1.77778,5,310.5,158.67,0.0139016,3.07332,0.05,21,1.4,1.45,8.9,-1
3.56,62.10,1e6,1.77778e-06,1.77778,5,310.5,158.67,0.0139016,3.07332,0.1,-1,-1,-1,-1,-1
12.69,100.00,1e0,1,1,5,500,257.302,0.00289291,3.6711,0.075,18,1.43,1.48,19.09,1
12.69,100.00,1e0,1,1,5,500,257.302,0.00289291,3.6711,0.05,21,1.41,1.47,16.91,1
12.69,100.00,1e0,1,1,5,500,257.302,0.00289291,3.6711,0.1,18,1.44,1.5,13.41,1
12.69,100.00,1e0,1,1,5,500,257.302,0.00289291,3.6711,0.025,24,1.42,1.47,14.99,0
6.72,9.24,1e-4,0.000228542,2.28542,5,46.2,30.2383,0.0505991,3.14184,0.075,21,1.43,1.49,9.129,-1
6.72,9.24,1e-4,0.000228542,2.28542,5,46.2,30.2383,0.0505991,3.14184,0.025,24,1.4,1.46,8.617,-1
6.72,9.24,1e-4,0.000228542,2.28542,5,46.2,30.2383,0.0505991,3.14184,0.05,23,1.41,1.47,7.931,-1
6.72,9.24,1e-4,0.000228542,2.28542,5,46.2,30.2383,0.0505991,3.14184,0.1,-1,-1,-1,-1,-1
1.61,2.21,1e6,1.77778e-06,1.77778,5,11.05,8.43907,0.477435,1.69876,0.1,-1,-1,-1,-1,-1
1.61,2.21,1e6,1.77778e-06,1.77778,5,11.05,8.43907,0.477435,1.69876,0.075,-1,-1,-1,-1,-1
1.61,2.21,1e6,1.77778e-06,1.77778,5,11.05,8.43907,0.477435,1.69876,0.05,16,1.43,1.48,6.699,-1
1.61,2.21,1e6,1.77778e-06,1.77778,5,11.05,8.43907,0.477435,1.69876,0.025,16,1.36,1.41,6.473,-1
23.95,28.07,1e6,1.77778e-06,1.77778,5,140.35,93.736,0.00551499,3.7076,0.05,24,1.42,1.47,13.72,0
23.95,28.07,1e6,1.77778e-06,1.77778,5,140.35,93.736,0.00551499,3.7076,0.075,16,1.43,1.48,7.992,1
23.95,28.07,1e6,1.77778e-06,1.77778,5,140.35,93.736,0.00551499,3.7076,0.025,26,1.42,1.47,10.22,0
23.95,28.07,1e6,1.77778e-06,1.77778,5,140.35,93.736,0.00551499,3.7076,0.1,17,1.44,1.5,8.593,1
45.20,100.00,1e2,0.0176406,1.76406,5,500,280.732,0.000857229,3.87467,0.025,20,1.42,1.48,8.241,1
45.20,100.00,1e2,0.0176406,1.76406,5,500,280.732,0.000857229,3.87467,0.1,16,1.44,1.5,8.496,1
45.20,100.00,1e2,0.0176406,1.76406,5,500,280.732,0.000857229,3.87467,0.075,17,1.43,1.48,8.839,1
45.20,100.00,1e2,0.0176406,1.76406,5,500,280.732,0.000857229,3.87467,0.05,23,1.42,1.47,13.37,0
1.00,6.72,1e-6,2.28571e-06,2.28571,5,33.6,19.3,0.259067,1.74093,0.05,15,1.37,1.42,7.7,1
1.00,6.72,1e-6,2.28571e-06,2.28571,5,33.6,19.3,0.259067,1.74093,0.025,15,1.39,1.44,7.654,1
1.00,6.72,1e-6,2.28571e-06,2.28571,5,33.6,19.3,0.259067,1.74093,0.075,15,1.43,1.48,6.69,1
1.00,6.72,1e-6,2.28571e-06,2.28571,5,33.6,19.3,0.259067,1.74093,0.1,17,1.46,1.52,8.885,1
2.21,4.18,1e-2,0.022567,2.2567,5,20.9,13.6674,0.240561,2.22225,0.075,-1,-1,-1,-1,-1
2.21,4.18,1e-2,0.022567,2.2567,5,20.9,13.6674,0.240561,2.22225,0.1,-1,-1,-1,-1,-1
2.21,4.18,1e-2,0.022567,2.2567,5,20.9,13.6674,0.240561,2.22225,0.05,19,1.41,1.47,6.486,-1
2.21,4.18,1e-2,0.022567,2.2567,5,20.9,13.6674,0.240561,2.22225,0.025,22,1.37,1.42,7.769,-1
7.88,52.98,1e6,1.77778e-06,1.77778,5,264.9,137.845,0.00834477,3.48379,0.075,16,1.43,1.48,16.2,1
7.88,52.98,1e6,1.77778e-06,1.77778,5,264.9,137.845,0.00834477,3.48379,0.1,16,1.44,1.5,16.08,1
7.88,52.98,1e6,1.77778e-06,1.77778,5,264.9,137.845,0.00834477,3.48379,0.025,22,1.41,1.46,21.33,0
7.88,52.98,1e6,1.77778e-06,1.77778,5,264.9,137.845,0.00834477,3.48379,0.05,20,1.41,1.47,22.19,1
3.56,10.83,1e-4,0.000228542,2.28542,5,54.15,30.8794,0.0741499,2.85883,0.075,19,1.43,1.49,8.191,-1
3.56,10.83,1e-4,0.000228542,2.28542,5,54.15,30.8794,0.0741499,2.85883,0.05,20,1.41,1.46,9.751,-1
3.56,10.83,1e-4,0.000228542,2.28542,5,54.15,30.8794,0.0741499,2.85883,0.1,-1,-1,-1,-1,-1
3.56,10.83,1e-4,0.000228542,2.28542,5,54.15,30.8794,0.0741499,2.85883,0.025,23,1.39,1.44,11.66,-1
85.32,100.00,1e6,1.77778e-06,1.77778,5,500,330.11,0.000458804,3.91452,0.025,17,1.43,1.48,10.05,1
85.32,100.00,1e6,1.77778e-06,1.77778,5,500,330.11,0.000458804,3.91452,0.05,24,1.42,1.47,16.18,0
85.32,100.00,1e6,1.77778e-06,1.77778,5,500,330.11,0.000458804,3.91452,0.1,17,1.44,1.5,9.936,1
85.32,100.00,1e6,1.77778e-06,1.77778,5,500,330.11,0.000458804,3.91452,0.075,17,1.43,1.48,12.17,1
4.89,20.43,1e4,0.000177764,1.77764,5,102.15,55.3944,0.03169,3.16592,0.05,21,1.41,1.46,8.432,-1
4.89,20.43,1e4,0.000177764,1.77764,5,102.15,55.3944,0.03169,3.16592,0.075,16,1.43,1.49,6.184,-1
4.89,20.43,1e4,0.000177764,1.77764,5,102.15,55.3944,0.03169,3.16592,0.1,-1,-1,-1,-1,-1
4.89,20.43,1e4,0.000177764,1.77764,5,102.15,55.3944,0.03169,3.16592,0.025,24,1.4,1.45,9.578,-1
3.04,28.07,1e2,0.0176406,1.76406,5,140.35,73.4535,0.0340591,2.90636,0.025,24,1.39,1.44,9.61,-1
3.04,28.07,1e2,0.0176406,1.76406,5,140.35,73.4535,0.0340591,2.90636,0.05,20,1.4,1.45,7.188,-1
3.04,28.07,1e2,0.0176406,1.76406,5,140.35,73.4535,0.0340591,2.90636,0.1,-1,-1,-1,-1,-1
3.04,28.07,1e2,0.0176406,1.76406,5,140.35,73.4535,0.0340591,2.90636,0.075,16,1.43,1.48,6.787,-1
12.69,72.79,1e4,0.000177764,1.77764,5,363.95,189.64,0.00395967,3.65757,0.075,16,1.43,1.48,11.34,1
12.69,72.79,1e4,0.000177764,1.77764,5,363.95,189.64,0.00395967,3.65757,0.025,24,1.42,1.47,20.1,0
12.69,72.79,1e4,0.000177764,1.77764,5,363.95,189.64,0.00395967,3.65757,0.1,17,1.44,1.5,11.87,1
12.69,72.79,1e4,0.000177764,1.77764,5,363.95,189.64,0.00395967,3.65757,0.05,19,1.41,1.47,17.54,1
1.61,4.89,1e-6,2.28571e-06,2.28571,5,24.45,14.992,0.260198,2.04851,0.025,17,1.37,1.41,6.497,-1
1.61,4.89,1e-6,2.28571e-06,2.28571,5,24.45,14.992,0.260198,2.04851,0.075,16,1.45,1.5,6.413,-1
1.61,4.89,1e-6,2.28571e-06,2.28571,5,24.45,14.992,0.260198,2.04851,0.1,-1,-1,-1,-1,-1
1.61,4.89,1e-6,2.28571e-06,2.28571,5,24.45,14.992,0.260198,2.04851,0.05,16,1.4,1.45,5.976,-1
6.72,85.32,1e-6,2.28571e-06,2.28571,5,426.6,217.952,0.00600249,3.44153,0.05,23,1.41,1.46,11.1,0
6.72,85.32,1e-6,2.28571e-06,2.28571,5,426.6,217.952,0.00600249,3.44153,0.075,17,1.43,1.48,8.305,1
6.72,85.32,1e-6,2.28571e-06,2.28571,5,426.6,217.952,0.00600249,3.44153,0.1,17,1.44,1.5,8.347,1
6.72,85.32,1e-6,2.28571e-06,2.28571,5,426.6,217.952,0.00600249,3.44153,0.025,25,1.41,1.46,12.01,0
3.56,4.89,1e0,1,1,5,24.45,16.7367,0.148929,2.59262,0.075,-1,-1,-1,-1,-1
3.56,4.89,1e0,1,1,5,24.45,16.7367,0.148929,2.59262,0.05,18,1.41,1.47,8.049,-1
3.56,4.89,1e0,1,1,5,24.45,16.7367,0.148929,2.59262,0.025,19,1.39,1.44,8.557,-1
3.56,4.89,1e0,1,1,5,24.45,16.7367,0.148929,2.59262,0.1,-1,-1,-1,-1,-1
2.59,3.04,1e0,1,1,5,15.2,11.4835,0.275794,2.17149,0.075,-1,-1,-1,-1,-1
2.59,3.04,1e0,1,1,5,15.2,11.4835,0.275794,2.17149,0.025,19,1.38,1.43,7.434,-1
2.59,3.04,1e0,1,1,5,15.2,11.4835,0.275794,2.17149,0.1,-1,-1,-1,-1,-1
2.59,3.04,1e0,1,1,5,15.2,11.4835,0.275794,2.17149,0.05,17,1.42,1.47,6.741,-1
20.43,72.79,1e-4,0.000228542,2.28542,5,363.95,194.512,0.00252953,3.76167,0.025,26,1.42,1.47,11.32,1
20.43,72.79,1e-4,0.000228542,2.28542,5,363.95,194.512,0.00252953,3.76167,0.05,27,1.41,1.47,18.37,1
20.43,72.79,1e-4,0.000228542,2.28542,5,363.95,194.512,0.00252953,3.76167,0.1,22,1.44,1.5,10.14,1
20.43,72.79,1e-4,0.000228542,2.28542,5,363.95,194.512,0.00252953,3.76167,0.075,23,1.43,1.48,16.7,1
3.56,10.83,1e0,1,1,5,54.15,30.8794,0.0741499,2.85883,0.075,18,1.43,1.49,7.539,-1
3.56,10.83,1e0,1,1,5,54.15,30.8794,0.0741499,2.85883,0.025,24,1.39,1.44,11.76,-1
3.56,10.83,1e0,1,1,5,54.15,30.8794,0.0741499,2.85883,0.1,-1,-1,-1,-1,-1
3.56,10.83,1e0,1,1,5,54.15,30.8794,0.0741499,2.85883,0.05,19,1.41,1.46,9.223,-1
2.59,7.88,1e6,1.77778e-06,1.77778,5,39.4,22.9778,0.125474,2.56082,0.05,19,1.41,1.46,7.304,-1
2.59,7.88,1e6,1.77778e-06,1.77778,5,39.4,22.9778,0.125474,2.56082,0.075,-1,-1,-1,-1,-1
2.59,7.88,1e6,1.77778e-06,1.77778,5,39.4,22.9778,0.125474,2.56082,0.1,-1,-1,-1,-1,-1
2.59,7.88,1e6,1.77778e-06,1.77778,5,39.4,22.9778,0.125474,2.56082,0.025,21,1.38,1.43,7.964,-1
3.04,100.00,1e2,0.0176406,1.76406,5,500,253.206,0.00980296,2.9801,0.075,18,1.42,1.48,6.579,1
3.04,100.00,1e2,0.0176406,1.76406,5,500,253.206,0.00980296,2.9801,0.1,15,1.44,1.5,6.866,1
3.04,100.00,1e2,0.0176406,1.76406,5,500,253.206,0.00980296,2.9801,0.05,20,1.4,1.45,9.03,0
3.04,100.00,1e2,0.0176406,1.76406,5,500,253.206,0.00980296,2.9801,0.025,23,1.39,1.44,10.33,0
2.59,9.24,1e-6,2.28571e-06,2.28571,5,46.2,26.3357,0.108809,2.60398,0.075,-1,-1,-1,-1,-1
2.59,9.24,1e-6,2.28571e-06,2.28571,5,46.2,26.3357,0.108809,2.60398,0.1,-1,-1,-1,-1,-1
2.59,9.24,1e-6,2.28571e-06,2.28571,5,46.2,26.3357,0.108809,2.60398,0.05,18,1.41,1.46,6.562,-1
2.59,9.24,1e-6,2.28571e-06,2.28571,5,46.2,26.3357,0.108809,2.60398,0.025,22,1.38,1.43,8.607,-1
1.00,1.89,1e6,1.77778e-06,1.77778,5,9.45,7.225,0.692042,1.30796,0.05,15,1.4,1.46,5.039,-1
1.00,1.89,1e6,1.77778e-06,1.77778,5,9.45,7.225,0.692042,1.30796,0.025,15,1.38,1.43,6.228,-1
1.00,1.89,1e6,1.77778e-06,1.77778,5,9.45,7.225,0.692042,1.30796,0.1,-1,-1,-1,-1,-1
1.00,1.89,1e6,1.77778e-06,1.77778,5,9.45,7.225,0.692042,1.30796,0.075,15,1.48,1.53,5.225,-1
1.00,62.10,1e-4,0.000228542,2.28542,5,310.5,157.75,0.0316957,1.9683,0.1,17,1.46,1.52,10.68,1
1.00,62.10,1e-4,0.000228542,2.28542,5,310.5,157.75,0.0316957,1.9683,0.075,18,1.4,1.45,14.34,1
1.00,62.10,1e-4,0.000228542,2.28542,5,310.5,157.75,0.0316957,1.9683,0.05,21,1.36,1.41,13.72,1
1.00,62.10,1e-4,0.000228542,2.28542,5,310.5,157.75,0.0316957,1.9683,0.025,17,1.39,1.44,11.66,1
1.37,85.32,1e-2,0.022567,2.2567,5,426.6,215.927,0.0195524,2.28545,0.1,15,1.45,1.5,11.49,1
1.37,85.32,1e-2,0.022567,2.2567,5,426.6,215.927,0.0195524,2.28545,0.05,21,1.36,1.41,16.46,0
1.37,85.32,1e-2,0.022567,2.2567,5,426.6,215.927,0.0195524,2.28545,0.075,15,1.42,1.47,10.92,1
1.37,85.32,1e-2,0.022567,2.2567,5,426.6,215.927,0.0195524,2.28545,0.025,20,1.37,1.42,14.87,0
4.89,17.43,1e-4,0.000228542,2.28542,5,87.15,47.9929,0.0368485,3.14069,0.075,20,1.43,1.49,7.107,-1
4.89,17.43,1e-4,0.000228542,2.28542,5,87.15,47.9929,0.0368485,3.14069,0.05,22,1.41,1.46,9.762,-1
4.89,17.43,1e-4,0.000228542,2.28542,5,87.15,47.9929,0.0368485,3.14069,0.1,-1,-1,-1,-1,-1
4.89,17.43,1e-4,0.000228542,2.28542,5,87.15,47.9929,0.0368485,3.14069,0.025,24,1.4,1.45,9.066,-1
