1.89,62.10,1e-4,0.000228542,2.28542,5,310.5,158.056,0.0219348,2.57446,0.025,24,1.36,1.42,9.94,0,-1
3.56,62.10,1e6,1.77778e-06,1.77778,5,310.5,158.67,0.0139016,3.07332,0.025,23,1.39,1.44,9.064,-1,0
1.00,1.89,1e6,1.77778e-06,1.77778,5,9.45,7.225,0.692042,1.30796,0.025,15,1.38,1.43,6.228,-1,1
10.83,85.32,1e0,1,1,5,426.6,219.828,0.00391709,3.61945,0.025,23,1.42,1.47,15.2,-1,0
2.21,72.79,1e-4,0.000228542,2.28542,5,363.95,184.891,0.0168872,2.71657,0.025,27,1.36,1.42,12.5,-1,0
12.69,85.32,1e0,1,1,5,426.6,220.769,0.00338489,3.66486,0.025,25,1.42,1.47,30.79,0,-1
14.87,23.95,1e-2,0.022567,2.2567,5,119.75,72.7564,0.0101021,3.59773,0.025,25,1.42,1.47,16.82,0,-1
1.89,85.32,1e0,1,1,5,426.6,216.106,0.0160343,2.58561,0.025,25,1.36,1.42,9.574,-1,0
72.79,100.00,1e4,0.000177764,1.77764,5,500,312.261,0.000536712,3.90672,0.025,22,1.43,1.48,16.81,0,1
6.72,85.32,1e-2,0.022567,2.2567,5,426.6,217.952,0.00600249,3.44153,0.025,25,1.41,1.46,12.08,-1,0
4.18,85.32,1e-2,0.022567,2.2567,5,426.6,216.933,0.00894579,3.19041,0.025,24,1.4,1.45,10.14,-1,0
6.72,45.20,1e-6,2.28571e-06,2.28571,5,226,117.895,0.011215,3.4065,0.025,24,1.41,1.46,8.673,-1,0
28.07,52.98,1e-4,0.000228542,2.28542,5,264.9,153.639,0.00254907,3.79085,0.025,26,1.42,1.48,10.93,-1,1
9.24,52.98,1e-4,0.000228542,2.28542,5,264.9,138.566,0.00723648,3.54251,0.025,25,1.41,1.47,21.99,-1,1
1.89,72.79,1e-2,0.022567,2.2567,5,363.95,184.781,0.0187571,2.58047,0.025,25,1.36,1.42,9.489,-1,0
1.17,17.43,1e4,0.000177764,1.77764,5,87.15,46.1334,0.100017,2.03966,0.025,15,1.39,1.44,10.06,1,-1
12.69,32.90,1e2,0.0176406,1.76406,5,164.5,91.567,0.008619,3.59844,0.025,25,1.42,1.47,22.2,0,-1
17.43,100.00,1e0,1,1,5,500,259.795,0.00214889,3.74551,0.025,22,1.42,1.47,19.66,1,0
3.56,52.98,1e0,1,1,5,264.9,135.881,0.0162503,3.06496,0.025,27,1.39,1.44,13.52,0,-1
1.17,45.20,1e6,1.77778e-06,1.77778,5,226,115.558,0.0398987,2.11,0.025,15,1.39,1.44,15.04,1,-1
1.89,62.10,1e0,1,1,5,310.5,158.056,0.0219348,2.57446,0.025,25,1.36,1.42,9.748,-1,0
20.43,45.20,1e-2,0.022567,2.2567,5,226,127.817,0.00404013,3.73081,0.025,25,1.42,1.47,15.34,-1,0
12.69,38.57,1e-6,2.28571e-06,2.28571,5,192.85,105.293,0.00738398,3.61411,0.025,26,1.42,1.47,26.23,0,-1
3.04,62.10,1e-4,0.000228542,2.28542,5,310.5,158.471,0.015691,2.9622,0.025,24,1.39,1.44,13.16,1,-1
1.17,38.57,1e-4,0.000228542,2.28542,5,192.85,98.9834,0.0465837,2.10218,0.025,18,1.39,1.44,15.42,-1,1
62.10,72.79,1e4,0.000177764,1.77764,5,363.95,240.687,0.000859079,3.88326,0.025,22,1.42,1.48,10.32,0,1
5.74,32.90,1e-4,0.000228542,2.28542,5,164.5,86.7975,0.0175065,3.30604,0.025,25,1.4,1.46,9.038,1,-1
4.89,72.79,1e2,0.0176406,1.76406,5,363.95,185.903,0.00920338,3.27588,0.025,25,1.4,1.45,9.531,-1,0
1.17,32.90,1e6,1.77778e-06,1.77778,5,164.5,84.8084,0.0543752,2.09306,0.025,15,1.39,1.44,10.11,-1,1
10.83,32.90,1e0,1,1,5,164.5,90.084,0.00997414,3.55386,0.025,23,1.41,1.47,23.69,0,-1
6.72,23.95,1e2,0.0176406,1.76406,5,119.75,65.2449,0.0207669,3.34231,0.025,26,1.4,1.46,10.21,0,-1
4.89,52.98,1e-6,2.28571e-06,2.28571,5,264.9,136.433,0.0125809,3.25936,0.025,25,1.4,1.45,10.21,-1,0
14.87,72.79,1e-2,0.022567,2.2567,5,363.95,190.895,0.00341575,3.69716,0.025,24,1.42,1.47,24.78,-1,0
1.17,72.79,1e0,1,1,5,363.95,184.533,0.0249806,2.12745,0.025,16,1.39,1.44,12.82,-1,1
1.17,28.07,1e6,1.77778e-06,1.77778,5,140.35,72.7334,0.0634096,2.08249,0.025,15,1.39,1.44,12.14,1,-1
1.89,85.32,1e4,0.000177764,1.77764,5,426.6,216.106,0.0160343,2.58561,0.025,21,1.36,1.42,8.738,-1,0
4.18,52.98,1e6,1.77778e-06,1.77778,5,264.9,136.133,0.0143053,3.168,0.025,23,1.4,1.45,9.05,-1,0
1.17,100.00,1e-4,0.000228542,2.28542,5,500,252.558,0.0182507,2.13533,0.025,18,1.39,1.44,10.14,-1,1
4.18,72.79,1e-6,2.28571e-06,2.28571,5,363.95,185.622,0.0104648,3.18406,0.025,24,1.4,1.45,9.01,-1,0
4.18,52.98,1e0,1,1,5,264.9,136.133,0.0143053,3.168,0.025,26,1.4,1.45,11.72,-1,0
10.83,17.43,1e6,1.77778e-06,1.77778,5,87.15,53.3911,0.0183464,3.46319,0.025,22,1.41,1.47,12.42,0,-1
1.61,100.00,1e-4,0.000228542,2.28542,5,500,252.71,0.0151739,2.443,0.025,22,1.37,1.42,9.21,1,0
38.57,52.98,1e4,0.000177764,1.77764,5,264.9,166.163,0.00187267,3.82668,0.025,24,1.42,1.48,16.22,-1,0
1.17,20.43,1e-6,2.28571e-06,2.28571,5,102.15,53.6334,0.0860158,2.05604,0.025,16,1.39,1.44,13.46,1,-1
