#LabelsStretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
28.07,32.90,1e-4,0.000228542,2.28542,5,164.5,109.607,0.00405896,3.74847,0.1,23,1.45,1.5,9.181,1
1.37,45.20,1e-2,0.022567,2.2567,5,226,115.627,0.0365317,2.26219,0.1,15,1.45,1.51,14.68,1
3.04,14.87,1e-6,2.28571e-06,2.28571,5,74.35,40.5541,0.0623881,2.82024,0.1,-1,-1,-1,-1,0
10.83,100.00,1e0,1,1,5,500,256.411,0.00334776,3.62562,0.1,18,1.44,1.5,9.663,1
28.07,72.79,1e-2,0.022567,2.2567,5,363.95,200.46,0.00186474,3.81006,0.1,18,1.44,1.5,8.069,1
2.59,72.79,1e-2,0.022567,2.2567,5,363.95,185.027,0.0150997,2.84669,0.1,-1,-1,-1,-1,0
3.04,4.89,1e4,0.000177764,1.77764,5,24.45,16.1385,0.168098,2.49888,0.1,-1,-1,-1,-1,0
4.18,4.89,1e4,0.000177764,1.77764,5,24.45,17.5763,0.131104,2.67979,0.1,-1,-1,-1,-1,0
4.18,20.43,1e-2,0.022567,2.2567,5,102.15,54.9819,0.0360336,3.07718,0.1,-1,-1,-1,-1,0
5.74,52.98,1e0,1,1,5,264.9,136.81,0.0109943,3.34342,0.1,18,1.44,1.5,6.279,1
10.83,45.20,1e4,0.000177764,1.77764,5,226,120.249,0.00731869,3.58262,0.1,16,1.44,1.5,13.05,1
1.17,3.04,1e2,0.0176406,1.76406,5,15.2,10.1658,0.456267,1.62285,0.1,-1,-1,-1,-1,0
6.72,7.88,1e4,0.000177764,1.77764,5,39.4,27.384,0.0583485,3.08976,0.1,-1,-1,-1,-1,0
2.59,3.04,1e6,1.77778e-06,1.77778,5,15.2,11.4835,0.275794,2.17149,0.1,-1,-1,-1,-1,0
2.21,62.10,1e-6,2.28571e-06,2.28571,5,310.5,158.168,0.0197481,2.71025,0.1,16,1.44,1.5,8.695,1
7.88,23.95,1e6,1.77778e-06,1.77778,5,119.75,66.0684,0.0180541,3.40728,0.1,16,1.44,1.5,8.907,1
4.18,20.43,1e6,1.77778e-06,1.77778,5,102.15,54.9819,0.0360336,3.07718,0.1,-1,-1,-1,-1,0
1.00,1.37,1e-2,0.022567,2.2567,5,6.85,5.925,0.843882,1.15612,0.1,16,1.45,1.51,5.509,1
1.89,3.56,1e-6,2.28571e-06,2.28571,5,17.8,11.9074,0.303527,2.04225,0.1,-1,-1,-1,-1,0
20.43,23.95,1e-2,0.022567,2.2567,5,119.75,80.1898,0.00748113,3.66051,0.1,17,1.44,1.5,7.57,1
4.18,23.95,1e-2,0.022567,2.2567,5,119.75,63.7265,0.0309499,3.09843,0.1,17,1.45,1.5,7.264,1
3.04,10.83,1e-6,2.28571e-06,2.28571,5,54.15,30.5395,0.0836939,2.75547,0.1,-1,-1,-1,-1,0
4.89,28.07,1e-4,0.000228542,2.28542,5,140.35,74.3423,0.0233614,3.20665,0.1,-1,-1,-1,-1,0
2.21,7.88,1e2,0.0176406,1.76406,5,39.4,22.7456,0.140327,2.44377,0.1,-1,-1,-1,-1,0
17.43,72.79,1e0,1,1,5,363.95,192.487,0.00294129,3.7317,0.1,18,1.44,1.5,16.23,1
3.56,20.43,1e2,0.0176406,1.76406,5,102.15,54.651,0.0409329,2.97709,0.1,-1,-1,-1,-1,0
1.61,3.04,1e-2,0.022567,2.2567,5,15.2,10.4271,0.379348,1.85668,0.1,-1,-1,-1,-1,0
2.21,14.87,1e-2,0.022567,2.2567,5,74.35,40.1464,0.0785196,2.58037,0.1,-1,-1,-1,-1,0
14.87,45.20,1e0,1,1,5,226,123.081,0.00545558,3.66683,0.1,18,1.44,1.5,15.64,1
32.90,52.98,1e-6,2.28571e-06,2.28571,5,264.9,159.033,0.00218589,3.81009,0.1,21,1.44,1.5,13.23,1
3.56,45.20,1e-4,0.000228542,2.28542,5,226,116.447,0.0189869,3.05521,0.1,19,1.45,1.5,9.201,0
1.17,17.43,1e-6,2.28571e-06,2.28571,5,87.15,46.1334,0.100017,2.03966,0.1,15,1.46,1.51,7.808,1
28.07,38.57,1e-2,0.022567,2.2567,5,192.85,121.372,0.00347735,3.76479,0.1,-1,-1,-1,-1,0
9.24,45.20,1e0,1,1,5,226,119.275,0.00845509,3.53125,0.1,18,1.44,1.5,16.57,1
10.83,62.10,1e2,0.0176406,1.76406,5,310.5,162.08,0.00535853,3.60384,0.1,16,1.44,1.5,9.248,1
2.59,52.98,1e6,1.77778e-06,1.77778,5,264.9,135.51,0.0206411,2.83233,0.1,-1,-1,-1,-1,0
2.21,12.69,1e0,1,1,5,63.45,34.7099,0.0910231,2.55273,0.1,-1,-1,-1,-1,0
1.37,17.43,1e2,0.0176406,1.76406,5,87.15,46.2035,0.091577,2.18678,0.1,-1,-1,-1,-1,0
9.24,45.20,1e2,0.0176406,1.76406,5,226,119.275,0.00845509,3.53125,0.1,16,1.44,1.5,14.61,1
1.37,72.79,1e-6,2.28571e-06,2.28571,5,363.95,184.602,0.0228725,2.2809,0.1,15,1.45,1.5,14.64,1
28.07,62.10,1e-4,0.000228542,2.28542,5,310.5,174.976,0.00218065,3.80119,0.1,22,1.44,1.5,10.92,1
6.72,85.32,1e0,1,1,5,426.6,217.952,0.00600249,3.44153,0.1,18,1.44,1.5,9.378,1
10.83,52.98,1e2,0.0176406,1.76406,5,264.9,139.472,0.00626386,3.59404,0.1,16,1.44,1.5,16,1
9.24,38.57,1e2,0.0176406,1.76406,5,192.85,102.888,0.00987175,3.51816,0.1,-1,-1,-1,-1,0
5.74,62.10,1e2,0.0176406,1.76406,5,310.5,159.566,0.00940526,3.35254,0.1,16,1.44,1.5,5.766,1
28.07,52.98,1e-2,0.022567,2.2567,5,264.9,153.639,0.00254907,3.79085,0.1,17,1.44,1.5,6.933,1
2.21,100.00,1e4,0.000177764,1.77764,5,500,252.916,0.0123377,2.72663,0.1,15,1.44,1.5,6.893,1
12.69,28.07,1e-2,0.022567,2.2567,5,140.35,80.0231,0.0100511,3.58027,0.1,-1,-1,-1,-1,0
4.18,5.74,1e4,0.000177764,1.77764,5,28.7,19.3772,0.11457,2.7489,0.1,-1,-1,-1,-1,0
10.83,72.79,1e6,1.77778e-06,1.77778,5,363.95,188.641,0.00458224,3.61225,0.1,16,1.44,1.5,13.39,1
12.69,32.90,1e4,0.000177764,1.77764,5,164.5,91.567,0.008619,3.59844,0.1,-1,-1,-1,-1,0
3.56,32.90,1e-4,0.000228542,2.28542,5,164.5,85.7354,0.0258759,3.03069,0.1,-1,-1,-1,-1,0
10.83,100.00,1e-2,0.022567,2.2567,5,500,256.411,0.00334776,3.62562,0.1,17,1.44,1.5,18.77,1
7.88,85.32,1e0,1,1,5,426.6,218.454,0.00521838,3.50843,0.1,18,1.44,1.5,12.03,1
32.90,100.00,1e4,0.000177764,1.77764,5,500,270.121,0.00116826,3.84357,0.1,17,1.44,1.5,7.365,1
6.72,20.43,1e6,1.77778e-06,1.77778,5,102.15,56.6243,0.024178,3.31939,0.1,-1,-1,-1,-1,0
1.17,23.95,1e2,0.0176406,1.76406,5,119.75,62.4334,0.0738805,2.07024,0.1,-1,-1,-1,-1,0
7.88,12.69,1e-2,0.022567,2.2567,5,63.45,39.2988,0.0329036,3.29027,0.1,-1,-1,-1,-1,0
9.24,17.43,1e4,0.000177764,1.77764,5,87.15,51.6534,0.0211951,3.41353,0.1,-1,-1,-1,-1,0
9.24,23.95,1e4,0.000177764,1.77764,5,119.75,67.1376,0.0156563,3.46471,0.1,-1,-1,-1,-1,0
20.43,28.07,1e-2,0.022567,2.2567,5,140.35,88.7497,0.00642085,3.68217,0.1,-1,-1,-1,-1,0
9.24,12.69,1e-6,2.28571e-06,2.28571,5,63.45,40.9682,0.0285336,3.34572,0.1,18,1.45,1.5,11.79,1
1.37,23.95,1e2,0.0176406,1.76406,5,119.75,62.5022,0.0676458,2.21956,0.1,-1,-1,-1,-1,0
32.90,38.57,1e-2,0.022567,2.2567,5,192.85,128.228,0.00298191,3.7839,0.1,17,1.44,1.5,9.408,1
5.74,23.95,1e6,1.77778e-06,1.77778,5,119.75,64.6127,0.0237864,3.26999,0.1,-1,-1,-1,-1,0
4.18,10.83,1e-2,0.022567,2.2567,5,54.15,31.3344,0.0652748,2.95495,0.1,-1,-1,-1,-1,0
1.61,45.20,1e0,1,1,5,226,115.71,0.0331724,2.41403,0.1,-1,-1,-1,-1,0
1.17,38.57,1e-2,0.022567,2.2567,5,192.85,98.9834,0.0465837,2.10218,0.1,16,1.46,1.51,8.221,1
2.21,38.57,1e-6,2.28571e-06,2.28571,5,192.85,99.3519,0.0314912,2.6843,0.1,-1,-1,-1,-1,0
10.83,14.87,1e-4,0.000228542,2.28542,5,74.35,47.7456,0.0213058,3.43113,0.1,-1,-1,-1,-1,0
6.72,14.87,1e0,1,1,5,74.35,43.1932,0.0326487,3.26247,0.1,-1,-1,-1,-1,0
14.87,45.20,1e-4,0.000228542,2.28542,5,226,123.081,0.00545558,3.66683,0.1,23,1.44,1.5,17.53,1
2.59,45.20,1e6,1.77778e-06,1.77778,5,226,116.065,0.024117,2.82333,0.1,-1,-1,-1,-1,0
5.74,17.43,1e-2,0.022567,2.2567,5,87.15,48.5822,0.0322014,3.22169,0.1,-1,-1,-1,-1,0
9.24,23.95,1e0,1,1,5,119.75,67.1376,0.0156563,3.46471,0.1,-1,-1,-1,-1,0
2.59,4.18,1e-6,2.28571e-06,2.28571,5,20.9,14.0247,0.215098,2.32869,0.1,-1,-1,-1,-1,0
28.07,32.90,1e2,0.0176406,1.76406,5,164.5,109.607,0.00405896,3.74847,0.1,17,1.45,1.5,7.669,1
5.74,12.69,1e-2,0.022567,2.2567,5,63.45,37.1175,0.0433508,3.15769,0.1,-1,-1,-1,-1,0
3.56,23.95,1e-4,0.000228542,2.28542,5,119.75,63.4154,0.035158,2.99764,0.1,-1,-1,-1,-1,0
1.00,2.59,1e6,1.77778e-06,1.77778,5,12.95,8.975,0.557103,1.4429,0.1,15,1.46,1.52,5.289,1
7.88,14.87,1e2,0.0176406,1.76406,5,74.35,44.3065,0.0283838,3.32589,0.1,-1,-1,-1,-1,0
23.95,85.32,1e-4,0.000228542,2.28542,5,426.6,227.68,0.00185728,3.7952,0.1,21,1.44,1.5,11.81,1
2.21,45.20,1e4,0.000177764,1.77764,5,226,115.924,0.026972,2.69429,0.1,-1,-1,-1,-1,0
4.89,52.98,1e4,0.000177764,1.77764,5,264.9,136.433,0.0125809,3.25936,0.1,16,1.44,1.5,5.612,1
4.89,62.10,1e-4,0.000228542,2.28542,5,310.5,159.203,0.0107626,3.26825,0.1,19,1.44,1.5,6.786,1
32.90,45.20,1e-4,0.000228542,2.28542,5,226,141.979,0.00255398,3.79798,0.1,22,1.44,1.5,13.63,1
2.59,85.32,1e-4,0.000228542,2.28542,5,426.6,216.348,0.0129079,2.85236,0.1,18,1.44,1.5,9.177,1
32.90,52.98,1e0,1,1,5,264.9,159.033,0.00218589,3.81009,0.1,18,1.44,1.5,9.978,1
9.24,23.95,1e-2,0.022567,2.2567,5,119.75,67.1376,0.0156563,3.46471,0.1,-1,-1,-1,-1,0
1.37,72.79,1e-2,0.022567,2.2567,5,363.95,184.602,0.0228725,2.2809,0.1,15,1.45,1.5,16.82,1
1.17,6.72,1e4,0.000177764,1.77764,5,33.6,19.3598,0.238772,1.87732,0.1,-1,-1,-1,-1,0
10.83,20.43,1e2,0.0176406,1.76406,5,102.15,60.2599,0.015778,3.491,0.1,-1,-1,-1,-1,0
62.10,85.32,1e2,0.0176406,1.76406,5,426.6,266.639,0.000734377,3.891,0.1,17,1.44,1.5,8.983,1
6.72,32.90,1e-4,0.000228542,2.28542,5,164.5,87.3426,0.0152842,3.37916,0.1,21,1.44,1.5,7.319,1
1.37,7.88,1e4,0.000177764,1.77764,5,39.4,22.3357,0.190063,2.05185,0.1,-1,-1,-1,-1,0
1.37,1.89,1e-4,0.000228542,2.28542,5,9.45,7.45343,0.584001,1.51215,0.1,-1,-1,-1,-1,0
4.18,28.07,1e6,1.77778e-06,1.77778,5,140.35,73.9801,0.0265635,3.11676,0.1,-1,-1,-1,-1,0
2.59,6.72,1e2,0.0176406,1.76406,5,33.6,20.1295,0.144327,2.51199,0.1,-1,-1,-1,-1,0
1.37,1.61,1e0,1,1,5,8.05,6.8025,0.646653,1.42632,0.1,-1,-1,-1,-1,0
2.59,4.89,1e-2,0.022567,2.2567,5,24.45,15.6989,0.189169,2.39585,0.1,-1,-1,-1,-1,0
2.21,100.00,1e0,1,1,5,500,252.916,0.0123377,2.72663,0.1,-1,-1,-1,-1,0
1.89,2.59,1e6,1.77778e-06,1.77778,5,12.95,9.61353,0.385538,1.88725,0.1,-1,-1,-1,-1,0
28.07,72.79,1e2,0.0176406,1.76406,5,363.95,200.46,0.00186474,3.81006,0.1,16,1.44,1.5,8.315,1
5.74,62.10,1e-6,2.28571e-06,2.28571,5,310.5,159.566,0.00940526,3.35254,0.1,17,1.44,1.5,5.858,1
2.59,9.24,1e6,1.77778e-06,1.77778,5,46.2,26.3357,0.108809,2.60398,0.1,-1,-1,-1,-1,0
5.74,14.87,1e0,1,1,5,74.35,42.3577,0.0373958,3.19188,0.1,-1,-1,-1,-1,0
1.89,4.18,1e0,1,1,5,20.9,13.4155,0.267197,2.11091,0.1,-1,-1,-1,-1,0
2.59,100.00,1e-4,0.000228542,2.28542,5,500,253.047,0.0110317,2.85722,0.1,18,1.44,1.5,7.054,1
45.20,62.10,1e-4,0.000228542,2.28542,5,310.5,194.49,0.00137211,3.8514,0.1,21,1.44,1.5,10.98,1
2.21,100.00,1e-4,0.000228542,2.28542,5,500,252.916,0.0123377,2.72663,0.1,-1,-1,-1,-1,0
23.95,100.00,1e-4,0.000228542,2.28542,5,500,263.738,0.00158733,3.80166,0.1,21,1.44,1.5,11.1,1
3.04,4.18,1e6,1.77778e-06,1.77778,5,20.9,14.5296,0.191139,2.42884,0.1,-1,-1,-1,-1,0
1.37,14.87,1e-2,0.022567,2.2567,5,74.35,39.8044,0.106349,2.16654,0.1,-1,-1,-1,-1,0
28.07,32.90,1e-2,0.022567,2.2567,5,164.5,109.607,0.00405896,3.74847,0.1,-1,-1,-1,-1,0
3.04,9.24,1e4,0.000177764,1.77764,5,46.2,26.6212,0.0966894,2.71597,0.1,-1,-1,-1,-1,0
1.00,45.20,1e2,0.0176406,1.76406,5,226,115.5,0.04329,1.95671,0.1,15,1.46,1.52,11.64,1
2.21,4.18,1e-4,0.000228542,2.28542,5,20.9,13.6674,0.240561,2.22225,0.1,-1,-1,-1,-1,0
4.89,6.72,1e2,0.0176406,1.76406,5,33.6,22.4163,0.0879685,2.89072,0.1,-1,-1,-1,-1,0
2.59,9.24,1e-4,0.000228542,2.28542,5,46.2,26.3357,0.108809,2.60398,0.1,-1,-1,-1,-1,0
45.20,85.32,1e0,1,1,5,426.6,246.419,0.00100301,3.86808,0.1,18,1.44,1.5,8.502,1
3.56,28.07,1e6,1.77778e-06,1.77778,5,140.35,73.6856,0.0301752,3.01538,0.1,-1,-1,-1,-1,0
6.72,9.24,1e2,0.0176406,1.76406,5,46.2,30.2383,0.0505991,3.14184,0.1,-1,-1,-1,-1,0
6.72,72.79,1e-6,2.28571e-06,2.28571,5,363.95,186.675,0.00702175,3.43468,0.1,17,1.44,1.5,6.573,1
4.18,28.07,1e-4,0.000228542,2.28542,5,140.35,73.9801,0.0265635,3.11676,0.1,-1,-1,-1,-1,0
23.95,38.57,1e0,1,1,5,192.85,116.206,0.00405157,3.74264,0.1,18,1.44,1.5,11.49,1
9.24,100.00,1e0,1,1,5,500,255.688,0.00386757,3.57364,0.1,18,1.44,1.5,13.57,1
2.59,7.88,1e-2,0.022567,2.2567,5,39.4,22.9778,0.125474,2.56082,0.1,-1,-1,-1,-1,0
45.20,72.79,1e-2,0.022567,2.2567,5,363.95,217.906,0.00117333,3.86039,0.1,18,1.44,1.5,11.73,1
4.89,5.74,1e6,1.77778e-06,1.77778,5,28.7,20.3465,0.100759,2.82817,0.1,-1,-1,-1,-1,0
4.18,72.79,1e4,0.000177764,1.77764,5,363.95,185.622,0.0104648,3.18406,0.1,15,1.45,1.5,5.816,1
3.04,4.18,1e-4,0.000228542,2.28542,5,20.9,14.5296,0.191139,2.42884,0.1,-1,-1,-1,-1,0
6.72,28.07,1e2,0.0176406,1.76406,5,140.35,75.3945,0.0178237,3.36209,0.1,-1,-1,-1,-1,0
1.37,85.32,1e4,0.000177764,1.77764,5,426.6,215.927,0.0195524,2.28545,0.1,15,1.45,1.5,10.47,1
14.87,72.79,1e6,1.77778e-06,1.77778,5,363.95,190.895,0.00341575,3.69716,0.1,16,1.44,1.5,11.26,1
45.20,62.10,1e4,0.000177764,1.77764,5,310.5,194.49,0.00137211,3.8514,0.1,17,1.44,1.5,8.264,1
1.61,3.56,1e-2,0.022567,2.2567,5,17.8,11.7014,0.336089,1.92633,0.1,-1,-1,-1,-1,0
23.95,45.20,1e6,1.77778e-06,1.77778,5,226,131.32,0.00347014,3.75657,0.1,16,1.44,1.5,7.713,1
4.18,6.72,1e-2,0.022567,2.2567,5,33.6,21.5731,0.100026,2.80969,0.1,-1,-1,-1,-1,0
1.89,10.83,1e-2,0.022567,2.2567,5,54.15,29.9238,0.116998,2.39479,0.1,-1,-1,-1,-1,0
17.43,28.07,1e-2,0.022567,2.2567,5,140.35,85.0019,0.00746603,3.65283,0.1,17,1.44,1.5,13.58,1
2.59,3.04,1e4,0.000177764,1.77764,5,15.2,11.4835,0.275794,2.17149,0.1,-1,-1,-1,-1,0
14.87,17.43,1e-4,0.000228542,2.28542,5,87.15,58.7687,0.013676,3.54459,0.1,24,1.44,1.5,24.35,0
7.88,32.90,1e2,0.0176406,1.76406,5,164.5,88.0418,0.0132876,3.44484,0.1,-1,-1,-1,-1,0
2.21,5.74,1e2,0.0176406,1.76406,5,28.7,17.4621,0.184882,2.3453,0.1,-1,-1,-1,-1,0
1.17,72.79,1e6,1.77778e-06,1.77778,5,363.95,184.533,0.0249806,2.12745,0.1,15,1.45,1.51,6.486,1
1.17,4.89,1e4,0.000177764,1.77764,5,24.45,14.7863,0.312957,1.79052,0.1,-1,-1,-1,-1,0
4.89,38.57,1e6,1.77778e-06,1.77778,5,192.85,100.484,0.0171624,3.23696,0.1,-1,-1,-1,-1,0
9.24,85.32,1e0,1,1,5,426.6,219.07,0.00452531,3.56756,0.1,18,1.44,1.5,16.89,1
38.57,72.79,1e6,1.77778e-06,1.77778,5,363.95,210.479,0.00136992,3.84608,0.1,17,1.44,1.5,10.78,1
6.72,52.98,1e-4,0.000228542,2.28542,5,264.9,137.269,0.00959864,3.41736,0.1,21,1.44,1.5,10.11,1
3.56,100.00,1e-4,0.000228542,2.28542,5,500,253.394,0.00868508,3.09189,0.1,19,1.44,1.5,9.883,1
32.90,38.57,1e4,0.000177764,1.77764,5,192.85,128.228,0.00298191,3.7839,0.1,16,1.44,1.5,10.65,1
9.24,45.20,1e4,0.000177764,1.77764,5,226,119.275,0.00845509,3.53125,0.1,16,1.44,1.5,7.292,1
4.89,72.79,1e-2,0.022567,2.2567,5,363.95,185.903,0.00920338,3.27588,0.1,17,1.44,1.5,6.56,1
62.10,100.00,1e-6,2.28571e-06,2.28571,5,500,298.776,0.000627638,3.89763,0.1,21,1.44,1.5,10.92,1
9.24,20.43,1e-2,0.022567,2.2567,5,102.15,58.7098,0.018228,3.44095,0.1,-1,-1,-1,-1,0
5.74,23.95,1e-6,2.28571e-06,2.28571,5,119.75,64.6127,0.0237864,3.26999,0.1,-1,-1,-1,-1,0
1.00,62.10,1e-2,0.022567,2.2567,5,310.5,157.75,0.0316957,1.9683,0.1,16,1.46,1.52,9.559,1
10.83,52.98,1e-4,0.000228542,2.28542,5,264.9,139.472,0.00626386,3.59404,0.1,22,1.44,1.5,20.19,1
32.90,72.79,1e6,1.77778e-06,1.77778,5,363.95,204.804,0.00159905,3.8294,0.1,17,1.45,1.5,9.469,1
4.18,4.89,1e-4,0.000228542,2.28542,5,24.45,17.5763,0.131104,2.67979,0.1,-1,-1,-1,-1,0
4.18,5.74,1e-4,0.000228542,2.28542,5,28.7,19.3772,0.11457,2.7489,0.1,-1,-1,-1,-1,0
5.74,20.43,1e-4,0.000228542,2.28542,5,102.15,55.9359,0.0276935,3.24757,0.1,-1,-1,-1,-1,0
7.88,32.90,1e0,1,1,5,164.5,88.0418,0.0132876,3.44484,0.1,-1,-1,-1,-1,0
12.69,38.57,1e4,0.000177764,1.77764,5,192.85,105.293,0.00738398,3.61411,0.1,16,1.44,1.5,10.38,1
2.59,23.95,1e6,1.77778e-06,1.77778,5,119.75,62.9749,0.0446576,2.77013,0.1,-1,-1,-1,-1,0
1.17,32.90,1e-6,2.28571e-06,2.28571,5,164.5,84.8084,0.0543752,2.09306,0.1,-1,-1,-1,-1,0
20.43,100.00,1e4,0.000177764,1.77764,5,500,261.535,0.00184806,3.77559,0.1,16,1.44,1.5,11.27,1
6.72,20.43,1e-4,0.000228542,2.28542,5,102.15,56.6243,0.024178,3.31939,0.1,-1,-1,-1,-1,0
4.89,32.90,1e6,1.77778e-06,1.77778,5,164.5,86.3586,0.020033,3.22292,0.1,-1,-1,-1,-1,0
1.00,17.43,1e-4,0.000228542,2.28542,5,87.15,46.075,0.108519,1.89148,0.1,17,1.46,1.52,20.99,1
5.74,28.07,1e-4,0.000228542,2.28542,5,140.35,74.8096,0.0204153,3.28934,0.1,-1,-1,-1,-1,0
3.56,100.00,1e6,1.77778e-06,1.77778,5,500,253.394,0.00868508,3.09189,0.1,15,1.44,1.5,6.339,1
3.04,12.69,1e-2,0.022567,2.2567,5,63.45,35.1428,0.0723228,2.79004,0.1,-1,-1,-1,-1,0
5.74,10.83,1e4,0.000177764,1.77764,5,54.15,32.7203,0.0501667,3.11857,0.1,-1,-1,-1,-1,0
1.37,45.20,1e4,0.000177764,1.77764,5,226,115.627,0.0365317,2.26219,0.1,15,1.45,1.51,18.03,1
7.88,14.87,1e-4,0.000228542,2.28542,5,74.35,44.3065,0.0283838,3.32589,0.1,-1,-1,-1,-1,0
28.07,85.32,1e-2,0.022567,2.2567,5,426.6,230.731,0.00159406,3.81766,0.1,17,1.44,1.5,8.99,1
2.21,3.56,1e-4,0.000228542,2.28542,5,17.8,12.1949,0.273269,2.14997,0.1,-1,-1,-1,-1,0
3.56,14.87,1e6,1.77778e-06,1.77778,5,74.35,40.8445,0.0552737,2.92603,0.1,-1,-1,-1,-1,0
9.24,52.98,1e4,0.000177764,1.77764,5,264.9,138.566,0.00723648,3.54251,0.1,16,1.44,1.5,10.85,1
2.21,45.20,1e-6,2.28571e-06,2.28571,5,226,115.924,0.026972,2.69429,0.1,-1,-1,-1,-1,0
4.18,23.95,1e4,0.000177764,1.77764,5,119.75,63.7265,0.0309499,3.09843,0.1,-1,-1,-1,-1,0
28.07,100.00,1e-2,0.022567,2.2567,5,500,266.536,0.00136237,3.82416,0.1,17,1.44,1.5,9.799,1
2.59,62.10,1e-4,0.000228542,2.28542,5,310.5,158.306,0.0176578,2.84006,0.1,-1,-1,-1,-1,0
12.69,20.43,1e2,0.0176406,1.76406,5,102.15,62.3027,0.0136343,3.5348,0.1,-1,-1,-1,-1,0
1.00,3.04,1e4,0.000177764,1.77764,5,15.2,10.1,0.49505,1.50495,0.1,15,1.46,1.52,5.779,1
52.98,85.32,1e2,0.0176406,1.76406,5,426.6,255.143,0.000858451,3.88042,0.1,17,1.44,1.5,9.183,1
1.37,4.89,1e-6,2.28571e-06,2.28571,5,24.45,14.8712,0.286547,1.91967,0.1,-1,-1,-1,-1,0
2.59,100.00,1e0,1,1,5,500,253.047,0.0110317,2.85722,0.1,17,1.44,1.5,7.281,1
1.17,1.37,1e-4,0.000228542,2.28542,5,6.85,6.03512,0.777771,1.24669,0.1,-1,-1,-1,-1,0
9.24,20.43,1e-4,0.000228542,2.28542,5,102.15,58.7098,0.018228,3.44095,0.1,-1,-1,-1,-1,0
1.00,3.04,1e-4,0.000228542,2.28542,5,15.2,10.1,0.49505,1.50495,0.1,17,1.46,1.52,6.049,1
2.21,72.79,1e2,0.0176406,1.76406,5,363.95,184.891,0.0168872,2.71657,0.1,15,1.44,1.5,7.905,1
2.59,38.57,1e-2,0.022567,2.2567,5,192.85,99.4966,0.0281579,2.81287,0.1,-1,-1,-1,-1,0
10.83,45.20,1e2,0.0176406,1.76406,5,226,120.249,0.00731869,3.58262,0.1,16,1.44,1.5,14.56,1
3.04,85.32,1e-2,0.022567,2.2567,5,426.6,216.51,0.0114701,2.97503,0.1,16,1.44,1.5,8.256,1
3.04,62.10,1e-2,0.022567,2.2567,5,310.5,158.471,0.015691,2.9622,0.1,16,1.44,1.5,7.664,1
9.24,38.57,1e6,1.77778e-06,1.77778,5,192.85,102.888,0.00987175,3.51816,0.1,-1,-1,-1,-1,0
72.79,100.00,1e0,1,1,5,500,312.261,0.000536712,3.90672,0.1,18,1.44,1.5,13.83,1
1.61,10.83,1e6,1.77778e-06,1.77778,5,54.15,29.8023,0.129549,2.25886,0.1,-1,-1,-1,-1,0
3.04,85.32,1e6,1.77778e-06,1.77778,5,426.6,216.51,0.0114701,2.97503,0.1,-1,-1,-1,-1,0
1.00,14.87,1e2,0.0176406,1.76406,5,74.35,39.675,0.126024,1.87398,0.1,-1,-1,-1,-1,0
9.24,38.57,1e-2,0.022567,2.2567,5,192.85,102.888,0.00987175,3.51816,0.1,17,1.44,1.5,13.85,1
2.59,52.98,1e-4,0.000228542,2.28542,5,264.9,135.51,0.0206411,2.83233,0.1,-1,-1,-1,-1,0
6.72,9.24,1e-2,0.022567,2.2567,5,46.2,30.2383,0.0505991,3.14184,0.1,-1,-1,-1,-1,0
12.69,100.00,1e2,0.0176406,1.76406,5,500,257.302,0.00289291,3.6711,0.1,16,1.44,1.5,10.38,1
1.61,1.89,1e6,1.77778e-06,1.77778,5,9.45,7.71593,0.5303,1.61365,0.1,-1,-1,-1,-1,0
1.89,4.89,1e6,1.77778e-06,1.77778,5,24.45,15.1589,0.234989,2.17179,0.1,-1,-1,-1,-1,0
3.04,23.95,1e-6,2.28571e-06,2.28571,5,119.75,63.1722,0.0396833,2.88926,0.1,-1,-1,-1,-1,0
1.00,2.21,1e0,1,1,5,11.05,8.025,0.623053,1.37695,0.1,15,1.46,1.51,5.054,1
1.37,3.04,1e6,1.77778e-06,1.77778,5,15.2,10.2682,0.417763,1.7399,0.1,-1,-1,-1,-1,0
14.87,100.00,1e0,1,1,5,500,258.41,0.00249552,3.71084,0.1,18,1.44,1.5,13.71,1
7.88,62.10,1e-6,2.28571e-06,2.28571,5,310.5,160.551,0.00713868,3.4933,0.1,17,1.44,1.5,13.39,1
4.89,9.24,1e-2,0.022567,2.2567,5,46.2,28.1539,0.06632,2.99658,0.1,-1,-1,-1,-1,0
20.43,32.90,1e-2,0.022567,2.2567,5,164.5,99.3564,0.00550602,3.70086,0.1,17,1.44,1.5,7.796,1
1.17,2.21,1e4,0.000177764,1.77764,5,11.05,8.09748,0.574242,1.48482,0.1,-1,-1,-1,-1,0
1.37,28.07,1e-4,0.000228542,2.28542,5,140.35,72.8022,0.0580586,2.2327,0.1,-1,-1,-1,-1,0
17.43,32.90,1e-4,0.000228542,2.28542,5,164.5,96.0276,0.00640228,3.67137,0.1,-1,-1,-1,-1,0
12.69,28.07,1e-6,2.28571e-06,2.28571,5,140.35,80.0231,0.0100511,3.58027,0.1,-1,-1,-1,-1,0
4.89,32.90,1e4,0.000177764,1.77764,5,164.5,86.3586,0.020033,3.22292,0.1,16,1.44,1.5,5.754,1
