#labels Stretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
4.18,14.87,1e0,1,1,1,14.87,8.2453,0.0486579,3.02441,0.001,78,1.04,1.08,53.59,0
4.18,14.87,1e0,1,1,1,14.87,8.2453,0.0486579,3.02441,0.01,32,1.1,1.14,16.07,1
4.18,14.87,1e0,1,1,1,14.87,8.2453,0.0486579,3.02441,0.05,-1,-1,-1,-1,-1
4.18,14.87,1e0,1,1,1,14.87,8.2453,0.0486579,3.02441,0.1,-1,-1,-1,-1,-1
4.18,14.87,1e0,1,1,1,14.87,8.2453,0.0486579,3.02441,0.005,41,1.08,1.12,23.39,0
1.17,3.04,1e0,1,1,1,3.04,2.03316,0.456267,1.62285,0.075,-1,-1,-1,-1,-1
1.17,3.04,1e0,1,1,1,3.04,2.03316,0.456267,1.62285,0.025,61,1.11,1.15,54.62,0
1.17,3.04,1e0,1,1,1,3.04,2.03316,0.456267,1.62285,0,45,1.03,1.07,39.59,1
1.17,3.04,1e0,1,1,1,3.04,2.03316,0.456267,1.62285,0.05,-1,-1,-1,-1,-1
1.17,3.04,1e0,1,1,1,3.04,2.03316,0.456267,1.62285,0.1,-1,-1,-1,-1,-1
1.17,3.04,1e0,1,1,1,3.04,2.03316,0.456267,1.62285,0.001,45,1.04,1.07,36.23,1
1.17,3.04,1e0,1,1,1,3.04,2.03316,0.456267,1.62285,0.01,45,1.04,1.07,39.29,1
1.17,3.04,1e0,1,1,1,3.04,2.03316,0.456267,1.62285,0.005,45,1.04,1.07,42.13,1
3.04,17.43,1e0,1,1,1,17.43,9.38436,0.0537221,2.84659,0.075,-1,-1,-1,-1,-1
3.04,17.43,1e0,1,1,1,17.43,9.38436,0.0537221,2.84659,0.001,84,1.05,1.09,55.71,0
3.04,17.43,1e0,1,1,1,17.43,9.38436,0.0537221,2.84659,0.005,41,1.08,1.12,26.26,0
3.04,17.43,1e0,1,1,1,17.43,9.38436,0.0537221,2.84659,0.05,-1,-1,-1,-1,-1
3.04,17.43,1e0,1,1,1,17.43,9.38436,0.0537221,2.84659,0,91,1.03,1.07,66.13,0
3.04,17.43,1e0,1,1,1,17.43,9.38436,0.0537221,2.84659,0.1,-1,-1,-1,-1,-1
3.04,17.43,1e0,1,1,1,17.43,9.38436,0.0537221,2.84659,0.025,28,1.12,1.16,12.9,1
3.04,17.43,1e0,1,1,1,17.43,9.38436,0.0537221,2.84659,0.01,28,1.09,1.14,15.42,1
10.83,100.00,1e0,1,1,1,100,51.2823,0.00334776,3.62562,0.025,37,1.26,1.31,20.21,1
10.83,100.00,1e0,1,1,1,100,51.2823,0.00334776,3.62562,0.075,-1,-1,-1,-1,-1
10.83,100.00,1e0,1,1,1,100,51.2823,0.00334776,3.62562,0.001,100,1.1,1.14,76.34,0
10.83,100.00,1e0,1,1,1,100,51.2823,0.00334776,3.62562,0.05,-1,-1,-1,-1,-1
10.83,100.00,1e0,1,1,1,100,51.2823,0.00334776,3.62562,0.1,-1,-1,-1,-1,-1
10.83,100.00,1e0,1,1,1,100,51.2823,0.00334776,3.62562,0,199,1.03,1.07,249.4,0
10.83,100.00,1e0,1,1,1,100,51.2823,0.00334776,3.62562,0.01,59,1.21,1.25,38.84,0
10.83,100.00,1e0,1,1,1,100,51.2823,0.00334776,3.62562,0.005,83,1.15,1.19,58.58,0
14.87,28.07,1e0,1,1,1,28.07,16.4339,0.00867038,3.61902,0.075,-1,-1,-1,-1,-1
14.87,28.07,1e0,1,1,1,28.07,16.4339,0.00867038,3.61902,0.001,91,1.07,1.11,78.01,0
14.87,28.07,1e0,1,1,1,28.07,16.4339,0.00867038,3.61902,0.01,50,1.21,1.26,31.92,0
14.87,28.07,1e0,1,1,1,28.07,16.4339,0.00867038,3.61902,0.025,32,1.28,1.32,22.42,1
14.87,28.07,1e0,1,1,1,28.07,16.4339,0.00867038,3.61902,0.05,-1,-1,-1,-1,-1
14.87,28.07,1e0,1,1,1,28.07,16.4339,0.00867038,3.61902,0.1,-1,-1,-1,-1,-1
14.87,28.07,1e0,1,1,1,28.07,16.4339,0.00867038,3.61902,0.005,60,1.17,1.21,44.16,0
14.87,28.07,1e0,1,1,1,28.07,16.4339,0.00867038,3.61902,0,121,1.03,1.07,130.1,0
3.04,100.00,1e0,1,1,1,100,50.6411,0.00980296,2.9801,0.075,-1,-1,-1,-1,-1
3.04,100.00,1e0,1,1,1,100,50.6411,0.00980296,2.9801,0.001,59,1.1,1.14,37.45,0
3.04,100.00,1e0,1,1,1,100,50.6411,0.00980296,2.9801,0,192,1.03,1.07,223.3,0
3.04,100.00,1e0,1,1,1,100,50.6411,0.00980296,2.9801,0.05,-1,-1,-1,-1,-1
3.04,100.00,1e0,1,1,1,100,50.6411,0.00980296,2.9801,0.1,-1,-1,-1,-1,-1
3.04,100.00,1e0,1,1,1,100,50.6411,0.00980296,2.9801,0.025,39,1.12,1.16,23.24,1
3.04,100.00,1e0,1,1,1,100,50.6411,0.00980296,2.9801,0.01,35,1.11,1.15,21.86,1
3.04,100.00,1e0,1,1,1,100,50.6411,0.00980296,2.9801,0.005,36,1.1,1.15,21.12,1
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,0.025,32,1.31,1.36,19.94,1
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,0.075,-1,-1,-1,-1,-1
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,0.001,153,1.13,1.18,142.6,0
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,0.01,52,1.27,1.32,35.09,0
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,0.05,-1,-1,-1,-1,-1
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,0.1,-1,-1,-1,-1,-1
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,0.005,73,1.23,1.28,52.71,0
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,0,200,1.03,1.07,251.5,0
1.61,52.98,1e0,1,1,1,52.98,27.0319,0.0283914,2.42172,0.075,-1,-1,-1,-1,-1
1.61,52.98,1e0,1,1,1,52.98,27.0319,0.0283914,2.42172,0.001,53,1.09,1.13,38.38,0
1.61,52.98,1e0,1,1,1,52.98,27.0319,0.0283914,2.42172,0,134,1.03,1.07,135.4,0
1.61,52.98,1e0,1,1,1,52.98,27.0319,0.0283914,2.42172,0.05,-1,-1,-1,-1,-1
1.61,52.98,1e0,1,1,1,52.98,27.0319,0.0283914,2.42172,0.025,18,1.11,1.15,8.208,1
1.61,52.98,1e0,1,1,1,52.98,27.0319,0.0283914,2.42172,0.1,-1,-1,-1,-1,-1
1.61,52.98,1e0,1,1,1,52.98,27.0319,0.0283914,2.42172,0.005,29,1.1,1.14,14,0
1.61,52.98,1e0,1,1,1,52.98,27.0319,0.0283914,2.42172,0.01,21,1.1,1.15,11.42,1
12.69,52.98,1e0,1,1,1,52.98,28.1236,0.00541282,3.63913,0,152,1.03,1.07,152.9,0
12.69,52.98,1e0,1,1,1,52.98,28.1236,0.00541282,3.63913,0.075,-1,-1,-1,-1,-1
12.69,52.98,1e0,1,1,1,52.98,28.1236,0.00541282,3.63913,0.001,98,1.08,1.13,72.26,0
12.69,52.98,1e0,1,1,1,52.98,28.1236,0.00541282,3.63913,0.005,77,1.17,1.21,56.76,0
12.69,52.98,1e0,1,1,1,52.98,28.1236,0.00541282,3.63913,0.01,56,1.21,1.26,37.88,0
12.69,52.98,1e0,1,1,1,52.98,28.1236,0.00541282,3.63913,0.025,42,1.27,1.32,23.2,1
12.69,52.98,1e0,1,1,1,52.98,28.1236,0.00541282,3.63913,0.1,-1,-1,-1,-1,-1
12.69,52.98,1e0,1,1,1,52.98,28.1236,0.00541282,3.63913,0.05,-1,-1,-1,-1,-1
28.07,32.90,1e0,1,1,1,32.9,21.9214,0.00405896,3.74847,0.01,49,1.26,1.3,30.8,0
28.07,32.90,1e0,1,1,1,32.9,21.9214,0.00405896,3.74847,0.025,33,1.3,1.35,19.54,1
28.07,32.90,1e0,1,1,1,32.9,21.9214,0.00405896,3.74847,0.075,-1,-1,-1,-1,-1
28.07,32.90,1e0,1,1,1,32.9,21.9214,0.00405896,3.74847,0.001,104,1.12,1.16,88.88,0
28.07,32.90,1e0,1,1,1,32.9,21.9214,0.00405896,3.74847,0.05,-1,-1,-1,-1,-1
28.07,32.90,1e0,1,1,1,32.9,21.9214,0.00405896,3.74847,0.1,-1,-1,-1,-1,-1
28.07,32.90,1e0,1,1,1,32.9,21.9214,0.00405896,3.74847,0,132,1.03,1.07,126.2,0
28.07,32.90,1e0,1,1,1,32.9,21.9214,0.00405896,3.74847,0.005,58,1.21,1.26,34.57,0
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,0.075,-1,-1,-1,-1,-1
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,0.01,40,1.1,1.15,19.73,1
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,0.001,80,1.07,1.12,51.04,0
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,0.005,43,1.09,1.14,24.4,1
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,0.05,-1,-1,-1,-1,-1
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,0.025,37,1.16,1.2,18.63,1
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,0.1,-1,-1,-1,-1,-1
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,0,120,1.03,1.07,99.45,0
2.21,12.69,1e0,1,1,1,12.69,6.94199,0.0910231,2.55273,0,71,1.03,1.07,57.05,0
2.21,12.69,1e0,1,1,1,12.69,6.94199,0.0910231,2.55273,0.075,-1,-1,-1,-1,-1
2.21,12.69,1e0,1,1,1,12.69,6.94199,0.0910231,2.55273,0.025,20,1.12,1.16,11.66,1
2.21,12.69,1e0,1,1,1,12.69,6.94199,0.0910231,2.55273,0.05,-1,-1,-1,-1,-1
2.21,12.69,1e0,1,1,1,12.69,6.94199,0.0910231,2.55273,0.1,-1,-1,-1,-1,-1
2.21,12.69,1e0,1,1,1,12.69,6.94199,0.0910231,2.55273,0.005,37,1.08,1.12,23.9,0
2.21,12.69,1e0,1,1,1,12.69,6.94199,0.0910231,2.55273,0.001,70,1.04,1.07,55.42,0
2.21,12.69,1e0,1,1,1,12.69,6.94199,0.0910231,2.55273,0.01,26,1.09,1.13,22.2,0
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,0.005,64,1.28,1.33,45.57,0
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,0,200,1.03,1.07,226.8,0
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,0.01,45,1.31,1.36,31.59,0
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,0.05,-1,-1,-1,-1,-1
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,0.025,26,1.34,1.39,15.75,1
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,0.1,-1,-1,-1,-1,-1
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,0.075,-1,-1,-1,-1,-1
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,0.001,120,1.2,1.25,109.7,0
4.18,28.07,1e0,1,1,1,28.07,14.796,0.0265635,3.11676,0.005,43,1.09,1.13,23.17,1
4.18,28.07,1e0,1,1,1,28.07,14.796,0.0265635,3.11676,0.075,-1,-1,-1,-1,-1
4.18,28.07,1e0,1,1,1,28.07,14.796,0.0265635,3.11676,0.05,-1,-1,-1,-1,-1
4.18,28.07,1e0,1,1,1,28.07,14.796,0.0265635,3.11676,0,117,1.03,1.07,94.76,0
4.18,28.07,1e0,1,1,1,28.07,14.796,0.0265635,3.11676,0.1,-1,-1,-1,-1,-1
4.18,28.07,1e0,1,1,1,28.07,14.796,0.0265635,3.11676,0.01,39,1.1,1.15,20.99,1
4.18,28.07,1e0,1,1,1,28.07,14.796,0.0265635,3.11676,0.025,36,1.16,1.2,18.65,1
4.18,28.07,1e0,1,1,1,28.07,14.796,0.0265635,3.11676,0.001,82,1.07,1.11,53.09,0
1.89,2.21,1e0,1,1,1,2.21,1.75446,0.431179,1.80099,0,28,1.03,1.07,14.75,1
1.89,2.21,1e0,1,1,1,2.21,1.75446,0.431179,1.80099,0.05,-1,-1,-1,-1,-1
1.89,2.21,1e0,1,1,1,2.21,1.75446,0.431179,1.80099,0.1,-1,-1,-1,-1,-1
1.89,2.21,1e0,1,1,1,2.21,1.75446,0.431179,1.80099,0.005,34,1.04,1.07,18.26,0
1.89,2.21,1e0,1,1,1,2.21,1.75446,0.431179,1.80099,0.025,23,1.1,1.14,10.61,1
1.89,2.21,1e0,1,1,1,2.21,1.75446,0.431179,1.80099,0.075,-1,-1,-1,-1,-1
1.89,2.21,1e0,1,1,1,2.21,1.75446,0.431179,1.80099,0.001,34,1.04,1.07,16.25,0
1.89,2.21,1e0,1,1,1,2.21,1.75446,0.431179,1.80099,0.01,34,1.04,1.07,16.27,0
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,0.075,-1,-1,-1,-1,-1
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,0,50,1.03,1.07,45.94,1
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,0.001,47,1.04,1.07,33.29,1
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,0.05,-1,-1,-1,-1,-1
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,0.005,45,1.06,1.1,29.63,1
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,0.1,-1,-1,-1,-1,-1
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,0.025,43,1.11,1.15,42.28,1
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,0.01,45,1.08,1.12,39.98,1
23.95,45.20,1e0,1,1,1,45.2,26.2639,0.00347014,3.75657,0.075,-1,-1,-1,-1,-1
23.95,45.20,1e0,1,1,1,45.2,26.2639,0.00347014,3.75657,0.005,64,1.22,1.26,45.58,0
23.95,45.20,1e0,1,1,1,45.2,26.2639,0.00347014,3.75657,0.025,27,1.31,1.36,15.28,1
23.95,45.20,1e0,1,1,1,45.2,26.2639,0.00347014,3.75657,0,146,1.03,1.07,128.5,0
23.95,45.20,1e0,1,1,1,45.2,26.2639,0.00347014,3.75657,0.05,-1,-1,-1,-1,-1
23.95,45.20,1e0,1,1,1,45.2,26.2639,0.00347014,3.75657,0.1,-1,-1,-1,-1,-1
23.95,45.20,1e0,1,1,1,45.2,26.2639,0.00347014,3.75657,0.01,48,1.26,1.31,34.7,0
23.95,45.20,1e0,1,1,1,45.2,26.2639,0.00347014,3.75657,0.001,115,1.11,1.16,101.6,0
23.95,38.57,1e0,1,1,1,38.57,23.2412,0.00405157,3.74264,0.005,61,1.21,1.26,39.44,0
23.95,38.57,1e0,1,1,1,38.57,23.2412,0.00405157,3.74264,0.075,-1,-1,-1,-1,-1
23.95,38.57,1e0,1,1,1,38.57,23.2412,0.00405157,3.74264,0.01,46,1.26,1.3,29.18,0
23.95,38.57,1e0,1,1,1,38.57,23.2412,0.00405157,3.74264,0.025,27,1.3,1.35,14.35,1
23.95,38.57,1e0,1,1,1,38.57,23.2412,0.00405157,3.74264,0.05,-1,-1,-1,-1,-1
23.95,38.57,1e0,1,1,1,38.57,23.2412,0.00405157,3.74264,0.1,-1,-1,-1,-1,-1
23.95,38.57,1e0,1,1,1,38.57,23.2412,0.00405157,3.74264,0.001,107,1.11,1.15,96.45,0
23.95,38.57,1e0,1,1,1,38.57,23.2412,0.00405157,3.74264,0,139,1.03,1.07,126.3,0
1.37,100.00,1e0,1,1,1,100,50.5254,0.0167105,2.28934,0.05,-1,-1,-1,-1,-1
1.37,100.00,1e0,1,1,1,100,50.5254,0.0167105,2.28934,0.075,-1,-1,-1,-1,-1
1.37,100.00,1e0,1,1,1,100,50.5254,0.0167105,2.28934,0.025,18,1.11,1.15,7.729,1
1.37,100.00,1e0,1,1,1,100,50.5254,0.0167105,2.28934,0,171,1.03,1.07,190.3,0
1.37,100.00,1e0,1,1,1,100,50.5254,0.0167105,2.28934,0.005,24,1.1,1.15,12.4,0
1.37,100.00,1e0,1,1,1,100,50.5254,0.0167105,2.28934,0.1,-1,-1,-1,-1,-1
1.37,100.00,1e0,1,1,1,100,50.5254,0.0167105,2.28934,0.01,19,1.11,1.15,8.102,1
1.37,100.00,1e0,1,1,1,100,50.5254,0.0167105,2.28934,0.001,43,1.1,1.14,21.89,0
3.56,10.83,1e0,1,1,1,10.83,6.17587,0.0741499,2.85883,0.005,41,1.07,1.11,21.42,0
3.56,10.83,1e0,1,1,1,10.83,6.17587,0.0741499,2.85883,0.075,-1,-1,-1,-1,-1
3.56,10.83,1e0,1,1,1,10.83,6.17587,0.0741499,2.85883,0,65,1.03,1.07,37.51,0
3.56,10.83,1e0,1,1,1,10.83,6.17587,0.0741499,2.85883,0.025,-1,-1,-1,-1,-1
3.56,10.83,1e0,1,1,1,10.83,6.17587,0.0741499,2.85883,0.05,-1,-1,-1,-1,-1
3.56,10.83,1e0,1,1,1,10.83,6.17587,0.0741499,2.85883,0.1,-1,-1,-1,-1,-1
3.56,10.83,1e0,1,1,1,10.83,6.17587,0.0741499,2.85883,0.001,63,1.04,1.07,45.47,0
3.56,10.83,1e0,1,1,1,10.83,6.17587,0.0741499,2.85883,0.01,29,1.09,1.13,13.31,1
5.74,14.87,1e0,1,1,1,14.87,8.47153,0.0373958,3.19188,0.025,31,1.21,1.25,19.56,1
5.74,14.87,1e0,1,1,1,14.87,8.47153,0.0373958,3.19188,0.075,-1,-1,-1,-1,-1
5.74,14.87,1e0,1,1,1,14.87,8.47153,0.0373958,3.19188,0,82,1.03,1.07,66.84,0
5.74,14.87,1e0,1,1,1,14.87,8.47153,0.0373958,3.19188,0.001,78,1.04,1.08,49.62,0
5.74,14.87,1e0,1,1,1,14.87,8.47153,0.0373958,3.19188,0.05,-1,-1,-1,-1,-1
5.74,14.87,1e0,1,1,1,14.87,8.47153,0.0373958,3.19188,0.1,-1,-1,-1,-1,-1
5.74,14.87,1e0,1,1,1,14.87,8.47153,0.0373958,3.19188,0.01,38,1.1,1.14,20.22,1
5.74,14.87,1e0,1,1,1,14.87,8.47153,0.0373958,3.19188,0.005,44,1.08,1.12,24.41,0
2.59,38.57,1e0,1,1,1,38.57,19.8993,0.0281579,2.81287,0.075,-1,-1,-1,-1,-1
2.59,38.57,1e0,1,1,1,38.57,19.8993,0.0281579,2.81287,0.025,28,1.12,1.16,16.47,1
2.59,38.57,1e0,1,1,1,38.57,19.8993,0.0281579,2.81287,0.05,-1,-1,-1,-1,-1
2.59,38.57,1e0,1,1,1,38.57,19.8993,0.0281579,2.81287,0.1,-1,-1,-1,-1,-1
2.59,38.57,1e0,1,1,1,38.57,19.8993,0.0281579,2.81287,0.005,34,1.1,1.14,17.11,1
2.59,38.57,1e0,1,1,1,38.57,19.8993,0.0281579,2.81287,0,128,1.03,1.07,108.9,0
2.59,38.57,1e0,1,1,1,38.57,19.8993,0.0281579,2.81287,0.01,29,1.1,1.14,17.21,1
2.59,38.57,1e0,1,1,1,38.57,19.8993,0.0281579,2.81287,0.001,69,1.08,1.12,49.05,0
17.43,23.95,1e0,1,1,1,23.95,15.1893,0.0086989,3.63134,0.075,-1,-1,-1,-1,-1
17.43,23.95,1e0,1,1,1,23.95,15.1893,0.0086989,3.63134,0.005,55,1.17,1.22,33.99,0
17.43,23.95,1e0,1,1,1,23.95,15.1893,0.0086989,3.63134,0.001,94,1.07,1.11,80.1,0
17.43,23.95,1e0,1,1,1,23.95,15.1893,0.0086989,3.63134,0,113,1.03,1.07,92.92,0
17.43,23.95,1e0,1,1,1,23.95,15.1893,0.0086989,3.63134,0.025,28,1.28,1.33,16.97,1
17.43,23.95,1e0,1,1,1,23.95,15.1893,0.0086989,3.63134,0.05,-1,-1,-1,-1,-1
17.43,23.95,1e0,1,1,1,23.95,15.1893,0.0086989,3.63134,0.1,-1,-1,-1,-1,-1
17.43,23.95,1e0,1,1,1,23.95,15.1893,0.0086989,3.63134,0.01,44,1.22,1.26,24.63,0
1.61,3.04,1e0,1,1,1,3.04,2.08543,0.379348,1.85668,0.001,38,1.04,1.07,19.5,0
1.61,3.04,1e0,1,1,1,3.04,2.08543,0.379348,1.85668,0.075,-1,-1,-1,-1,-1
1.61,3.04,1e0,1,1,1,3.04,2.08543,0.379348,1.85668,0.025,24,1.11,1.15,11.74,1
1.61,3.04,1e0,1,1,1,3.04,2.08543,0.379348,1.85668,0,30,1.03,1.07,14.8,1
1.61,3.04,1e0,1,1,1,3.04,2.08543,0.379348,1.85668,0.01,38,1.04,1.07,20.08,0
1.61,3.04,1e0,1,1,1,3.04,2.08543,0.379348,1.85668,0.05,-1,-1,-1,-1,-1
1.61,3.04,1e0,1,1,1,3.04,2.08543,0.379348,1.85668,0.1,-1,-1,-1,-1,-1
1.61,3.04,1e0,1,1,1,3.04,2.08543,0.379348,1.85668,0.005,38,1.04,1.07,19.5,0
1.61,72.79,1e0,1,1,1,72.79,36.9369,0.0207693,2.43399,0.025,18,1.11,1.15,10.14,1
1.61,72.79,1e0,1,1,1,72.79,36.9369,0.0207693,2.43399,0,158,1.03,1.07,153.9,0
1.61,72.79,1e0,1,1,1,72.79,36.9369,0.0207693,2.43399,0.075,-1,-1,-1,-1,-1
1.61,72.79,1e0,1,1,1,72.79,36.9369,0.0207693,2.43399,0.001,49,1.09,1.14,29.59,0
1.61,72.79,1e0,1,1,1,72.79,36.9369,0.0207693,2.43399,0.005,23,1.1,1.14,10.54,0
1.61,72.79,1e0,1,1,1,72.79,36.9369,0.0207693,2.43399,0.05,-1,-1,-1,-1,-1
1.61,72.79,1e0,1,1,1,72.79,36.9369,0.0207693,2.43399,0.1,-1,-1,-1,-1,-1
1.61,72.79,1e0,1,1,1,72.79,36.9369,0.0207693,2.43399,0.01,18,1.1,1.15,8.339,1
3.56,45.20,1e0,1,1,1,45.2,23.2893,0.0189869,3.05521,0.025,38,1.12,1.16,18.84,1
3.56,45.20,1e0,1,1,1,45.2,23.2893,0.0189869,3.05521,0.075,-1,-1,-1,-1,-1
3.56,45.20,1e0,1,1,1,45.2,23.2893,0.0189869,3.05521,0.01,36,1.1,1.14,20.09,1
3.56,45.20,1e0,1,1,1,45.2,23.2893,0.0189869,3.05521,0.05,-1,-1,-1,-1,-1
3.56,45.20,1e0,1,1,1,45.2,23.2893,0.0189869,3.05521,0.1,-1,-1,-1,-1,-1
3.56,45.20,1e0,1,1,1,45.2,23.2893,0.0189869,3.05521,0,137,1.03,1.07,121.7,0
3.56,45.20,1e0,1,1,1,45.2,23.2893,0.0189869,3.05521,0.001,74,1.08,1.12,45.54,0
3.56,45.20,1e0,1,1,1,45.2,23.2893,0.0189869,3.05521,0.005,41,1.1,1.14,27.32,1
3.56,32.90,1e0,1,1,1,32.9,17.1471,0.0258759,3.03069,0.001,78,1.07,1.12,52.87,0
3.56,32.90,1e0,1,1,1,32.9,17.1471,0.0258759,3.03069,0.025,35,1.12,1.16,17.49,1
3.56,32.90,1e0,1,1,1,32.9,17.1471,0.0258759,3.03069,0.075,-1,-1,-1,-1,-1
3.56,32.90,1e0,1,1,1,32.9,17.1471,0.0258759,3.03069,0.005,41,1.1,1.14,24.46,1
3.56,32.90,1e0,1,1,1,32.9,17.1471,0.0258759,3.03069,0,124,1.03,1.07,115.2,0
3.56,32.90,1e0,1,1,1,32.9,17.1471,0.0258759,3.03069,0.05,-1,-1,-1,-1,-1
3.56,32.90,1e0,1,1,1,32.9,17.1471,0.0258759,3.03069,0.1,-1,-1,-1,-1,-1
3.56,32.90,1e0,1,1,1,32.9,17.1471,0.0258759,3.03069,0.01,35,1.1,1.14,17.88,1
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,0,91,1.03,1.07,75.27,0
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,0.01,34,1.1,1.14,19.79,1
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,0.075,-1,-1,-1,-1,-1
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,0.025,33,1.16,1.2,17.42,1
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,0.05,-1,-1,-1,-1,-1
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,0.1,-1,-1,-1,-1,-1
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,0.005,43,1.08,1.12,25.81,0
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,0.001,86,1.05,1.08,62.07,0
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,0.075,-1,-1,-1,-1,-1
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,0.01,57,1.25,1.3,35.92,0
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,0.05,-1,-1,-1,-1,-1
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,0.025,42,1.3,1.35,26.26,1
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,0.1,-1,-1,-1,-1,-1
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,0,172,1.03,1.07,195,0
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,0.001,138,1.1,1.14,123.7,0
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,0.005,76,1.22,1.26,52.95,0
3.56,12.69,1e0,1,1,1,12.69,7.09113,0.0640755,2.8947,0.075,-1,-1,-1,-1,-1
3.56,12.69,1e0,1,1,1,12.69,7.09113,0.0640755,2.8947,0.025,28,1.13,1.17,15.68,1
3.56,12.69,1e0,1,1,1,12.69,7.09113,0.0640755,2.8947,0.001,72,1.04,1.07,44.03,0
3.56,12.69,1e0,1,1,1,12.69,7.09113,0.0640755,2.8947,0.05,-1,-1,-1,-1,-1
3.56,12.69,1e0,1,1,1,12.69,7.09113,0.0640755,2.8947,0.01,29,1.09,1.13,15.86,1
3.56,12.69,1e0,1,1,1,12.69,7.09113,0.0640755,2.8947,0.1,-1,-1,-1,-1,-1
3.56,12.69,1e0,1,1,1,12.69,7.09113,0.0640755,2.8947,0.005,42,1.08,1.12,26.6,0
3.56,12.69,1e0,1,1,1,12.69,7.09113,0.0640755,2.8947,0,72,1.03,1.07,47.1,0
14.87,85.32,1e0,1,1,1,85.32,44.3888,0.00291992,3.70453,0.01,67,1.23,1.27,46.83,0
14.87,85.32,1e0,1,1,1,85.32,44.3888,0.00291992,3.70453,0.001,122,1.1,1.14,103.1,0
14.87,85.32,1e0,1,1,1,85.32,44.3888,0.00291992,3.70453,0.025,37,1.29,1.34,20.87,1
14.87,85.32,1e0,1,1,1,85.32,44.3888,0.00291992,3.70453,0.005,79,1.19,1.24,52.49,0
14.87,85.32,1e0,1,1,1,85.32,44.3888,0.00291992,3.70453,0,187,1.03,1.07,191.6,0
14.87,85.32,1e0,1,1,1,85.32,44.3888,0.00291992,3.70453,0.05,-1,-1,-1,-1,-1
