#LabelsStretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
20.43,72.79,1e-6,2.28571e-06,2.28571,5,363.95,194.512,0.00252953,3.76167,0.005,62,1.33,1.38,40.91, 0.3388
14.87,23.95,1e6,1.77778e-06,1.77778,5,119.75,72.7564,0.0101021,3.59773,0.005,62,1.31,1.36,62.94, 0.2712
1.61,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.43907,0.477435,1.69876,0.005,48,1.09,1.12,24.81,-0.0098
1.00,20.43,1e6,1.77778e-06,1.77778,5,102.15,53.575,0.0933271,1.90667,0.075,15,1.4,1.46,8.267, 0.9919
7.88,10.83,1e-6,2.28571e-06,2.28571,5,54.15,35.1814,0.038077,3.2495,0.1,-1,-1,-1,-1, 1.0000
9.24,23.95,1e-2,0.022567,2.2567,5,119.75,67.1376,0.0156563,3.46471,0,172,1.03,1.07,197,-0.0028
1.17,6.72,1e4,0.000177764,1.77764,5,33.6,19.3598,0.238772,1.87732,0.025,15,1.39,1.44,12.86,-0.0273
1.17,1.37,1e-2,0.022567,2.2567,5,6.85,6.03512,0.777771,1.24669,0.001,49,1.04,1.07,29.06,-0.0099
2.59,9.24,1e-6,2.28571e-06,2.28571,5,46.2,26.3357,0.108809,2.60398,0.05,18,1.41,1.46,6.562,-0.0226
4.89,100.00,1e-2,0.022567,2.2567,5,500,253.89,0.00672393,3.288,0.075,18,1.43,1.48,8.337, 0.9521
6.72,32.90,1e-6,2.28571e-06,2.28571,5,164.5,87.3426,0.0152842,3.37916,0.005,71,1.28,1.33,35.81,-0.0060
1.17,100.00,1e-4,0.000228542,2.28542,5,500,252.558,0.0182507,2.13533,0.001,62,1.1,1.15,50.03,-0.0075
1.17,1.61,1e4,0.000177764,1.77764,5,8.05,6.61377,0.706252,1.33037,0.005,43,1.06,1.09,38.69,-0.0111
2.21,12.69,1e4,0.000177764,1.77764,5,63.45,34.7099,0.0910231,2.55273,0.005,67,1.16,1.21,31.13,-0.0068
1.37,14.87,1e6,1.77778e-06,1.77778,5,74.35,39.8044,0.106349,2.16654,0.025,17,1.37,1.42,17.08,-0.0243
1.37,10.83,1e-6,2.28571e-06,2.28571,5,54.15,29.7068,0.142668,2.11678,0.075,15,1.44,1.49,14.82,-0.0268
3.04,17.43,1e-2,0.022567,2.2567,5,87.15,46.9218,0.0537221,2.84659,0.025,23,1.39,1.44,13.14,-0.0178
7.88,28.07,1e0,1,1,5,140.35,76.1501,0.0154954,3.42745,0.025,23,1.41,1.46,14.52,-0.0177
1.61,23.95,1e-2,0.022567,2.2567,5,119.75,62.5883,0.0614255,2.36854,0.1,-1,-1,-1,-1, 1.0000
1.37,1.89,1e6,1.77778e-06,1.77778,5,9.45,7.45343,0.584001,1.51215,0.001,51,1.04,1.07,52.01,-0.0095
12.69,32.90,1e2,0.0176406,1.76406,5,164.5,91.567,0.008619,3.59844,0.025,25,1.42,1.47,22.2, 0.6478
2.21,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.216,0.0144359,2.72199,0.005,69,1.17,1.21,33.64, 0.2602
7.88,100.00,1e-2,0.022567,2.2567,5,500,255.097,0.00445991,3.51441,0.025,24,1.41,1.46,20.84, 0.7199
3.04,17.43,1e-2,0.022567,2.2567,5,87.15,46.9218,0.0537221,2.84659,0,138,1.03,1.07,99.28,-0.0035
23.95,85.32,1e-6,2.28571e-06,2.28571,5,426.6,227.68,0.00185728,3.7952,0.025,26,1.42,1.48,14.46, 0.8142
1.17,1.61,1e4,0.000177764,1.77764,5,8.05,6.61377,0.706252,1.33037,0,51,1.03,1.07,37.64,-0.0095
5.74,17.43,1e2,0.0176406,1.76406,5,87.15,48.5822,0.0322014,3.22169,0,132,1.03,1.07,70.54,-0.0037
14.87,52.98,1e6,1.77778e-06,1.77778,5,264.9,142.079,0.00466928,3.67852,0.025,23,1.42,1.47,26.28, 0.7041
12.69,72.79,1e-6,2.28571e-06,2.28571,5,363.95,189.64,0.00395967,3.65757,0.05,22,1.41,1.47,16.67, 0.8741
4.89,100.00,1e-2,0.022567,2.2567,5,500,253.89,0.00672393,3.288,0,160,1.03,1.07,123.3, 0.1283
1.00,20.43,1e2,0.0176406,1.76406,5,102.15,53.575,0.0933271,1.90667,0.075,15,1.4,1.46,12.36,-0.0271
2.21,4.18,1e0,1,1,5,20.9,13.6674,0.240561,2.22225,0.05,17,1.41,1.47,6.806,-0.0238
1.61,4.18,1e2,0.0176406,1.76406,5,20.9,13.2318,0.295862,1.99109,0,84,1.03,1.07,37.63,-0.0058
1.37,6.72,1e-6,2.28571e-06,2.28571,5,33.6,19.4385,0.218622,2.01272,0.075,15,1.44,1.5,10.29,-0.0267
1.61,12.69,1e-2,0.022567,2.2567,5,63.45,34.4481,0.111948,2.2872,0.005,76,1.11,1.15,33.28,-0.0061
2.59,12.69,1e2,0.0176406,1.76406,5,63.45,34.8979,0.0813883,2.675,0.01,56,1.26,1.31,23.61,-0.0077
1.00,12.69,1e-6,2.28571e-06,2.28571,5,63.45,34.225,0.146092,1.85391,0.05,17,1.36,1.42,16.39, 0.8896
2.21,45.20,1e0,1,1,5,226,115.924,0.026972,2.69429,0.01,60,1.26,1.3,25.62,-0.0072
2.59,3.56,1e0,1,1,5,17.8,12.6086,0.244343,2.25294,0.025,20,1.38,1.43,9.036,-0.0206
1.89,3.56,1e6,1.77778e-06,1.77778,5,17.8,11.9074,0.303527,2.04225,0.05,16,1.42,1.47,6.68,-0.0253
1.89,62.10,1e4,0.000177764,1.77764,5,310.5,158.056,0.0219348,2.57446,0.001,73,1.1,1.14,32.45, 0.2381
3.56,5.74,1e-4,0.000228542,2.28542,5,28.7,18.6517,0.130147,2.65948,0.1,-1,-1,-1,-1, 1.0000
2.21,32.90,1e4,0.000177764,1.77764,5,164.5,85.1813,0.0367583,2.67266,0.01,54,1.26,1.3,28.06,-0.0081
10.83,85.32,1e-4,0.000228542,2.28542,5,426.6,219.828,0.00391709,3.61945,0,195,1.03,1.07,330.6, 0.1352
3.04,28.07,1e6,1.77778e-06,1.77778,5,140.35,73.4535,0.0340591,2.90636,0.005,68,1.22,1.27,36.29,-0.0065
7.88,10.83,1e2,0.0176406,1.76406,5,54.15,35.1814,0.038077,3.2495,0.005,65,1.27,1.32,27.38,-0.0066
20.43,45.20,1e-4,0.000228542,2.28542,5,226,127.817,0.00404013,3.73081,0.075,24,1.43,1.48,13.66, 0.9661
2.59,10.83,1e4,0.000177764,1.77764,5,54.15,30.2764,0.0941848,2.64186,0,109,1.03,1.07,61.54,-0.0044
14.87,45.20,1e-4,0.000228542,2.28542,5,226,123.081,0.00545558,3.66683,0.075,25,1.43,1.48,23.9, 0.9274
5.74,32.90,1e-6,2.28571e-06,2.28571,5,164.5,86.7975,0.0175065,3.30604,0,155,1.03,1.07,104.3,-0.0031
4.89,28.07,1e4,0.000177764,1.77764,5,140.35,74.3423,0.0233614,3.20665,0.005,66,1.25,1.3,27.04, 0.2625
2.21,32.90,1e-6,2.28571e-06,2.28571,5,164.5,85.1813,0.0367583,2.67266,0.075,-1,-1,-1,-1, 1.0000
3.04,72.79,1e4,0.000177764,1.77764,5,363.95,185.191,0.0134178,2.96911,0.075,15,1.42,1.48,8.599, 1.0000
2.21,12.69,1e4,0.000177764,1.77764,5,63.45,34.7099,0.0910231,2.55273,0.025,23,1.37,1.41,9.673,-0.0180
23.95,52.98,1e2,0.0176406,1.76406,5,264.9,149.529,0.00297,3.76855,0.005,66,1.34,1.39,39.83, 0.2536
4.18,14.87,1e-6,2.28571e-06,2.28571,5,74.35,41.2265,0.0486579,3.02441,0.1,-1,-1,-1,-1, 1.0000
3.04,100.00,1e0,1,1,5,500,253.206,0.00980296,2.9801,0.005,81,1.22,1.27,39.36, 0.2428
1.37,6.72,1e2,0.0176406,1.76406,5,33.6,19.4385,0.218622,2.01272,0.025,16,1.37,1.42,11.14,-0.0258
6.72,23.95,1e2,0.0176406,1.76406,5,119.75,65.2449,0.0207669,3.34231,0.05,22,1.41,1.47,7.79, 0.7332
2.59,23.95,1e4,0.000177764,1.77764,5,119.75,62.9749,0.0446576,2.77013,0.05,21,1.4,1.45,8.099,-0.0194
1.89,3.04,1e-4,0.000228542,2.28542,5,15.2,10.6622,0.342595,1.96841,0.05,17,1.42,1.47,9.038,-0.0238
38.57,45.20,1e6,1.77778e-06,1.77778,5,226,150.035,0.00218802,3.81452,0.1,16,1.44,1.5,6.748, 1.0000
1.17,45.20,1e6,1.77778e-06,1.77778,5,226,115.558,0.0398987,2.11,0.075,15,1.4,1.45,13.57, 0.9959
5.74,9.24,1e2,0.0176406,1.76406,5,46.2,29.0518,0.0579562,3.07386,0.001,96,1.14,1.18,47.8,-0.0048
2.59,20.43,1e-6,2.28571e-06,2.28571,5,102.15,54.1887,0.0519928,2.75113,0.005,70,1.2,1.25,37.42,-0.0063
2.21,3.56,1e2,0.0176406,1.76406,5,17.8,12.1949,0.273269,2.14997,0.01,43,1.24,1.29,19.36,-0.0102
1.17,7.88,1e2,0.0176406,1.76406,5,39.4,22.2593,0.207581,1.91381,0.01,51,1.11,1.16,53.81,-0.0091
3.04,9.24,1e-4,0.000228542,2.28542,5,46.2,26.6212,0.0966894,2.71597,0.001,92,1.08,1.12,52.24,-0.0051
17.43,100.00,1e4,0.000177764,1.77764,5,500,259.795,0.00214889,3.74551,0,200,1.03,1.07,160.1, 0.0958
4.89,12.69,1e2,0.0176406,1.76406,5,63.45,36.4023,0.0496068,3.07831,0.005,66,1.25,1.3,30.15,-0.0066
3.56,12.69,1e6,1.77778e-06,1.77778,5,63.45,35.4556,0.0640755,2.8947,0.025,24,1.39,1.45,11.7,-0.0170
1.89,3.04,1e0,1,1,5,15.2,10.6622,0.342595,1.96841,0.05,17,1.42,1.47,8.004,-0.0238
9.24,72.79,1e-2,0.022567,2.2567,5,363.95,187.842,0.00529374,3.56046,0,179,1.03,1.07,251.5, 0.1147
1.17,72.79,1e-6,2.28571e-06,2.28571,5,363.95,184.533,0.0249806,2.12745,0.025,16,1.39,1.44,14.05,-0.0256
28.07,62.10,1e-4,0.000228542,2.28542,5,310.5,174.976,0.00218065,3.80119,0.05,26,1.42,1.47,13.67, 0.8564
1.17,100.00,1e-2,0.022567,2.2567,5,500,252.558,0.0182507,2.13533,0.001,67,1.1,1.15,44.57, 0.2551
14.87,20.43,1e0,1,1,5,102.15,65.0118,0.0117615,3.57306,0.05,21,1.41,1.47,20.39,-0.0193
62.10,100.00,1e2,0.0176406,1.76406,5,500,298.776,0.000627638,3.89763,0.025,21,1.43,1.48,11.34, 0.8095
1.61,4.18,1e-4,0.000228542,2.28542,5,20.9,13.2318,0.295862,1.99109,0.075,16,1.45,1.51,6.367,-0.0249
6.72,72.79,1e-4,0.000228542,2.28542,5,363.95,186.675,0.00702175,3.43468,0.025,25,1.41,1.46,12.87, 0.8065
1.37,28.07,1e-4,0.000228542,2.28542,5,140.35,72.8022,0.0580586,2.2327,0.01,61,1.15,1.19,48.98,-0.0075
7.88,85.32,1e6,1.77778e-06,1.77778,5,426.6,218.454,0.00521838,3.50843,0.05,20,1.41,1.47,19.72,-0.0202
3.04,6.72,1e2,0.0176406,1.76406,5,33.6,20.4756,0.128251,2.62002,0.1,-1,-1,-1,-1, 1.0000
20.43,38.57,1e2,0.0176406,1.76406,5,192.85,112.29,0.00471706,3.71698,0.075,17,1.43,1.48,8.116,-0.0237
4.18,12.69,1e-4,0.000228542,2.28542,5,63.45,35.8707,0.0564062,2.99202,0.005,68,1.24,1.29,30.61,-0.0064
4.18,10.83,1e6,1.77778e-06,1.77778,5,54.15,31.3344,0.0652748,2.95495,0.025,23,1.4,1.45,8.976,-0.0177
1.89,20.43,1e6,1.77778e-06,1.77778,5,102.15,53.897,0.0645862,2.49385,0.05,20,1.39,1.44,6.839,-0.0205
7.88,72.79,1e4,0.000177764,1.77764,5,363.95,187.197,0.00610449,3.50145,0.075,16,1.43,1.48,7.652, 1.0000
20.43,72.79,1e2,0.0176406,1.76406,5,363.95,194.512,0.00252953,3.76167,0.1,16,1.44,1.5,8.253, 1.0000
1.00,7.88,1e-6,2.28571e-06,2.28571,5,39.4,22.2,0.225225,1.77477,0.025,15,1.39,1.44,7.863, 1.0000
1.89,62.10,1e6,1.77778e-06,1.77778,5,310.5,158.056,0.0219348,2.57446,0.05,19,1.39,1.44,7.709,-0.0216
1.37,7.88,1e-2,0.022567,2.2567,5,39.4,22.3357,0.190063,2.05185,0.1,-1,-1,-1,-1, 1.0000
1.37,9.24,1e-6,2.28571e-06,2.28571,5,46.2,25.7336,0.164821,2.08643,0.05,19,1.37,1.42,17.88,-0.0217
3.04,28.07,1e-6,2.28571e-06,2.28571,5,140.35,73.4535,0.0340591,2.90636,0.075,16,1.43,1.48,5.956,-0.0252
3.56,85.32,1e4,0.000177764,1.77764,5,426.6,216.701,0.0101621,3.08663,0.001,110,1.1,1.15,62.11, 0.1573
10.83,38.57,1e-4,0.000228542,2.28542,5,192.85,103.942,0.00854494,3.56933,0,192,1.03,1.07,289.5, 0.1447
3.04,23.95,1e-6,2.28571e-06,2.28571,5,119.75,63.1722,0.0396833,2.88926,0.1,-1,-1,-1,-1, 1.0000
28.07,38.57,1e-6,2.28571e-06,2.28571,5,192.85,121.372,0.00347735,3.76479,0.05,24,1.42,1.47,12.04, 0.8856
1.37,28.07,1e-2,0.022567,2.2567,5,140.35,72.8022,0.0580586,2.2327,0.001,73,1.1,1.14,69.31,-0.0064
20.43,72.79,1e0,1,1,5,363.95,194.512,0.00252953,3.76167,0.001,104,1.29,1.33,64.9, 0.1842
2.21,7.88,1e6,1.77778e-06,1.77778,5,39.4,22.7456,0.140327,2.44377,0.01,51,1.25,1.3,20.49,-0.0085
5.74,7.88,1e-6,2.28571e-06,2.28571,5,39.4,26.0265,0.0668324,3.02291,0.1,-1,-1,-1,-1, 1.0000
38.57,62.10,1e-2,0.022567,2.2567,5,310.5,186.145,0.00160201,3.83712,0.025,24,1.42,1.48,10.53, 0.7140
17.43,28.07,1e4,0.000177764,1.77764,5,140.35,85.0019,0.00746603,3.65283,0.01,51,1.34,1.39,39.74, 0.3255
3.04,17.43,1e4,0.000177764,1.77764,5,87.15,46.9218,0.0537221,2.84659,0.005,69,1.22,1.26,37.58,-0.0064
3.04,20.43,1e-2,0.022567,2.2567,5,102.15,54.3948,0.0462015,2.86945,0,143,1.03,1.07,100.7,-0.0034
6.72,62.10,1e4,0.000177764,1.77764,5,310.5,160.004,0.00821133,3.42669,0.1,16,1.44,1.5,5.801, 0.9920
14.87,45.20,1e6,1.77778e-06,1.77778,5,226,123.081,0.00545558,3.66683,0.01,44,1.34,1.39,56.25, 0.3773
1.61,6.72,1e-4,0.000228542,2.28542,5,33.6,19.5458,0.198519,2.14782,0,95,1.03,1.07,53.74,-0.0051
3.04,14.87,1e4,0.000177764,1.77764,5,74.35,40.5541,0.0623881,2.82024,0.075,-1,-1,-1,-1, 1.0000
3.04,72.79,1e4,0.000177764,1.77764,5,363.95,185.191,0.0134178,2.96911,0.005,66,1.22,1.27,36.3, 0.2483
2.59,100.00,1e-6,2.28571e-06,2.28571,5,500,253.047,0.0110317,2.85722,0.001,104,1.1,1.15,64.1, 0.1775
3.04,14.87,1e0,1,1,5,74.35,40.5541,0.0623881,2.82024,0.001,105,1.09,1.13,54.39,-0.0045
1.00,20.43,1e-4,0.000228542,2.28542,5,102.15,53.575,0.0933271,1.90667,0.075,17,1.4,1.46,17.65, 0.9919
14.87,17.43,1e4,0.000177764,1.77764,5,87.15,58.7687,0.013676,3.54459,0.05,20,1.41,1.47,22.49,-0.0202
1.00,72.79,1e-4,0.000228542,2.28542,5,363.95,184.475,0.0271039,1.9729,0,149,1.03,1.07,168.5, 0.1345
1.61,52.98,1e-4,0.000228542,2.28542,5,264.9,135.16,0.0283914,2.42172,0.05,21,1.37,1.42,8.653,-0.0197
9.24,38.57,1e2,0.0176406,1.76406,5,192.85,102.888,0.00987175,3.51816,0.01,59,1.33,1.38,62.67,-0.0071
2.59,85.32,1e0,1,1,5,426.6,216.348,0.0129079,2.85236,0.1,17,1.44,1.5,6.875, 0.9920
3.56,85.32,1e6,1.77778e-06,1.77778,5,426.6,216.701,0.0101621,3.08663,0.005,62,1.24,1.28,31.54,-0.0071
2.21,32.90,1e6,1.77778e-06,1.77778,5,164.5,85.1813,0.0367583,2.67266,0.1,-1,-1,-1,-1, 1.0000
5.74,6.72,1e0,1,1,5,33.6,23.5868,0.0768746,2.96527,0.05,18,1.41,1.47,7.691,-0.0225
1.61,3.04,1e-4,0.000228542,2.28542,5,15.2,10.4271,0.379348,1.85668,0.01,41,1.2,1.25,18.76,-0.0108
1.00,32.90,1e6,1.77778e-06,1.77778,5,164.5,84.75,0.0589971,1.941,0.001,57,1.1,1.14,55.62, 0.3000
10.83,52.98,1e0,1,1,5,264.9,139.472,0.00626386,3.59404,0.01,50,1.33,1.38,51.57, 0.3751
9.24,23.95,1e2,0.0176406,1.76406,5,119.75,67.1376,0.0156563,3.46471,0.025,24,1.41,1.46,17.02,-0.0169
20.43,38.57,1e-6,2.28571e-06,2.28571,5,192.85,112.29,0.00471706,3.71698,0.1,20,1.44,1.5,14.74, 1.0000
7.88,20.43,1e-6,2.28571e-06,2.28571,5,102.15,57.5278,0.0210196,3.38391,0.001,109,1.2,1.24,79.86,-0.0041
5.74,72.79,1e6,1.77778e-06,1.77778,5,363.95,186.253,0.00804271,3.36036,0,145,1.03,1.07,81.2, 0.1322
9.24,12.69,1e0,1,1,5,63.45,40.9682,0.0285336,3.34572,0,160,1.03,1.07,154.9,-0.0030
45.20,100.00,1e4,0.000177764,1.77764,5,500,280.732,0.000857229,3.87467,0.01,49,1.35,1.4,24.86, 0.3585
6.72,20.43,1e-4,0.000228542,2.28542,5,102.15,56.6243,0.024178,3.31939,0.025,25,1.4,1.46,8.513,-0.0163
5.74,38.57,1e0,1,1,5,192.85,100.899,0.014998,3.32044,0.01,50,1.31,1.36,22.14, 0.3798
2.59,17.43,1e2,0.0176406,1.76406,5,87.15,46.705,0.0604561,2.72921,0.005,69,1.2,1.24,43.88,-0.0065
10.83,72.79,1e-4,0.000228542,2.28542,5,363.95,188.641,0.00458224,3.61225,0.05,25,1.41,1.47,11.74, 0.8836
1.37,1.61,1e0,1,1,5,8.05,6.8025,0.646653,1.42632,0.025,15,1.36,1.41,15.66,-0.0277
5.74,14.87,1e0,1,1,5,74.35,42.3577,0.0373958,3.19188,0.1,-1,-1,-1,-1, 1.0000
45.20,72.79,1e-6,2.28571e-06,2.28571,5,363.95,217.906,0.00117333,3.86039,0.005,63,1.35,1.4,40.43, 0.3608
4.89,5.74,1e-6,2.28571e-06,2.28571,5,28.7,20.3465,0.100759,2.82817,0.005,58,1.23,1.27,27.81,-0.0076
5.74,38.57,1e2,0.0176406,1.76406,5,192.85,100.899,0.014998,3.32044,0.075,-1,-1,-1,-1, 1.0000
28.07,100.00,1e-2,0.022567,2.2567,5,500,266.536,0.00136237,3.82416,0.001,105,1.3,1.35,59.41, 0.1722
14.87,32.90,1e2,0.0176406,1.76406,5,164.5,93.4968,0.00743504,3.63739,0.01,59,1.34,1.39,71.27, 0.2837
5.74,62.10,1e4,0.000177764,1.77764,5,310.5,159.566,0.00940526,3.35254,0.001,107,1.18,1.22,51.12, 0.1670
20.43,85.32,1e0,1,1,5,426.6,225.295,0.00216235,3.76917,0.075,18,1.43,1.48,9.18, 1.0000
10.83,100.00,1e4,0.000177764,1.77764,5,500,256.411,0.00334776,3.62562,0.1,16,1.44,1.5,16.36, 0.9920
7.88,62.10,1e0,1,1,5,310.5,160.551,0.00713868,3.4933,0.025,24,1.41,1.46,22.74, 0.7561
52.98,72.79,1e-2,0.022567,2.2567,5,363.95,227.706,0.00100422,3.87269,0.005,62,1.35,1.4,27.22, 0.3024
9.24,32.90,1e-2,0.022567,2.2567,5,164.5,88.9362,0.0115229,3.5029,0.025,25,1.41,1.47,15.94,-0.0162
62.10,100.00,1e-4,0.000228542,2.28542,5,500,298.776,0.000627638,3.89763,0.001,118,1.33,1.38,75.11, 0.1678
17.43,32.90,1e-4,0.000228542,2.28542,5,164.5,96.0276,0.00640228,3.67137,0.1,-1,-1,-1,-1, 1.0000
1.17,7.88,1e4,0.000177764,1.77764,5,39.4,22.2593,0.207581,1.91381,0.075,15,1.43,1.48,16.66,-0.0269
3.56,23.95,1e-2,0.022567,2.2567,5,119.75,63.4154,0.035158,2.99764,0.001,120,1.1,1.14,80.7,-0.0039
3.56,4.18,1e2,0.0176406,1.76406,5,20.9,15.2232,0.169342,2.51995,0.005,53,1.2,1.24,26.03,-0.0084
2.59,12.69,1e6,1.77778e-06,1.77778,5,63.45,34.8979,0.0813883,2.675,0.1,-1,-1,-1,-1, 1.0000
23.95,52.98,1e-2,0.022567,2.2567,5,264.9,149.529,0.00297,3.76855,0.001,109,1.29,1.33,66.29, 0.1673
4.18,12.69,1e-2,0.022567,2.2567,5,63.45,35.8707,0.0564062,2.99202,0.1,-1,-1,-1,-1, 1.0000
4.18,4.89,1e0,1,1,5,24.45,17.5763,0.131104,2.67979,0.1,-1,-1,-1,-1, 1.0000
3.04,62.10,1e6,1.77778e-06,1.77778,5,310.5,158.471,0.015691,2.9622,0.005,67,1.22,1.27,33.53, 0.2446
1.17,32.90,1e-2,0.022567,2.2567,5,164.5,84.8084,0.0543752,2.09306,0.01,67,1.11,1.16,66.06,-0.0069
1.89,9.24,1e-6,2.28571e-06,2.28571,5,46.2,25.9595,0.135164,2.36046,0.05,18,1.4,1.45,10.66,-0.0227
1.00,85.32,1e2,0.0176406,1.76406,5,426.6,215.8,0.0231696,1.97683,0.075,16,1.4,1.45,12.95,-0.0255
4.18,14.87,1e0,1,1,5,74.35,41.2265,0.0486579,3.02441,0.001,121,1.1,1.14,73.37,-0.0039
23.95,72.79,1e-6,2.28571e-06,2.28571,5,363.95,197.112,0.00217266,3.78764,0.01,59,1.35,1.4,31.81, 0.3708
1.00,7.88,1e6,1.77778e-06,1.77778,5,39.4,22.2,0.225225,1.77477,0.01,43,1.11,1.16,16.93, 0.3908
3.56,32.90,1e4,0.000177764,1.77764,5,164.5,85.7354,0.0258759,3.03069,0.001,108,1.1,1.14,59.79,-0.0043
1.00,85.32,1e-4,0.000228542,2.28542,5,426.6,215.8,0.0231696,1.97683,0.001,55,1.1,1.14,50.38, 0.3524
14.87,20.43,1e2,0.0176406,1.76406,5,102.15,65.0118,0.0117615,3.57306,0.01,58,1.34,1.39,64.82, 0.2874
1.61,20.43,1e2,0.0176406,1.76406,5,102.15,53.79,0.071515,2.35229,0.005,66,1.11,1.15,34.28,-0.0070
1.17,72.79,1e0,1,1,5,363.95,184.533,0.0249806,2.12745,0,162,1.03,1.07,198.4,-0.0030
5.74,7.88,1e2,0.0176406,1.76406,5,39.4,26.0265,0.0668324,3.02291,0.1,-1,-1,-1,-1, 1.0000
4.89,52.98,1e0,1,1,5,264.9,136.433,0.0125809,3.25936,0.025,27,1.4,1.45,9.939, 0.6748
1.61,72.79,1e4,0.000177764,1.77764,5,363.95,184.685,0.0207693,2.43399,0.005,64,1.11,1.15,36.43, 0.2703
2.21,38.57,1e-4,0.000228542,2.28542,5,192.85,99.3519,0.0314912,2.6843,0.005,70,1.17,1.21,36.83,-0.0065
1.17,4.18,1e-2,0.022567,2.2567,5,20.9,13.0123,0.355853,1.74033,0.001,81,1.04,1.08,66.86,-0.0059
1.89,20.43,1e0,1,1,5,102.15,53.897,0.0645862,2.49385,0.1,-1,-1,-1,-1, 1.0000
3.04,4.18,1e-6,2.28571e-06,2.28571,5,20.9,14.5296,0.191139,2.42884,0.01,45,1.26,1.3,17.95,-0.0097
6.72,52.98,1e-6,2.28571e-06,2.28571,5,264.9,137.269,0.00959864,3.41736,0.05,23,1.41,1.46,12.5, 0.7451
6.72,9.24,1e-4,0.000228542,2.28542,5,46.2,30.2383,0.0505991,3.14184,0,126,1.03,1.07,64.16,-0.0038
1.17,3.56,1e-2,0.022567,2.2567,5,17.8,11.4638,0.404236,1.68373,0.05,18,1.38,1.43,12.74,-0.0229
1.17,1.89,1e-6,2.28571e-06,2.28571,5,9.45,7.30343,0.637826,1.41043,0,54,1.03,1.07,43.38,-0.0089
1.37,23.95,1e2,0.0176406,1.76406,5,119.75,62.5022,0.0676458,2.21956,0,131,1.03,1.07,156.6,-0.0037
9.24,12.69,1e4,0.000177764,1.77764,5,63.45,40.9682,0.0285336,3.34572,0.005,68,1.29,1.34,53.11,-0.0063
1.37,1.61,1e0,1,1,5,8.05,6.8025,0.646653,1.42632,0,48,1.03,1.07,48.63,-0.0101
1.37,1.61,1e-2,0.022567,2.2567,5,8.05,6.8025,0.646653,1.42632,0.075,17,1.47,1.52,19.19,-0.0233
1.61,4.89,1e6,1.77778e-06,1.77778,5,24.45,14.992,0.260198,2.04851,0.025,16,1.37,1.41,6.166,-0.0259
4.18,38.57,1e2,0.0176406,1.76406,5,192.85,100.158,0.0195148,3.14623,0.1,15,1.45,1.5,5.844, 1.0000
52.98,85.32,1e6,1.77778e-06,1.77778,5,426.6,255.143,0.000858451,3.88042,0.075,17,1.43,1.48,8.672, 1.0000
1.61,45.20,1e-2,0.022567,2.2567,5,226,115.71,0.0331724,2.41403,0.1,-1,-1,-1,-1, 1.0000
6.72,52.98,1e4,0.000177764,1.77764,5,264.9,137.269,0.00959864,3.41736,0.05,23,1.41,1.46,11.63,-0.0177
1.89,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.106,0.0160343,2.58561,0.005,85,1.11,1.15,38.6, 0.2171
3.56,32.90,1e6,1.77778e-06,1.77778,5,164.5,85.7354,0.0258759,3.03069,0,140,1.03,1.07,87.77,-0.0035
23.95,100.00,1e4,0.000177764,1.77764,5,500,263.738,0.00158733,3.80166,0,200,1.03,1.07,160.5, 0.0958
4.18,62.10,1e2,0.0176406,1.76406,5,310.5,158.913,0.0122377,3.17665,0.01,62,1.29,1.34,24.9, 0.2585
4.89,17.43,1e0,1,1,5,87.15,47.9929,0.0368485,3.14069,0.1,-1,-1,-1,-1, 1.0000
2.59,4.18,1e4,0.000177764,1.77764,5,20.9,14.0247,0.215098,2.32869,0,83,1.03,1.07,45.03,-0.0058
2.59,17.43,1e4,0.000177764,1.77764,5,87.15,46.705,0.0604561,2.72921,0.025,24,1.38,1.43,11.93,-0.0171
7.88,28.07,1e-4,0.000228542,2.28542,5,140.35,76.1501,0.0154954,3.42745,0.05,24,1.41,1.47,12.14,-0.0169
7.88,28.07,1e6,1.77778e-06,1.77778,5,140.35,76.1501,0.0154954,3.42745,0.01,62,1.32,1.37,38.13,-0.0068
3.56,28.07,1e-6,2.28571e-06,2.28571,5,140.35,73.6856,0.0301752,3.01538,0.075,16,1.43,1.48,7.415,-0.0252
3.04,62.10,1e2,0.0176406,1.76406,5,310.5,158.471,0.015691,2.9622,0.075,17,1.42,1.48,7.46, 0.8895
6.72,12.69,1e0,1,1,5,63.45,38.0488,0.0378477,3.22753,0.1,-1,-1,-1,-1, 1.0000
1.89,2.59,1e4,0.000177764,1.77764,5,12.95,9.61353,0.385538,1.88725,0,68,1.03,1.07,30.85,-0.0071
1.89,3.04,1e0,1,1,5,15.2,10.6622,0.342595,1.96841,0.01,39,1.23,1.27,17.82,-0.0113
1.17,38.57,1e-2,0.022567,2.2567,5,192.85,98.9834,0.0465837,2.10218,0.075,16,1.4,1.45,12.06, 1.0000
1.61,12.69,1e0,1,1,5,63.45,34.4481,0.111948,2.2872,0,125,1.03,1.07,74.91,-0.0039
