%Stretch1, Stretch2, SigmaSigma_min_mean, Sigma_max_mean, ElEdge_min, ElEdge_max, ElEdge_mean, ElDetJ_min_mean, ElDetJ_max_mean, Stretch_max, Stretch_min, Stretch_mean, diag_rat_max, diag_rat_min, diag_rat_mean, inv_tap_max, inv_tap_min, inv_tap_mean, skew_max, skew_min, skew_mean, _DROP_TOL_, Stretch_max, Stretch_min, Stretch_mean, diag_rat_max, CostEst
1.17,7.88,1e2,0.0176406,1.76406,5,39.4,22.2593,0.207581,1.91381,0.242536,0.0434703,0.104986,1,1,1,1,1,1,0,0,0,0,0.242536,0.0434703,0.104986,1,-0.0053
1.17,7.88,1e2,0.0176406,1.76406,5,39.4,22.2593,0.207581,1.91381,0.242536,0.0434703,0.104986,1,1,1,1,1,1,0,0,0,0.01,0.242536,0.0434703,0.104986,1,-0.0091
1.17,7.88,1e2,0.0176406,1.76406,5,39.4,22.2593,0.207581,1.91381,0.242536,0.0434703,0.104986,1,1,1,1,1,1,0,0,0,0.005,0.242536,0.0434703,0.104986,1,-0.0090
1.17,7.88,1e2,0.0176406,1.76406,5,39.4,22.2593,0.207581,1.91381,0.242536,0.0434703,0.104986,1,1,1,1,1,1,0,0,0,0.025,0.242536,0.0434703,0.104986,1,-0.0273
20.43,23.95,1e-4,0.000228542,2.28542,5,119.75,80.1898,0.00748113,3.66051,0.242536,0.0110039,0.0299389,1,1,1,1,1,1,0,0,0,0.005,0.242536,0.0110039,0.0299389,1,-0.0064
20.43,23.95,1e-4,0.000228542,2.28542,5,119.75,80.1898,0.00748113,3.66051,0.242536,0.0110039,0.0299389,1,1,1,1,1,1,0,0,0,0.1,0.242536,0.0110039,0.0299389,1,-0.0167
20.43,23.95,1e-4,0.000228542,2.28542,5,119.75,80.1898,0.00748113,3.66051,0.242536,0.0110039,0.0299389,1,1,1,1,1,1,0,0,0,0.05,0.242536,0.0110039,0.0299389,1,-0.0145
20.43,23.95,1e-4,0.000228542,2.28542,5,119.75,80.1898,0.00748113,3.66051,0.242536,0.0110039,0.0299389,1,1,1,1,1,1,0,0,0,0.01,0.242536,0.0110039,0.0299389,1,-0.0075
20.43,23.95,1e-4,0.000228542,2.28542,5,119.75,80.1898,0.00748113,3.66051,0.242536,0.0110039,0.0299389,1,1,1,1,1,1,0,0,0,0.001,0.242536,0.0110039,0.0299389,1,-0.0043
20.43,23.95,1e-4,0.000228542,2.28542,5,119.75,80.1898,0.00748113,3.66051,0.242536,0.0110039,0.0299389,1,1,1,1,1,1,0,0,0,0,0.242536,0.0110039,0.0299389,1,-0.0024
20.43,23.95,1e-4,0.000228542,2.28542,5,119.75,80.1898,0.00748113,3.66051,0.242536,0.0110039,0.0299389,1,1,1,1,1,1,0,0,0,0.025,0.242536,0.0110039,0.0299389,1,-0.0145
20.43,23.95,1e-4,0.000228542,2.28542,5,119.75,80.1898,0.00748113,3.66051,0.242536,0.0110039,0.0299389,1,1,1,1,1,1,0,0,0,0.075,0.242536,0.0110039,0.0299389,1, 1.0000
17.43,20.43,1e6,1.77778e-06,1.77778,5,102.15,68.6276,0.0101277,3.60644,0.242536,0.0128989,0.033623,1,1,1,1,1,1,0,0,0,0.005,0.242536,0.0128989,0.033623,1,-0.0059
17.43,20.43,1e6,1.77778e-06,1.77778,5,102.15,68.6276,0.0101277,3.60644,0.242536,0.0128989,0.033623,1,1,1,1,1,1,0,0,0,0.01,0.242536,0.0128989,0.033623,1,-0.0095
17.43,20.43,1e6,1.77778e-06,1.77778,5,102.15,68.6276,0.0101277,3.60644,0.242536,0.0128989,0.033623,1,1,1,1,1,1,0,0,0,0,0.242536,0.0128989,0.033623,1,-0.0025
17.43,20.43,1e6,1.77778e-06,1.77778,5,102.15,68.6276,0.0101277,3.60644,0.242536,0.0128989,0.033623,1,1,1,1,1,1,0,0,0,0.1,0.242536,0.0128989,0.033623,1, 1.0000
17.43,20.43,1e6,1.77778e-06,1.77778,5,102.15,68.6276,0.0101277,3.60644,0.242536,0.0128989,0.033623,1,1,1,1,1,1,0,0,0,0.001,0.242536,0.0128989,0.033623,1,-0.0039
17.43,20.43,1e6,1.77778e-06,1.77778,5,102.15,68.6276,0.0101277,3.60644,0.242536,0.0128989,0.033623,1,1,1,1,1,1,0,0,0,0.05,0.242536,0.0128989,0.033623,1,-0.0156
17.43,20.43,1e6,1.77778e-06,1.77778,5,102.15,68.6276,0.0101277,3.60644,0.242536,0.0128989,0.033623,1,1,1,1,1,1,0,0,0,0.025,0.242536,0.0128989,0.033623,1,-0.0169
17.43,20.43,1e6,1.77778e-06,1.77778,5,102.15,68.6276,0.0101277,3.60644,0.242536,0.0128989,0.033623,1,1,1,1,1,1,0,0,0,0.075,0.242536,0.0128989,0.033623,1,-0.0252
3.04,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.51,0.0114701,2.97503,0.242536,0.00405754,0.0341964,1,1,1,1,1,1,0,0,0,0.001,0.242536,0.00405754,0.0341964,1, 0.1619
3.04,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.51,0.0114701,2.97503,0.242536,0.00405754,0.0341964,1,1,1,1,1,1,0,0,0,0,0.242536,0.00405754,0.0341964,1, 0.1221
3.04,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.51,0.0114701,2.97503,0.242536,0.00405754,0.0341964,1,1,1,1,1,1,0,0,0,0.05,0.242536,0.00405754,0.0341964,1, 0.7362
3.04,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.51,0.0114701,2.97503,0.242536,0.00405754,0.0341964,1,1,1,1,1,1,0,0,0,0.01,0.242536,0.00405754,0.0341964,1, 0.3001
3.04,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.51,0.0114701,2.97503,0.242536,0.00405754,0.0341964,1,1,1,1,1,1,0,0,0,0.025,0.242536,0.00405754,0.0341964,1, 0.6776
3.04,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.51,0.0114701,2.97503,0.242536,0.00405754,0.0341964,1,1,1,1,1,1,0,0,0,0.005,0.242536,0.00405754,0.0341964,1, 0.2497
3.04,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.51,0.0114701,2.97503,0.242536,0.00405754,0.0341964,1,1,1,1,1,1,0,0,0,0.1,0.242536,0.00405754,0.0341964,1, 0.9920
3.04,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.51,0.0114701,2.97503,0.242536,0.00405754,0.0341964,1,1,1,1,1,1,0,0,0,0.075,0.242536,0.00405754,0.0341964,1, 1.0000
1.00,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.025,0.623053,1.37695,0.242536,0.142324,0.187412,1,1,1,1,1,1,0,0,0,0.001,0.242536,0.142324,0.187412,1, 0.3048
1.00,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.025,0.623053,1.37695,0.242536,0.142324,0.187412,1,1,1,1,1,1,0,0,0,0.075,0.242536,0.142324,0.187412,1, 0.9644
1.00,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.025,0.623053,1.37695,0.242536,0.142324,0.187412,1,1,1,1,1,1,0,0,0,0.1,0.242536,0.142324,0.187412,1, 0.8577
1.00,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.025,0.623053,1.37695,0.242536,0.142324,0.187412,1,1,1,1,1,1,0,0,0,0.05,0.242536,0.142324,0.187412,1, 0.9375
1.00,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.025,0.623053,1.37695,0.242536,0.142324,0.187412,1,1,1,1,1,1,0,0,0,0.005,0.242536,0.142324,0.187412,1, 0.4336
1.00,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.025,0.623053,1.37695,0.242536,0.142324,0.187412,1,1,1,1,1,1,0,0,0,0.025,0.242536,0.142324,0.187412,1, 1.0000
1.00,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.025,0.623053,1.37695,0.242536,0.142324,0.187412,1,1,1,1,1,1,0,0,0,0,0.242536,0.142324,0.187412,1, 0.2997
1.00,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.025,0.623053,1.37695,0.242536,0.142324,0.187412,1,1,1,1,1,1,0,0,0,0.01,0.242536,0.142324,0.187412,1, 0.4841
32.90,100.00,1e-6,2.28571e-06,2.28571,5,500,270.121,0.00116826,3.84357,0.242536,0.00329058,0.0153603,1,1,1,1,1,1,0,0,0,0,0.242536,0.00329058,0.0153603,1, 0.1268
32.90,100.00,1e-6,2.28571e-06,2.28571,5,500,270.121,0.00116826,3.84357,0.242536,0.00329058,0.0153603,1,1,1,1,1,1,0,0,0,0.025,0.242536,0.00329058,0.0153603,1, 0.9204
32.90,100.00,1e-6,2.28571e-06,2.28571,5,500,270.121,0.00116826,3.84357,0.242536,0.00329058,0.0153603,1,1,1,1,1,1,0,0,0,0.05,0.242536,0.00329058,0.0153603,1, 0.8502
32.90,100.00,1e-6,2.28571e-06,2.28571,5,500,270.121,0.00116826,3.84357,0.242536,0.00329058,0.0153603,1,1,1,1,1,1,0,0,0,0.1,0.242536,0.00329058,0.0153603,1, 1.0000
32.90,100.00,1e-6,2.28571e-06,2.28571,5,500,270.121,0.00116826,3.84357,0.242536,0.00329058,0.0153603,1,1,1,1,1,1,0,0,0,0.001,0.242536,0.00329058,0.0153603,1, 0.1934
32.90,100.00,1e-6,2.28571e-06,2.28571,5,500,270.121,0.00116826,3.84357,0.242536,0.00329058,0.0153603,1,1,1,1,1,1,0,0,0,0.01,0.242536,0.00329058,0.0153603,1, 0.3528
32.90,100.00,1e-6,2.28571e-06,2.28571,5,500,270.121,0.00116826,3.84357,0.242536,0.00329058,0.0153603,1,1,1,1,1,1,0,0,0,0.075,0.242536,0.00329058,0.0153603,1, 0.9622
32.90,100.00,1e-6,2.28571e-06,2.28571,5,500,270.121,0.00116826,3.84357,0.242536,0.00329058,0.0153603,1,1,1,1,1,1,0,0,0,0.005,0.242536,0.00329058,0.0153603,1, 0.3723
6.72,62.10,1e4,0.000177764,1.77764,5,310.5,160.004,0.00821133,3.42669,0.242536,0.00554586,0.029622,1,1,1,1,1,1,0,0,0,0.01,0.242536,0.00554586,0.029622,1, 0.2745
6.72,62.10,1e4,0.000177764,1.77764,5,310.5,160.004,0.00821133,3.42669,0.242536,0.00554586,0.029622,1,1,1,1,1,1,0,0,0,0,0.242536,0.00554586,0.029622,1, 0.1322
6.72,62.10,1e4,0.000177764,1.77764,5,310.5,160.004,0.00821133,3.42669,0.242536,0.00554586,0.029622,1,1,1,1,1,1,0,0,0,0.005,0.242536,0.00554586,0.029622,1, 0.2433
6.72,62.10,1e4,0.000177764,1.77764,5,310.5,160.004,0.00821133,3.42669,0.242536,0.00554586,0.029622,1,1,1,1,1,1,0,0,0,0.05,0.242536,0.00554586,0.029622,1, 0.6721
6.72,62.10,1e4,0.000177764,1.77764,5,310.5,160.004,0.00821133,3.42669,0.242536,0.00554586,0.029622,1,1,1,1,1,1,0,0,0,0.001,0.242536,0.00554586,0.029622,1, 0.1671
6.72,62.10,1e4,0.000177764,1.77764,5,310.5,160.004,0.00821133,3.42669,0.242536,0.00554586,0.029622,1,1,1,1,1,1,0,0,0,0.075,0.242536,0.00554586,0.029622,1, 1.0000
6.72,62.10,1e4,0.000177764,1.77764,5,310.5,160.004,0.00821133,3.42669,0.242536,0.00554586,0.029622,1,1,1,1,1,1,0,0,0,0.1,0.242536,0.00554586,0.029622,1, 0.9920
6.72,62.10,1e4,0.000177764,1.77764,5,310.5,160.004,0.00821133,3.42669,0.242536,0.00554586,0.029622,1,1,1,1,1,1,0,0,0,0.025,0.242536,0.00554586,0.029622,1, 0.6721
1.89,20.43,1e-2,0.022567,2.2567,5,102.15,53.897,0.0645862,2.49385,0.242536,0.0168831,0.0637779,1,1,1,1,1,1,0,0,0,0.05,0.242536,0.0168831,0.0637779,1,-0.0205
1.89,20.43,1e-2,0.022567,2.2567,5,102.15,53.897,0.0645862,2.49385,0.242536,0.0168831,0.0637779,1,1,1,1,1,1,0,0,0,0.075,0.242536,0.0168831,0.0637779,1, 1.0000
1.89,20.43,1e-2,0.022567,2.2567,5,102.15,53.897,0.0645862,2.49385,0.242536,0.0168831,0.0637779,1,1,1,1,1,1,0,0,0,0.001,0.242536,0.0168831,0.0637779,1,-0.0053
1.89,20.43,1e-2,0.022567,2.2567,5,102.15,53.897,0.0645862,2.49385,0.242536,0.0168831,0.0637779,1,1,1,1,1,1,0,0,0,0.1,0.242536,0.0168831,0.0637779,1, 1.0000
1.89,20.43,1e-2,0.022567,2.2567,5,102.15,53.897,0.0645862,2.49385,0.242536,0.0168831,0.0637779,1,1,1,1,1,1,0,0,0,0,0.242536,0.0168831,0.0637779,1,-0.0035
1.89,20.43,1e-2,0.022567,2.2567,5,102.15,53.897,0.0645862,2.49385,0.242536,0.0168831,0.0637779,1,1,1,1,1,1,0,0,0,0.01,0.242536,0.0168831,0.0637779,1,-0.0077
