#LabelsStretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
1.17,38.57,1e-4,0.000228542,2.28542,5,192.85,98.9834,0.0465837,2.10218,0.025,18,1.39,1.44,15.42,0
3.04,38.57,1e-2,0.022567,2.2567,5,192.85,99.6742,0.0250215,2.93384,0.025,24,1.39,1.44,12.2,0
1.00,6.72,1e4,0.000177764,1.77764,5,33.6,19.3,0.259067,1.74093,0.025,15,1.39,1.44,7.268,1
62.10,72.79,1e4,0.000177764,1.77764,5,363.95,240.687,0.000859079,3.88326,0.025,22,1.42,1.48,10.32,0
10.83,52.98,1e4,0.000177764,1.77764,5,264.9,139.472,0.00626386,3.59404,0.025,22,1.42,1.47,14.75,0
6.72,28.07,1e-4,0.000228542,2.28542,5,140.35,75.3945,0.0178237,3.36209,0.025,25,1.41,1.46,8.268,0
1.61,17.43,1e2,0.0176406,1.76406,5,87.15,46.2921,0.0831561,2.33355,0.025,19,1.37,1.42,9.366,0
3.04,6.72,1e-6,2.28571e-06,2.28571,5,33.6,20.4756,0.128251,2.62002,0.025,21,1.39,1.44,7.98,0
20.43,85.32,1e-6,2.28571e-06,2.28571,5,426.6,225.295,0.00216235,3.76917,0.025,25,1.42,1.48,17.75,1
4.89,38.57,1e2,0.0176406,1.76406,5,192.85,100.484,0.0171624,3.23696,0.025,24,1.4,1.45,9.644,0
2.21,20.43,1e4,0.000177764,1.77764,5,102.15,54.026,0.0581477,2.62539,0.025,23,1.37,1.42,9.436,0
5.74,32.90,1e-4,0.000228542,2.28542,5,164.5,86.7975,0.0175065,3.30604,0.025,25,1.4,1.46,9.038,1
4.89,10.83,1e-6,2.28571e-06,2.28571,5,54.15,31.9225,0.0574064,3.04017,0.025,22,1.4,1.45,8.228,0
4.89,72.79,1e2,0.0176406,1.76406,5,363.95,185.903,0.00920338,3.27588,0.025,25,1.4,1.45,9.531,0
10.83,85.32,1e-2,0.022567,2.2567,5,426.6,219.828,0.00391709,3.61945,0.025,24,1.42,1.47,26.47,0
1.61,62.10,1e4,0.000177764,1.77764,5,310.5,157.96,0.0242879,2.42833,0.025,19,1.37,1.42,7.561,1
6.72,32.90,1e-6,2.28571e-06,2.28571,5,164.5,87.3426,0.0152842,3.37916,0.025,25,1.41,1.46,8.803,0
17.43,100.00,1e-6,2.28571e-06,2.28571,5,500,259.795,0.00214889,3.74551,0.025,23,1.42,1.47,13.17,1
17.43,52.98,1e-4,0.000228542,2.28542,5,264.9,143.956,0.0040207,3.71288,0.025,26,1.42,1.47,25.8,1
1.17,32.90,1e6,1.77778e-06,1.77778,5,164.5,84.8084,0.0543752,2.09306,0.025,15,1.39,1.44,10.11,0
10.83,32.90,1e0,1,1,5,164.5,90.084,0.00997414,3.55386,0.025,23,1.41,1.47,23.69,0
1.37,14.87,1e6,1.77778e-06,1.77778,5,74.35,39.8044,0.106349,2.16654,0.025,17,1.37,1.42,17.08,0
2.59,14.87,1e-6,2.28571e-06,2.28571,5,74.35,40.3245,0.0702083,2.70395,0.025,25,1.38,1.43,11.2,0
6.72,23.95,1e2,0.0176406,1.76406,5,119.75,65.2449,0.0207669,3.34231,0.025,26,1.4,1.46,10.21,0
10.83,45.20,1e0,1,1,5,226,120.249,0.00731869,3.58262,0.025,23,1.41,1.47,12.86,0
1.37,3.04,1e-2,0.022567,2.2567,5,15.2,10.2682,0.417763,1.7399,0.025,18,1.37,1.42,15.45,0
10.83,100.00,1e4,0.000177764,1.77764,5,500,256.411,0.00334776,3.62562,0.025,22,1.42,1.47,23.86,0
9.24,100.00,1e-4,0.000228542,2.28542,5,500,255.688,0.00386757,3.57364,0.025,25,1.41,1.47,20.68,1
1.89,28.07,1e2,0.0176406,1.76406,5,140.35,72.9893,0.0476121,2.52593,0.025,22,1.37,1.42,8.991,0
1.17,6.72,1e-2,0.022567,2.2567,5,33.6,19.3598,0.238772,1.87732,0.025,17,1.39,1.44,12.48,0
62.10,85.32,1e6,1.77778e-06,1.77778,5,426.6,266.639,0.000734377,3.891,0.025,21,1.43,1.48,8.169,1
3.56,10.83,1e4,0.000177764,1.77764,5,54.15,30.8794,0.0741499,2.85883,0.025,23,1.39,1.44,9.266,0
1.17,7.88,1e-6,2.28571e-06,2.28571,5,39.4,22.2593,0.207581,1.91381,0.025,16,1.39,1.44,17.13,0
38.57,45.20,1e0,1,1,5,226,150.035,0.00218802,3.81452,0.025,21,1.42,1.48,11.27,1
7.88,100.00,1e2,0.0176406,1.76406,5,500,255.097,0.00445991,3.51441,0.025,22,1.41,1.46,20.7,0
1.00,52.98,1e-2,0.022567,2.2567,5,264.9,134.95,0.0370508,1.96295,0.025,16,1.39,1.44,8.575,1
5.74,28.07,1e6,1.77778e-06,1.77778,5,140.35,74.8096,0.0204153,3.28934,0.025,25,1.4,1.46,8.704,0
3.56,5.74,1e-4,0.000228542,2.28542,5,28.7,18.6517,0.130147,2.65948,0.025,21,1.39,1.44,8.924,0
10.83,38.57,1e2,0.0176406,1.76406,5,192.85,103.942,0.00854494,3.56933,0.025,22,1.41,1.47,18.04,0
4.18,85.32,1e6,1.77778e-06,1.77778,5,426.6,216.933,0.00894579,3.19041,0.025,23,1.4,1.45,8.608,0
3.56,5.74,1e-2,0.022567,2.2567,5,28.7,18.6517,0.130147,2.65948,0.025,22,1.39,1.44,12.86,0
1.00,4.89,1e2,0.0176406,1.76406,5,24.45,14.725,0.339559,1.66044,0.025,15,1.39,1.44,6.935,1
12.69,23.95,1e-4,0.000228542,2.28542,5,119.75,70.3526,0.0117108,3.55921,0.025,27,1.41,1.47,30.55,0
1.17,12.69,1e0,1,1,5,63.45,34.2834,0.134647,1.99914,0.025,16,1.39,1.44,14.72,0
2.21,4.89,1e4,0.000177764,1.77764,5,24.45,15.384,0.211563,2.28634,0.025,20,1.37,1.42,7.285,0
4.89,52.98,1e-6,2.28571e-06,2.28571,5,264.9,136.433,0.0125809,3.25936,0.025,25,1.4,1.45,10.21,0
1.17,4.89,1e-2,0.022567,2.2567,5,24.45,14.7863,0.312957,1.79052,0.025,17,1.38,1.43,13.15,0
17.43,85.32,1e6,1.77778e-06,1.77778,5,426.6,223.424,0.00251434,3.73914,0.025,22,1.42,1.47,8.843,0
1.61,10.83,1e-4,0.000228542,2.28542,5,54.15,29.8023,0.129549,2.25886,0.025,20,1.37,1.42,7.361,0
38.57,72.79,1e0,1,1,5,363.95,210.479,0.00136992,3.84608,0.025,21,1.42,1.48,9.328,1
1.61,17.43,1e6,1.77778e-06,1.77778,5,87.15,46.2921,0.0831561,2.33355,0.025,19,1.37,1.42,9.46,0
1.00,72.79,1e2,0.0176406,1.76406,5,363.95,184.475,0.0271039,1.9729,0.025,16,1.39,1.44,16.75,1
4.18,4.89,1e0,1,1,5,24.45,17.5763,0.131104,2.67979,0.025,19,1.39,1.45,9.909,0
2.21,72.79,1e0,1,1,5,363.95,184.891,0.0168872,2.71657,0.025,28,1.36,1.42,12.93,0
12.69,38.57,1e2,0.0176406,1.76406,5,192.85,105.293,0.00738398,3.61411,0.025,25,1.42,1.47,24.91,0
1.17,9.24,1e-4,0.000228542,2.28542,5,46.2,25.6588,0.180012,1.94607,0.025,16,1.39,1.44,12.8,0
1.00,38.57,1e6,1.77778e-06,1.77778,5,192.85,98.925,0.0505433,1.94946,0.025,15,1.39,1.44,11.71,1
1.89,2.21,1e6,1.77778e-06,1.77778,5,11.05,8.7723,0.431179,1.80099,0.025,18,1.37,1.41,8.782,0
14.87,72.79,1e-2,0.022567,2.2567,5,363.95,190.895,0.00341575,3.69716,0.025,24,1.42,1.47,24.78,0
1.17,72.79,1e0,1,1,5,363.95,184.533,0.0249806,2.12745,0.025,16,1.39,1.44,12.82,0
1.17,28.07,1e6,1.77778e-06,1.77778,5,140.35,72.7334,0.0634096,2.08249,0.025,15,1.39,1.44,12.14,1
3.56,85.32,1e-2,0.022567,2.2567,5,426.6,216.701,0.0101621,3.08663,0.025,24,1.39,1.44,11.36,0
1.89,23.95,1e2,0.0176406,1.76406,5,119.75,62.6928,0.0554743,2.51107,0.025,22,1.36,1.42,10.81,0
4.89,72.79,1e6,1.77778e-06,1.77778,5,363.95,185.903,0.00920338,3.27588,0.025,25,1.4,1.45,8.649,0
20.43,52.98,1e2,0.0176406,1.76406,5,264.9,146.379,0.00345784,3.7427,0.025,24,1.42,1.47,14.55,0
1.89,3.56,1e4,0.000177764,1.77764,5,17.8,11.9074,0.303527,2.04225,0.025,19,1.36,1.41,8.441,0
1.89,85.32,1e4,0.000177764,1.77764,5,426.6,216.106,0.0160343,2.58561,0.025,21,1.36,1.42,8.738,0
4.18,52.98,1e6,1.77778e-06,1.77778,5,264.9,136.133,0.0143053,3.168,0.025,23,1.4,1.45,9.05,0
1.17,100.00,1e-4,0.000228542,2.28542,5,500,252.558,0.0182507,2.13533,0.025,18,1.39,1.44,10.14,0
1.37,3.56,1e0,1,1,5,17.8,11.5588,0.370124,1.80517,0.025,16,1.37,1.42,11.76,0
4.89,62.10,1e-2,0.022567,2.2567,5,310.5,159.203,0.0107626,3.26825,0.025,24,1.4,1.45,8.755,0
4.18,72.79,1e-6,2.28571e-06,2.28571,5,363.95,185.622,0.0104648,3.18406,0.025,24,1.4,1.45,9.01,0
4.18,52.98,1e0,1,1,5,264.9,136.133,0.0143053,3.168,0.025,26,1.4,1.45,11.72,0
2.21,28.07,1e6,1.77778e-06,1.77778,5,140.35,73.1119,0.0428657,2.65916,0.025,24,1.37,1.42,10.5,0
3.04,52.98,1e-2,0.022567,2.2567,5,264.9,135.679,0.018342,2.95414,0.025,24,1.39,1.44,9.232,0
1.89,9.24,1e4,0.000177764,1.77764,5,46.2,25.9595,0.135164,2.36046,0.025,21,1.37,1.41,10,0
9.24,38.57,1e4,0.000177764,1.77764,5,192.85,102.888,0.00987175,3.51816,0.025,24,1.41,1.47,22.26,0
20.43,85.32,1e4,0.000177764,1.77764,5,426.6,225.295,0.00216235,3.76917,0.025,25,1.42,1.48,9.362,0
3.56,20.43,1e-4,0.000228542,2.28542,5,102.15,54.651,0.0409329,2.97709,0.025,25,1.39,1.44,9.221,0
5.74,45.20,1e0,1,1,5,226,117.412,0.0128457,3.33279,0.025,27,1.4,1.46,9.703,0
1.61,52.98,1e-6,2.28571e-06,2.28571,5,264.9,135.16,0.0283914,2.42172,0.025,22,1.37,1.42,8.844,0
10.83,17.43,1e6,1.77778e-06,1.77778,5,87.15,53.3911,0.0183464,3.46319,0.025,22,1.41,1.47,12.42,0
1.37,6.72,1e6,1.77778e-06,1.77778,5,33.6,19.4385,0.218622,2.01272,0.025,16,1.37,1.42,14.56,0
1.61,100.00,1e-4,0.000228542,2.28542,5,500,252.71,0.0151739,2.443,0.025,22,1.37,1.42,9.21,1
1.17,4.18,1e2,0.0176406,1.76406,5,20.9,13.0123,0.355853,1.74033,0.025,15,1.38,1.43,7.916,0
38.57,52.98,1e4,0.000177764,1.77764,5,264.9,166.163,0.00187267,3.82668,0.025,24,1.42,1.48,16.22,0
38.57,62.10,1e-4,0.000228542,2.28542,5,310.5,186.145,0.00160201,3.83712,0.025,24,1.42,1.48,11.39,1
23.95,32.90,1e2,0.0176406,1.76406,5,164.5,103.763,0.00472922,3.72641,0.025,25,1.42,1.47,14.1,0
10.83,72.79,1e-6,2.28571e-06,2.28571,5,363.95,188.641,0.00458224,3.61225,0.025,24,1.42,1.47,10.47,0
1.17,20.43,1e-6,2.28571e-06,2.28571,5,102.15,53.6334,0.0860158,2.05604,0.025,16,1.39,1.44,13.46,1
1.89,85.32,1e2,0.0176406,1.76406,5,426.6,216.106,0.0160343,2.58561,0.025,22,1.36,1.42,10.08,0
2.59,20.43,1e4,0.000177764,1.77764,5,102.15,54.1887,0.0519928,2.75113,0.025,25,1.38,1.43,9.578,0
1.61,14.87,1e-2,0.022567,2.2567,5,74.35,39.895,0.0965701,2.31196,0.025,22,1.37,1.42,9.939,0
28.07,38.57,1e6,1.77778e-06,1.77778,5,192.85,121.372,0.00347735,3.76479,0.025,27,1.42,1.47,21.35,0
3.04,14.87,1e6,1.77778e-06,1.77778,5,74.35,40.5541,0.0623881,2.82024,0.025,23,1.39,1.44,8.631,0
9.24,52.98,1e-6,2.28571e-06,2.28571,5,264.9,138.566,0.00723648,3.54251,0.025,25,1.41,1.47,17.43,0
10.83,23.95,1e2,0.0176406,1.76406,5,119.75,68.5298,0.013552,3.51511,0.025,23,1.41,1.47,10.09,0
4.89,10.83,1e6,1.77778e-06,1.77778,5,54.15,31.9225,0.0574064,3.04017,0.025,22,1.4,1.45,8.192,0
1.17,3.56,1e-6,2.28571e-06,2.28571,5,17.8,11.4638,0.404236,1.68373,0.025,15,1.38,1.43,15.16,0
1.37,2.21,1e0,1,1,5,11.05,8.22516,0.525783,1.59191,0.025,16,1.37,1.42,10.89,0
3.56,6.72,1e-2,0.022567,2.2567,5,33.6,20.9371,0.113626,2.7183,0.025,21,1.39,1.44,7.661,0
1.17,12.69,1e-6,2.28571e-06,2.28571,5,63.45,34.2834,0.134647,1.99914,0.025,16,1.39,1.44,11.67,0
1.17,4.89,1e-6,2.28571e-06,2.28571,5,24.45,14.7863,0.312957,1.79052,0.025,15,1.38,1.43,11.03,0
12.69,14.87,1e0,1,1,5,74.35,50.3625,0.0184111,3.47418,0.025,22,1.41,1.47,16.88,0
1.17,62.10,1e-2,0.022567,2.2567,5,310.5,157.808,0.0292126,2.1225,0.025,18,1.39,1.44,21.08,0
1.61,100.00,1e-2,0.022567,2.2567,5,500,252.71,0.0151739,2.443,0.025,23,1.37,1.42,9.664,0
1.89,2.21,1e0,1,1,5,11.05,8.7723,0.431179,1.80099,0.025,18,1.37,1.41,9.525,0
17.43,32.90,1e-2,0.022567,2.2567,5,164.5,96.0276,0.00640228,3.67137,0.025,23,1.42,1.47,23.37,0
32.90,62.10,1e-2,0.022567,2.2567,5,310.5,179.802,0.00186995,3.82048,0.025,23,1.42,1.48,8.727,0
7.88,23.95,1e0,1,1,5,119.75,66.0684,0.0180541,3.40728,0.025,24,1.41,1.46,8.558,0
4.89,38.57,1e-2,0.022567,2.2567,5,192.85,100.484,0.0171624,3.23696,0.025,25,1.4,1.45,9.899,0
10.83,72.79,1e-2,0.022567,2.2567,5,363.95,188.641,0.00458224,3.61225,0.025,24,1.42,1.47,22.22,0
45.20,100.00,1e-6,2.28571e-06,2.28571,5,500,280.732,0.000857229,3.87467,0.025,23,1.42,1.48,9.575,1
2.59,23.95,1e-2,0.022567,2.2567,5,119.75,62.9749,0.0446576,2.77013,0.025,26,1.38,1.43,10.24,0
28.07,52.98,1e-6,2.28571e-06,2.28571,5,264.9,153.639,0.00254907,3.79085,0.025,26,1.42,1.48,14.62,1
5.74,7.88,1e6,1.77778e-06,1.77778,5,39.4,26.0265,0.0668324,3.02291,0.025,20,1.4,1.45,8.282,0
1.00,32.90,1e6,1.77778e-06,1.77778,5,164.5,84.75,0.0589971,1.941,0.025,15,1.39,1.44,11.98,1
23.95,28.07,1e0,1,1,5,140.35,93.736,0.00551499,3.7076,0.025,23,1.42,1.47,9.563,0
1.00,38.57,1e-4,0.000228542,2.28542,5,192.85,98.925,0.0505433,1.94946,0.025,17,1.39,1.44,15.77,1
3.04,32.90,1e6,1.77778e-06,1.77778,5,164.5,85.5126,0.0292065,2.92111,0.025,24,1.39,1.44,11.4,0
3.04,12.69,1e4,0.000177764,1.77764,5,63.45,35.1428,0.0723228,2.79004,0.025,23,1.39,1.44,9.274,0
1.00,1.89,1e4,0.000177764,1.77764,5,9.45,7.225,0.692042,1.30796,0.025,15,1.38,1.43,4.986,1
1.00,6.72,1e2,0.0176406,1.76406,5,33.6,19.3,0.259067,1.74093,0.025,15,1.39,1.44,7.196,1
1.00,6.72,1e-4,0.000228542,2.28542,5,33.6,19.3,0.259067,1.74093,0.025,15,1.39,1.44,6.897,1
3.56,100.00,1e-6,2.28571e-06,2.28571,5,500,253.394,0.00868508,3.09189,0.025,23,1.39,1.44,12.6,0
3.56,62.10,1e-4,0.000228542,2.28542,5,310.5,158.67,0.0139016,3.07332,0.025,24,1.39,1.44,11.66,1
32.90,100.00,1e-6,2.28571e-06,2.28571,5,500,270.121,0.00116826,3.84357,0.025,23,1.42,1.48,8.791,1
3.04,72.79,1e-2,0.022567,2.2567,5,363.95,185.191,0.0134178,2.96911,0.025,24,1.39,1.44,11.78,0
1.89,9.24,1e6,1.77778e-06,1.77778,5,46.2,25.9595,0.135164,2.36046,0.025,21,1.37,1.41,8.956,0
23.95,52.98,1e-4,0.000228542,2.28542,5,264.9,149.529,0.00297,3.76855,0.025,26,1.42,1.48,11.03,0
28.07,100.00,1e-6,2.28571e-06,2.28571,5,500,266.536,0.00136237,3.82416,0.025,26,1.42,1.48,16.06,1
1.89,100.00,1e-2,0.022567,2.2567,5,500,252.806,0.0137038,2.59002,0.025,25,1.36,1.42,8.48,0
17.43,100.00,1e6,1.77778e-06,1.77778,5,500,259.795,0.00214889,3.74551,0.025,22,1.42,1.47,12.64,0
14.87,23.95,1e-6,2.28571e-06,2.28571,5,119.75,72.7564,0.0101021,3.59773,0.025,25,1.42,1.47,23.74,0
32.90,85.32,1e4,0.000177764,1.77764,5,426.6,234.665,0.00136694,3.83703,0.025,23,1.42,1.48,9.503,0
3.56,20.43,1e0,1,1,5,102.15,54.651,0.0409329,2.97709,0.025,27,1.39,1.44,16.18,0
12.69,62.10,1e-2,0.022567,2.2567,5,310.5,163.146,0.00463049,3.64905,0.025,25,1.42,1.47,28.22,0
2.21,6.72,1e4,0.000177764,1.77764,5,33.6,19.8755,0.161413,2.39717,0.025,21,1.37,1.42,7.794,0
1.61,9.24,1e-2,0.022567,2.2567,5,46.2,25.8322,0.149665,2.22647,0.025,20,1.37,1.42,8.87,0
28.07,62.10,1e0,1,1,5,310.5,174.976,0.00218065,3.80119,0.025,23,1.42,1.48,13.47,0
38.57,72.79,1e4,0.000177764,1.77764,5,363.95,210.479,0.00136992,3.84608,0.025,24,1.42,1.48,11.95,0
2.21,5.74,1e-6,2.28571e-06,2.28571,5,28.7,17.4621,0.184882,2.3453,0.025,21,1.37,1.42,7.302,0
32.90,62.10,1e-4,0.000228542,2.28542,5,310.5,179.802,0.00186995,3.82048,0.025,25,1.42,1.48,9.499,1
1.61,28.07,1e4,0.000177764,1.77764,5,140.35,72.8868,0.0527199,2.38255,0.025,19,1.37,1.42,8.838,0
4.89,52.98,1e-2,0.022567,2.2567,5,264.9,136.433,0.0125809,3.25936,0.025,25,1.4,1.45,12.23,0
1.17,4.18,1e4,0.000177764,1.77764,5,20.9,13.0123,0.355853,1.74033,0.025,15,1.38,1.43,9.456,0
1.17,20.43,1e-4,0.000228542,2.28542,5,102.15,53.6334,0.0860158,2.05604,0.025,17,1.39,1.44,15.57,1
4.18,100.00,1e6,1.77778e-06,1.77778,5,500,253.622,0.00764555,3.19584,0.025,22,1.4,1.45,8.169,0
4.89,17.43,1e4,0.000177764,1.77764,5,87.15,47.9929,0.0368485,3.14069,0.025,24,1.4,1.45,10.72,0
1.17,62.10,1e6,1.77778e-06,1.77778,5,310.5,157.808,0.0292126,2.1225,0.025,15,1.39,1.44,14.6,1
1.61,4.89,1e2,0.0176406,1.76406,5,24.45,14.992,0.260198,2.04851,0.025,17,1.37,1.41,6.226,0
6.72,7.88,1e-2,0.022567,2.2567,5,39.4,27.384,0.0583485,3.08976,0.025,21,1.4,1.46,7.421,0
6.72,7.88,1e0,1,1,5,39.4,27.384,0.0583485,3.08976,0.025,21,1.4,1.46,7.496,0
1.61,32.90,1e-6,2.28571e-06,2.28571,5,164.5,84.9604,0.0452085,2.39465,0.025,22,1.37,1.42,10.65,0
1.17,3.04,1e6,1.77778e-06,1.77778,5,15.2,10.1658,0.456267,1.62285,0.025,15,1.38,1.43,13.21,0
7.88,100.00,1e4,0.000177764,1.77764,5,500,255.097,0.00445991,3.51441,0.025,22,1.41,1.46,20.31,0
1.37,62.10,1e2,0.0176406,1.76406,5,310.5,157.877,0.0267474,2.27559,0.025,19,1.37,1.42,20.66,1
7.88,14.87,1e-6,2.28571e-06,2.28571,5,74.35,44.3065,0.0283838,3.32589,0.025,23,1.41,1.46,9.541,0
52.98,62.10,1e4,0.000177764,1.77764,5,310.5,205.558,0.00117435,3.86368,0.025,21,1.42,1.48,8.803,1
20.43,62.10,1e4,0.000177764,1.77764,5,310.5,168.426,0.00295807,3.75291,0.025,24,1.42,1.47,16.01,0
10.83,100.00,1e-6,2.28571e-06,2.28571,5,500,256.411,0.00334776,3.62562,0.025,24,1.42,1.47,21.84,0
1.37,1.89,1e-6,2.28571e-06,2.28571,5,9.45,7.45343,0.584001,1.51215,0.025,15,1.36,1.41,15.67,0
1.61,9.24,1e6,1.77778e-06,1.77778,5,46.2,25.8322,0.149665,2.22647,0.025,18,1.37,1.42,6.951,0
4.89,14.87,1e-4,0.000228542,2.28542,5,74.35,41.7111,0.0427925,3.11163,0.025,24,1.4,1.45,8.16,0
7.88,14.87,1e4,0.000177764,1.77764,5,74.35,44.3065,0.0283838,3.32589,0.025,23,1.41,1.46,11.95,0
1.61,10.83,1e-2,0.022567,2.2567,5,54.15,29.8023,0.129549,2.25886,0.025,21,1.37,1.42,8.646,0
28.07,45.20,1e-6,2.28571e-06,2.28571,5,226,135.913,0.00297833,3.7788,0.025,26,1.42,1.48,12.5,1
1.17,6.72,1e0,1,1,5,33.6,19.3598,0.238772,1.87732,0.025,15,1.39,1.44,10.19,0
2.21,4.89,1e6,1.77778e-06,1.77778,5,24.45,15.384,0.211563,2.28634,0.025,20,1.37,1.42,7.053,0
1.00,28.07,1e0,1,1,5,140.35,72.675,0.0687994,1.9312,0.025,15,1.39,1.44,11.93,1
5.74,28.07,1e-6,2.28571e-06,2.28571,5,140.35,74.8096,0.0204153,3.28934,0.025,25,1.4,1.46,8.576,0
14.87,20.43,1e-6,2.28571e-06,2.28571,5,102.15,65.0118,0.0117615,3.57306,0.025,24,1.42,1.47,20.06,0
1.37,85.32,1e0,1,1,5,426.6,215.927,0.0195524,2.28545,0.025,21,1.37,1.42,15.51,0
17.43,28.07,1e-4,0.000228542,2.28542,5,140.35,85.0019,0.00746603,3.65283,0.025,27,1.42,1.47,30.12,1
3.04,3.56,1e4,0.000177764,1.77764,5,17.8,13.1999,0.217127,2.34983,0.025,19,1.38,1.43,6.652,0
14.87,32.90,1e-2,0.022567,2.2567,5,164.5,93.4968,0.00743504,3.63739,0.025,23,1.42,1.47,22.4,0
1.37,52.98,1e-4,0.000228542,2.28542,5,264.9,135.077,0.0312665,2.2694,0.025,20,1.37,1.42,19.7,1
10.83,17.43,1e-2,0.022567,2.2567,5,87.15,53.3911,0.0183464,3.46319,0.025,24,1.41,1.47,21.15,0
1.00,17.43,1e6,1.77778e-06,1.77778,5,87.15,46.075,0.108519,1.89148,0.025,15,1.39,1.44,14.01,1
9.24,14.87,1e2,0.0176406,1.76406,5,74.35,45.7835,0.0246141,3.38194,0.025,24,1.41,1.46,21.66,0
1.00,45.20,1e0,1,1,5,226,115.5,0.04329,1.95671,0.025,15,1.39,1.44,11.27,1
4.89,38.57,1e0,1,1,5,192.85,100.484,0.0171624,3.23696,0.025,27,1.4,1.45,10.76,0
45.20,52.98,1e2,0.0176406,1.76406,5,264.9,175.59,0.00160393,3.84092,0.025,21,1.42,1.48,8.306,1
17.43,52.98,1e4,0.000177764,1.77764,5,264.9,143.956,0.0040207,3.71288,0.025,22,1.42,1.47,21.01,0
6.72,28.07,1e6,1.77778e-06,1.77778,5,140.35,75.3945,0.0178237,3.36209,0.025,25,1.41,1.46,8.868,0
4.18,12.69,1e6,1.77778e-06,1.77778,5,63.45,35.8707,0.0564062,2.99202,0.025,23,1.4,1.45,8.346,0
5.74,17.43,1e4,0.000177764,1.77764,5,87.15,48.5822,0.0322014,3.22169,0.025,24,1.4,1.46,8.61,0
1.89,45.20,1e-2,0.022567,2.2567,5,226,115.808,0.0299585,2.5593,0.025,25,1.36,1.42,9.382,0
12.69,52.98,1e4,0.000177764,1.77764,5,264.9,140.618,0.00541282,3.63913,0.025,25,1.42,1.47,24.63,0
1.00,14.87,1e0,1,1,5,74.35,39.675,0.126024,1.87398,0.025,15,1.39,1.44,12.47,1
1.37,4.89,1e4,0.000177764,1.77764,5,24.45,14.8712,0.286547,1.91967,0.025,15,1.37,1.42,9.49,0
1.17,100.00,1e-2,0.022567,2.2567,5,500,252.558,0.0182507,2.13533,0.025,18,1.39,1.44,10.77,1
2.21,7.88,1e4,0.000177764,1.77764,5,39.4,22.7456,0.140327,2.44377,0.025,21,1.37,1.42,8.565,0
52.98,62.10,1e-2,0.022567,2.2567,5,310.5,205.558,0.00117435,3.86368,0.025,24,1.42,1.48,9.56,0
1.00,23.95,1e6,1.77778e-06,1.77778,5,119.75,62.375,0.0801603,1.91984,0.025,15,1.39,1.44,9.349,1
28.07,32.90,1e-4,0.000228542,2.28542,5,164.5,109.607,0.00405896,3.74847,0.025,28,1.42,1.47,11.18,1
1.37,45.20,1e-2,0.022567,2.2567,5,226,115.627,0.0365317,2.26219,0.025,20,1.37,1.42,15.42,0
3.04,14.87,1e-6,2.28571e-06,2.28571,5,74.35,40.5541,0.0623881,2.82024,0.025,24,1.39,1.44,10.9,0
10.83,100.00,1e0,1,1,5,500,256.411,0.00334776,3.62562,0.025,23,1.42,1.47,12.68,0
28.07,72.79,1e-2,0.022567,2.2567,5,363.95,200.46,0.00186474,3.81006,0.025,26,1.42,1.48,13.05,0
2.59,72.79,1e-2,0.022567,2.2567,5,363.95,185.027,0.0150997,2.84669,0.025,25,1.38,1.43,9.167,0
3.04,4.89,1e4,0.000177764,1.77764,5,24.45,16.1385,0.168098,2.49888,0.025,19,1.39,1.43,7.113,0
4.18,4.89,1e4,0.000177764,1.77764,5,24.45,17.5763,0.131104,2.67979,0.025,20,1.39,1.45,8.393,0
4.18,20.43,1e-2,0.022567,2.2567,5,102.15,54.9819,0.0360336,3.07718,0.025,25,1.4,1.45,10.01,0
5.74,52.98,1e0,1,1,5,264.9,136.81,0.0109943,3.34342,0.025,27,1.4,1.46,9.252,0
10.83,45.20,1e4,0.000177764,1.77764,5,226,120.249,0.00731869,3.58262,0.025,23,1.41,1.47,17.3,0
1.17,3.04,1e2,0.0176406,1.76406,5,15.2,10.1658,0.456267,1.62285,0.025,15,1.38,1.43,13.01,0
6.72,7.88,1e4,0.000177764,1.77764,5,39.4,27.384,0.0583485,3.08976,0.025,21,1.4,1.46,6.831,0
2.59,3.04,1e6,1.77778e-06,1.77778,5,15.2,11.4835,0.275794,2.17149,0.025,19,1.38,1.43,8.326,0
2.21,62.10,1e-6,2.28571e-06,2.28571,5,310.5,158.168,0.0197481,2.71025,0.025,27,1.36,1.42,15.48,0
7.88,23.95,1e6,1.77778e-06,1.77778,5,119.75,66.0684,0.0180541,3.40728,0.025,23,1.41,1.46,9.331,0
4.18,20.43,1e6,1.77778e-06,1.77778,5,102.15,54.9819,0.0360336,3.07718,0.025,25,1.4,1.45,10.1,0
1.00,1.37,1e-2,0.022567,2.2567,5,6.85,5.925,0.843882,1.15612,0.025,15,1.38,1.43,5.349,1
1.89,3.56,1e-6,2.28571e-06,2.28571,5,17.8,11.9074,0.303527,2.04225,0.025,19,1.36,1.41,8.027,0
20.43,23.95,1e-2,0.022567,2.2567,5,119.75,80.1898,0.00748113,3.66051,0.025,26,1.42,1.47,13.38,0
4.18,23.95,1e-2,0.022567,2.2567,5,119.75,63.7265,0.0309499,3.09843,0.025,25,1.4,1.45,10.64,0
