#LabelsStretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
32.90,38.57,1e-2,0.022567,2.2567,5,192.85,128.228,0.00298191,3.7839,0.05,21,1.42,1.47,7.736,1
5.74,23.95,1e6,1.77778e-06,1.77778,5,119.75,64.6127,0.0237864,3.26999,0.05,20,1.41,1.46,8.85,0
4.18,10.83,1e-2,0.022567,2.2567,5,54.15,31.3344,0.0652748,2.95495,0.05,20,1.41,1.46,8.879,0
1.61,45.20,1e0,1,1,5,226,115.71,0.0331724,2.41403,0.05,24,1.37,1.42,8.928,0
1.17,38.57,1e-2,0.022567,2.2567,5,192.85,98.9834,0.0465837,2.10218,0.05,20,1.36,1.41,14.29,1
2.21,38.57,1e-6,2.28571e-06,2.28571,5,192.85,99.3519,0.0314912,2.6843,0.05,25,1.39,1.45,10.61,0
10.83,14.87,1e-4,0.000228542,2.28542,5,74.35,47.7456,0.0213058,3.43113,0.05,25,1.41,1.47,29.54,0
6.72,14.87,1e0,1,1,5,74.35,43.1932,0.0326487,3.26247,0.05,21,1.41,1.47,7.158,0
14.87,45.20,1e-4,0.000228542,2.28542,5,226,123.081,0.00545558,3.66683,0.05,27,1.41,1.47,20.61,1
2.59,45.20,1e6,1.77778e-06,1.77778,5,226,116.065,0.024117,2.82333,0.05,21,1.4,1.45,8.258,0
5.74,17.43,1e-2,0.022567,2.2567,5,87.15,48.5822,0.0322014,3.22169,0.05,21,1.41,1.46,7.089,0
9.24,23.95,1e0,1,1,5,119.75,67.1376,0.0156563,3.46471,0.05,20,1.41,1.47,13.24,0
2.59,4.18,1e-6,2.28571e-06,2.28571,5,20.9,14.0247,0.215098,2.32869,0.05,16,1.41,1.47,6.929,0
28.07,32.90,1e2,0.0176406,1.76406,5,164.5,109.607,0.00405896,3.74847,0.05,23,1.42,1.47,12.57,0
5.74,12.69,1e-2,0.022567,2.2567,5,63.45,37.1175,0.0433508,3.15769,0.05,20,1.41,1.47,10.41,0
3.56,23.95,1e-4,0.000228542,2.28542,5,119.75,63.4154,0.035158,2.99764,0.05,23,1.4,1.46,11.88,0
1.00,2.59,1e6,1.77778e-06,1.77778,5,12.95,8.975,0.557103,1.4429,0.05,15,1.39,1.44,5.009,1
7.88,14.87,1e2,0.0176406,1.76406,5,74.35,44.3065,0.0283838,3.32589,0.05,19,1.41,1.47,7.847,0
23.95,85.32,1e-4,0.000228542,2.28542,5,426.6,227.68,0.00185728,3.7952,0.05,27,1.42,1.47,15.07,0
2.21,45.20,1e4,0.000177764,1.77764,5,226,115.924,0.026972,2.69429,0.05,19,1.39,1.45,6.985,0
4.89,52.98,1e4,0.000177764,1.77764,5,264.9,136.433,0.0125809,3.25936,0.05,24,1.41,1.46,8.383,0
4.89,62.10,1e-4,0.000228542,2.28542,5,310.5,159.203,0.0107626,3.26825,0.05,23,1.41,1.46,8.043,1
32.90,45.20,1e-4,0.000228542,2.28542,5,226,141.979,0.00255398,3.79798,0.05,27,1.42,1.47,17.28,1
2.59,85.32,1e-4,0.000228542,2.28542,5,426.6,216.348,0.0129079,2.85236,0.05,23,1.4,1.45,11.57,0
32.90,52.98,1e0,1,1,5,264.9,159.033,0.00218589,3.81009,0.05,22,1.42,1.47,10.18,1
9.24,23.95,1e-2,0.022567,2.2567,5,119.75,67.1376,0.0156563,3.46471,0.05,21,1.41,1.47,17.91,0
1.37,72.79,1e-2,0.022567,2.2567,5,363.95,184.602,0.0228725,2.2809,0.05,21,1.36,1.41,21.59,0
1.17,6.72,1e4,0.000177764,1.77764,5,33.6,19.3598,0.238772,1.87732,0.05,16,1.37,1.42,16.17,0
10.83,20.43,1e2,0.0176406,1.76406,5,102.15,60.2599,0.015778,3.491,0.05,20,1.41,1.47,18.45,0
62.10,85.32,1e2,0.0176406,1.76406,5,426.6,266.639,0.000734377,3.891,0.05,23,1.42,1.47,12.24,0
6.72,32.90,1e-4,0.000228542,2.28542,5,164.5,87.3426,0.0152842,3.37916,0.05,25,1.41,1.47,9.033,1
1.37,7.88,1e4,0.000177764,1.77764,5,39.4,22.3357,0.190063,2.05185,0.05,17,1.37,1.43,15.04,0
1.37,1.89,1e-4,0.000228542,2.28542,5,9.45,7.45343,0.584001,1.51215,0.05,16,1.43,1.48,14.19,0
4.18,28.07,1e6,1.77778e-06,1.77778,5,140.35,73.9801,0.0265635,3.11676,0.05,22,1.4,1.46,8.685,0
2.59,6.72,1e2,0.0176406,1.76406,5,33.6,20.1295,0.144327,2.51199,0.05,18,1.41,1.46,10.19,0
1.37,1.61,1e0,1,1,5,8.05,6.8025,0.646653,1.42632,0.05,15,1.44,1.49,17.09,0
2.59,4.89,1e-2,0.022567,2.2567,5,24.45,15.6989,0.189169,2.39585,0.05,20,1.41,1.46,8.823,0
2.21,100.00,1e0,1,1,5,500,252.916,0.0123377,2.72663,0.05,22,1.39,1.45,11.97,0
1.89,2.59,1e6,1.77778e-06,1.77778,5,12.95,9.61353,0.385538,1.88725,0.05,17,1.42,1.47,7.384,0
28.07,72.79,1e2,0.0176406,1.76406,5,363.95,200.46,0.00186474,3.81006,0.05,23,1.42,1.47,14.83,0
5.74,62.10,1e-6,2.28571e-06,2.28571,5,310.5,159.566,0.00940526,3.35254,0.05,21,1.41,1.46,7.217,1
2.59,9.24,1e6,1.77778e-06,1.77778,5,46.2,26.3357,0.108809,2.60398,0.05,18,1.41,1.46,6.912,0
5.74,14.87,1e0,1,1,5,74.35,42.3577,0.0373958,3.19188,0.05,19,1.41,1.47,6.8,0
1.89,4.18,1e0,1,1,5,20.9,13.4155,0.267197,2.11091,0.05,17,1.41,1.46,7.426,0
2.59,100.00,1e-4,0.000228542,2.28542,5,500,253.047,0.0110317,2.85722,0.05,25,1.4,1.45,9.496,0
45.20,62.10,1e-4,0.000228542,2.28542,5,310.5,194.49,0.00137211,3.8514,0.05,25,1.42,1.47,13.12,1
2.21,100.00,1e-4,0.000228542,2.28542,5,500,252.916,0.0123377,2.72663,0.05,22,1.39,1.45,10.35,0
23.95,100.00,1e-4,0.000228542,2.28542,5,500,263.738,0.00158733,3.80166,0.05,26,1.42,1.47,14.24,1
3.04,4.18,1e6,1.77778e-06,1.77778,5,20.9,14.5296,0.191139,2.42884,0.05,19,1.41,1.47,7.706,0
1.37,14.87,1e-2,0.022567,2.2567,5,74.35,39.8044,0.106349,2.16654,0.05,20,1.36,1.42,12.5,0
28.07,32.90,1e-2,0.022567,2.2567,5,164.5,109.607,0.00405896,3.74847,0.05,21,1.42,1.47,8.288,0
3.04,9.24,1e4,0.000177764,1.77764,5,46.2,26.6212,0.0966894,2.71597,0.05,19,1.41,1.46,7.124,0
1.00,45.20,1e2,0.0176406,1.76406,5,226,115.5,0.04329,1.95671,0.05,17,1.36,1.41,9.595,1
2.21,4.18,1e-4,0.000228542,2.28542,5,20.9,13.6674,0.240561,2.22225,0.05,18,1.41,1.47,6.07,0
4.89,6.72,1e2,0.0176406,1.76406,5,33.6,22.4163,0.0879685,2.89072,0.05,18,1.41,1.47,6.331,0
2.59,9.24,1e-4,0.000228542,2.28542,5,46.2,26.3357,0.108809,2.60398,0.05,19,1.41,1.46,7.407,0
45.20,85.32,1e0,1,1,5,426.6,246.419,0.00100301,3.86808,0.05,22,1.42,1.47,9.622,1
3.56,28.07,1e6,1.77778e-06,1.77778,5,140.35,73.6856,0.0301752,3.01538,0.05,21,1.4,1.46,9.722,0
6.72,9.24,1e2,0.0176406,1.76406,5,46.2,30.2383,0.0505991,3.14184,0.05,20,1.41,1.47,6.78,0
6.72,72.79,1e-6,2.28571e-06,2.28571,5,363.95,186.675,0.00702175,3.43468,0.05,24,1.41,1.46,12.4,0
4.18,28.07,1e-4,0.000228542,2.28542,5,140.35,73.9801,0.0265635,3.11676,0.05,23,1.4,1.46,12.62,0
23.95,38.57,1e0,1,1,5,192.85,116.206,0.00405157,3.74264,0.05,23,1.42,1.47,14.8,0
9.24,100.00,1e0,1,1,5,500,255.688,0.00386757,3.57364,0.05,21,1.41,1.47,13.8,1
2.59,7.88,1e-2,0.022567,2.2567,5,39.4,22.9778,0.125474,2.56082,0.05,20,1.41,1.46,11.26,0
45.20,72.79,1e-2,0.022567,2.2567,5,363.95,217.906,0.00117333,3.86039,0.05,21,1.42,1.47,9.864,1
4.89,5.74,1e6,1.77778e-06,1.77778,5,28.7,20.3465,0.100759,2.82817,0.05,17,1.41,1.47,5.774,0
4.18,72.79,1e4,0.000177764,1.77764,5,363.95,185.622,0.0104648,3.18406,0.05,21,1.4,1.46,8.294,0
3.04,4.18,1e-4,0.000228542,2.28542,5,20.9,14.5296,0.191139,2.42884,0.05,19,1.41,1.47,7.082,0
6.72,28.07,1e2,0.0176406,1.76406,5,140.35,75.3945,0.0178237,3.36209,0.05,22,1.41,1.47,8.489,0
1.37,85.32,1e4,0.000177764,1.77764,5,426.6,215.927,0.0195524,2.28545,0.05,19,1.36,1.41,12.26,1
14.87,72.79,1e6,1.77778e-06,1.77778,5,363.95,190.895,0.00341575,3.69716,0.05,19,1.41,1.47,18.58,1
45.20,62.10,1e4,0.000177764,1.77764,5,310.5,194.49,0.00137211,3.8514,0.05,24,1.42,1.47,11.13,0
1.61,3.56,1e-2,0.022567,2.2567,5,17.8,11.7014,0.336089,1.92633,0.05,19,1.41,1.46,9.082,0
23.95,45.20,1e6,1.77778e-06,1.77778,5,226,131.32,0.00347014,3.75657,0.05,23,1.42,1.47,10.9,0
4.18,6.72,1e-2,0.022567,2.2567,5,33.6,21.5731,0.100026,2.80969,0.05,21,1.41,1.46,6.779,0
1.89,10.83,1e-2,0.022567,2.2567,5,54.15,29.9238,0.116998,2.39479,0.05,20,1.4,1.45,9.605,0
17.43,28.07,1e-2,0.022567,2.2567,5,140.35,85.0019,0.00746603,3.65283,0.05,22,1.42,1.47,24.6,0
2.59,3.04,1e4,0.000177764,1.77764,5,15.2,11.4835,0.275794,2.17149,0.05,16,1.42,1.47,6.773,0
14.87,17.43,1e-4,0.000228542,2.28542,5,87.15,58.7687,0.013676,3.54459,0.05,27,1.41,1.47,16.64,0
7.88,32.90,1e2,0.0176406,1.76406,5,164.5,88.0418,0.0132876,3.44484,0.05,19,1.41,1.47,7.801,0
2.21,5.74,1e2,0.0176406,1.76406,5,28.7,17.4621,0.184882,2.3453,0.05,17,1.41,1.46,6.242,0
1.17,72.79,1e6,1.77778e-06,1.77778,5,363.95,184.533,0.0249806,2.12745,0.05,18,1.36,1.41,8.09,1
1.17,4.89,1e4,0.000177764,1.77764,5,24.45,14.7863,0.312957,1.79052,0.05,16,1.38,1.43,10.8,0
4.89,38.57,1e6,1.77778e-06,1.77778,5,192.85,100.484,0.0171624,3.23696,0.05,23,1.41,1.46,9.597,0
9.24,85.32,1e0,1,1,5,426.6,219.07,0.00452531,3.56756,0.05,21,1.41,1.47,20.95,1
38.57,72.79,1e6,1.77778e-06,1.77778,5,363.95,210.479,0.00136992,3.84608,0.05,24,1.42,1.47,12.12,0
6.72,52.98,1e-4,0.000228542,2.28542,5,264.9,137.269,0.00959864,3.41736,0.05,23,1.41,1.46,9.596,1
3.56,100.00,1e-4,0.000228542,2.28542,5,500,253.394,0.00868508,3.09189,0.05,23,1.4,1.45,12.15,1
32.90,38.57,1e4,0.000177764,1.77764,5,192.85,128.228,0.00298191,3.7839,0.05,30,1.42,1.47,12.86,0
9.24,45.20,1e4,0.000177764,1.77764,5,226,119.275,0.00845509,3.53125,0.05,20,1.41,1.47,17.41,1
4.89,72.79,1e-2,0.022567,2.2567,5,363.95,185.903,0.00920338,3.27588,0.05,24,1.4,1.46,10.66,0
62.10,100.00,1e-6,2.28571e-06,2.28571,5,500,298.776,0.000627638,3.89763,0.05,25,1.42,1.47,12.97,1
9.24,20.43,1e-2,0.022567,2.2567,5,102.15,58.7098,0.018228,3.44095,0.05,21,1.41,1.47,18.85,0
5.74,23.95,1e-6,2.28571e-06,2.28571,5,119.75,64.6127,0.0237864,3.26999,0.05,21,1.41,1.46,7.146,0
1.00,62.10,1e-2,0.022567,2.2567,5,310.5,157.75,0.0316957,1.9683,0.05,20,1.36,1.41,14.71,1
10.83,52.98,1e-4,0.000228542,2.28542,5,264.9,139.472,0.00626386,3.59404,0.05,25,1.41,1.47,21.34,1
32.90,72.79,1e6,1.77778e-06,1.77778,5,363.95,204.804,0.00159905,3.8294,0.05,23,1.42,1.47,12.44,0
4.18,4.89,1e-4,0.000228542,2.28542,5,24.45,17.5763,0.131104,2.67979,0.05,20,1.41,1.47,8.436,0
4.18,5.74,1e-4,0.000228542,2.28542,5,28.7,19.3772,0.11457,2.7489,0.05,20,1.41,1.47,7.043,0
5.74,20.43,1e-4,0.000228542,2.28542,5,102.15,55.9359,0.0276935,3.24757,0.05,23,1.41,1.46,7.661,0
7.88,32.90,1e0,1,1,5,164.5,88.0418,0.0132876,3.44484,0.05,20,1.41,1.47,12.8,0
12.69,38.57,1e4,0.000177764,1.77764,5,192.85,105.293,0.00738398,3.61411,0.05,20,1.41,1.47,20.04,1
2.59,23.95,1e6,1.77778e-06,1.77778,5,119.75,62.9749,0.0446576,2.77013,0.05,21,1.4,1.45,7.882,0
1.17,32.90,1e-6,2.28571e-06,2.28571,5,164.5,84.8084,0.0543752,2.09306,0.05,20,1.36,1.41,16.1,0
20.43,100.00,1e4,0.000177764,1.77764,5,500,261.535,0.00184806,3.77559,0.05,23,1.41,1.47,11.68,0
6.72,20.43,1e-4,0.000228542,2.28542,5,102.15,56.6243,0.024178,3.31939,0.05,25,1.41,1.47,8.815,0
4.89,32.90,1e6,1.77778e-06,1.77778,5,164.5,86.3586,0.020033,3.22292,0.05,21,1.41,1.46,9.091,0
1.00,17.43,1e-4,0.000228542,2.28542,5,87.15,46.075,0.108519,1.89148,0.05,19,1.36,1.41,19.44,1
5.74,28.07,1e-4,0.000228542,2.28542,5,140.35,74.8096,0.0204153,3.28934,0.05,23,1.41,1.46,9.667,0
3.56,100.00,1e6,1.77778e-06,1.77778,5,500,253.394,0.00868508,3.09189,0.05,21,1.4,1.45,11.26,0
3.04,12.69,1e-2,0.022567,2.2567,5,63.45,35.1428,0.0723228,2.79004,0.05,20,1.4,1.46,7.531,0
5.74,10.83,1e4,0.000177764,1.77764,5,54.15,32.7203,0.0501667,3.11857,0.05,19,1.41,1.47,7.912,0
1.37,45.20,1e4,0.000177764,1.77764,5,226,115.627,0.0365317,2.26219,0.05,19,1.36,1.41,21.51,1
7.88,14.87,1e-4,0.000228542,2.28542,5,74.35,44.3065,0.0283838,3.32589,0.05,24,1.41,1.47,13.78,0
28.07,85.32,1e-2,0.022567,2.2567,5,426.6,230.731,0.00159406,3.81766,0.05,22,1.42,1.47,7.644,0
2.21,3.56,1e-4,0.000228542,2.28542,5,17.8,12.1949,0.273269,2.14997,0.05,18,1.42,1.47,9.45,0
3.56,14.87,1e6,1.77778e-06,1.77778,5,74.35,40.8445,0.0552737,2.92603,0.05,21,1.4,1.46,9.068,0
9.24,52.98,1e4,0.000177764,1.77764,5,264.9,138.566,0.00723648,3.54251,0.05,20,1.41,1.47,16.19,1
2.21,45.20,1e-6,2.28571e-06,2.28571,5,226,115.924,0.026972,2.69429,0.05,22,1.39,1.45,9.661,0
4.18,23.95,1e4,0.000177764,1.77764,5,119.75,63.7265,0.0309499,3.09843,0.05,21,1.4,1.46,7.902,0
28.07,100.00,1e-2,0.022567,2.2567,5,500,266.536,0.00136237,3.82416,0.05,21,1.42,1.47,10.52,1
2.59,62.10,1e-4,0.000228542,2.28542,5,310.5,158.306,0.0176578,2.84006,0.05,23,1.4,1.45,8.367,0
12.69,20.43,1e2,0.0176406,1.76406,5,102.15,62.3027,0.0136343,3.5348,0.05,20,1.41,1.47,16.8,0
1.00,3.04,1e4,0.000177764,1.77764,5,15.2,10.1,0.49505,1.50495,0.05,15,1.38,1.43,6.064,1
52.98,85.32,1e2,0.0176406,1.76406,5,426.6,255.143,0.000858451,3.88042,0.05,23,1.42,1.47,12,0
1.37,4.89,1e-6,2.28571e-06,2.28571,5,24.45,14.8712,0.286547,1.91967,0.05,16,1.39,1.44,13.58,0
2.59,100.00,1e0,1,1,5,500,253.047,0.0110317,2.85722,0.05,23,1.4,1.45,9.679,0
1.17,1.37,1e-4,0.000228542,2.28542,5,6.85,6.03512,0.777771,1.24669,0.05,16,1.44,1.49,14.29,0
9.24,20.43,1e-4,0.000228542,2.28542,5,102.15,58.7098,0.018228,3.44095,0.05,25,1.41,1.47,20.61,0
1.00,3.04,1e-4,0.000228542,2.28542,5,15.2,10.1,0.49505,1.50495,0.05,17,1.38,1.43,6.028,1
2.21,72.79,1e2,0.0176406,1.76406,5,363.95,184.891,0.0168872,2.71657,0.05,20,1.39,1.45,8.335,0
2.59,38.57,1e-2,0.022567,2.2567,5,192.85,99.4966,0.0281579,2.81287,0.05,23,1.4,1.45,8.136,0
10.83,45.20,1e2,0.0176406,1.76406,5,226,120.249,0.00731869,3.58262,0.05,20,1.41,1.47,18.88,1
3.04,85.32,1e-2,0.022567,2.2567,5,426.6,216.51,0.0114701,2.97503,0.05,23,1.4,1.45,11.05,0
3.04,62.10,1e-2,0.022567,2.2567,5,310.5,158.471,0.015691,2.9622,0.05,22,1.4,1.45,11.82,0
9.24,38.57,1e6,1.77778e-06,1.77778,5,192.85,102.888,0.00987175,3.51816,0.05,20,1.41,1.47,14.01,0
72.79,100.00,1e0,1,1,5,500,312.261,0.000536712,3.90672,0.05,22,1.42,1.47,14.38,1
1.61,10.83,1e6,1.77778e-06,1.77778,5,54.15,29.8023,0.129549,2.25886,0.05,19,1.38,1.44,6.782,0
3.04,85.32,1e6,1.77778e-06,1.77778,5,426.6,216.51,0.0114701,2.97503,0.05,20,1.4,1.45,7.227,0
1.00,14.87,1e2,0.0176406,1.76406,5,74.35,39.675,0.126024,1.87398,0.05,17,1.36,1.41,12.68,0
9.24,38.57,1e-2,0.022567,2.2567,5,192.85,102.888,0.00987175,3.51816,0.05,21,1.41,1.47,17.77,1
2.59,52.98,1e-4,0.000228542,2.28542,5,264.9,135.51,0.0206411,2.83233,0.05,25,1.4,1.45,10.72,0
6.72,9.24,1e-2,0.022567,2.2567,5,46.2,30.2383,0.0505991,3.14184,0.05,21,1.41,1.47,7.324,0
12.69,100.00,1e2,0.0176406,1.76406,5,500,257.302,0.00289291,3.6711,0.05,20,1.41,1.47,11.37,1
1.61,1.89,1e6,1.77778e-06,1.77778,5,9.45,7.71593,0.5303,1.61365,0.05,16,1.43,1.48,7.905,0
1.89,4.89,1e6,1.77778e-06,1.77778,5,24.45,15.1589,0.234989,2.17179,0.05,17,1.41,1.46,6.923,0
3.04,23.95,1e-6,2.28571e-06,2.28571,5,119.75,63.1722,0.0396833,2.88926,0.05,22,1.4,1.45,9.404,0
1.00,2.21,1e0,1,1,5,11.05,8.025,0.623053,1.37695,0.05,15,1.39,1.44,5.04,1
1.37,3.04,1e6,1.77778e-06,1.77778,5,15.2,10.2682,0.417763,1.7399,0.05,16,1.4,1.45,11.95,0
14.87,100.00,1e0,1,1,5,500,258.41,0.00249552,3.71084,0.05,21,1.41,1.47,23.5,1
7.88,62.10,1e-6,2.28571e-06,2.28571,5,310.5,160.551,0.00713868,3.4933,0.05,21,1.41,1.47,18.59,1
4.89,9.24,1e-2,0.022567,2.2567,5,46.2,28.1539,0.06632,2.99658,0.05,21,1.41,1.46,8.374,0
20.43,32.90,1e-2,0.022567,2.2567,5,164.5,99.3564,0.00550602,3.70086,0.05,25,1.42,1.47,12.93,0
1.17,2.21,1e4,0.000177764,1.77764,5,11.05,8.09748,0.574242,1.48482,0.05,15,1.41,1.46,14.62,0
1.37,28.07,1e-4,0.000228542,2.28542,5,140.35,72.8022,0.0580586,2.2327,0.05,21,1.36,1.41,22.17,0
17.43,32.90,1e-4,0.000228542,2.28542,5,164.5,96.0276,0.00640228,3.67137,0.05,27,1.42,1.47,25.25,0
12.69,28.07,1e-6,2.28571e-06,2.28571,5,140.35,80.0231,0.0100511,3.58027,0.05,26,1.41,1.47,23.81,0
4.89,32.90,1e4,0.000177764,1.77764,5,164.5,86.3586,0.020033,3.22292,0.05,21,1.41,1.46,9.233,0
10.83,45.20,1e-4,0.000228542,2.28542,5,226,120.249,0.00731869,3.58262,0.05,26,1.41,1.47,18.5,1
4.18,14.87,1e4,0.000177764,1.77764,5,74.35,41.2265,0.0486579,3.02441,0.05,21,1.41,1.46,6.856,0
2.21,10.83,1e6,1.77778e-06,1.77778,5,54.15,30.0764,0.105334,2.52111,0.05,19,1.4,1.45,7.446,0
1.37,38.57,1e4,0.000177764,1.77764,5,192.85,99.0522,0.0426526,2.2538,0.05,18,1.36,1.41,9.761,1
14.87,20.43,1e0,1,1,5,102.15,65.0118,0.0117615,3.57306,0.05,21,1.41,1.47,20.39,0
23.95,45.20,1e-6,2.28571e-06,2.28571,5,226,131.32,0.00347014,3.75657,0.05,25,1.42,1.47,12.42,1
1.00,4.89,1e-6,2.28571e-06,2.28571,5,24.45,14.725,0.339559,1.66044,0.05,15,1.37,1.42,5.38,1
2.21,23.95,1e4,0.000177764,1.77764,5,119.75,62.818,0.0499441,2.64352,0.05,20,1.4,1.45,6.984,0
1.37,12.69,1e0,1,1,5,63.45,34.3554,0.123284,2.14334,0.05,20,1.37,1.42,14.08,0
9.24,10.83,1e-2,0.022567,2.2567,5,54.15,37.0822,0.0330199,3.30427,0.05,20,1.41,1.47,12.97,0
10.83,85.32,1e-6,2.28571e-06,2.28571,5,426.6,219.828,0.00391709,3.61945,0.05,22,1.41,1.47,19.96,1
1.17,7.88,1e-4,0.000228542,2.28542,5,39.4,22.2593,0.207581,1.91381,0.05,18,1.37,1.42,14.92,0
10.83,12.69,1e-4,0.000228542,2.28542,5,63.45,43.1988,0.0246986,3.39439,0.05,25,1.41,1.47,22.68,0
10.83,28.07,1e-4,0.000228542,2.28542,5,140.35,78.3847,0.0116314,3.53591,0.05,26,1.41,1.47,24.6,0
20.43,100.00,1e-6,2.28571e-06,2.28571,5,500,261.535,0.00184806,3.77559,0.05,25,1.41,1.47,9.065,1
4.18,9.24,1e2,0.0176406,1.76406,5,46.2,27.4974,0.0754102,2.91258,0.05,19,1.41,1.46,8.56,0
1.37,23.95,1e6,1.77778e-06,1.77778,5,119.75,62.5022,0.0676458,2.21956,0.05,18,1.36,1.41,17.62,0
7.88,72.79,1e6,1.77778e-06,1.77778,5,363.95,187.197,0.00610449,3.50145,0.05,19,1.41,1.47,11.83,1
3.56,45.20,1e-6,2.28571e-06,2.28571,5,226,116.447,0.0189869,3.05521,0.05,23,1.4,1.45,11.43,0
4.18,17.43,1e-2,0.022567,2.2567,5,87.15,47.5477,0.0418991,3.05266,0.05,21,1.41,1.46,8.003,0
1.37,23.95,1e-6,2.28571e-06,2.28571,5,119.75,62.5022,0.0676458,2.21956,0.05,21,1.36,1.41,18.94,0
45.20,72.79,1e4,0.000177764,1.77764,5,363.95,217.906,0.00117333,3.86039,0.05,24,1.42,1.47,12.73,0
2.59,32.90,1e6,1.77778e-06,1.77778,5,164.5,85.3291,0.0328674,2.80067,0.05,21,1.4,1.45,7.839,0
1.17,1.37,1e4,0.000177764,1.77764,5,6.85,6.03512,0.777771,1.24669,0.05,15,1.44,1.49,6.564,0
17.43,52.98,1e-6,2.28571e-06,2.28571,5,264.9,143.956,0.0040207,3.71288,0.05,23,1.42,1.47,19.75,1
1.00,85.32,1e-4,0.000228542,2.28542,5,426.6,215.8,0.0231696,1.97683,0.05,21,1.36,1.41,10.1,1
1.17,4.18,1e0,1,1,5,20.9,13.0123,0.355853,1.74033,0.05,16,1.38,1.43,7.466,0
28.07,52.98,1e0,1,1,5,264.9,153.639,0.00254907,3.79085,0.05,22,1.42,1.47,7.946,1
4.89,5.74,1e-2,0.022567,2.2567,5,28.7,20.3465,0.100759,2.82817,0.05,21,1.41,1.47,10.79,0
14.87,62.10,1e-4,0.000228542,2.28542,5,310.5,164.495,0.00399442,3.68856,0.05,26,1.41,1.47,24.46,1
1.37,2.59,1e4,0.000177764,1.77764,5,12.95,9.1564,0.470129,1.66816,0.05,16,1.41,1.46,11.91,0
23.95,62.10,1e-2,0.022567,2.2567,5,310.5,171.279,0.00254074,3.77883,0.05,26,1.42,1.47,14.34,0
12.69,85.32,1e-2,0.022567,2.2567,5,426.6,220.769,0.00338489,3.66486,0.05,22,1.41,1.47,18.88,0
9.24,12.69,1e4,0.000177764,1.77764,5,63.45,40.9682,0.0285336,3.34572,0.05,19,1.41,1.47,13.93,0
1.00,23.95,1e-2,0.022567,2.2567,5,119.75,62.375,0.0801603,1.91984,0.05,20,1.36,1.41,16.62,1
4.89,62.10,1e2,0.0176406,1.76406,5,310.5,159.203,0.0107626,3.26825,0.05,21,1.41,1.46,7.063,0
2.59,14.87,1e-4,0.000228542,2.28542,5,74.35,40.3245,0.0702083,2.70395,0.05,22,1.4,1.46,10.11,0
28.07,38.57,1e-6,2.28571e-06,2.28571,5,192.85,121.372,0.00347735,3.76479,0.05,24,1.42,1.47,12.04,1
12.69,38.57,1e0,1,1,5,192.85,105.293,0.00738398,3.61411,0.05,21,1.41,1.47,17.96,0
20.43,32.90,1e6,1.77778e-06,1.77778,5,164.5,99.3564,0.00550602,3.70086,0.05,23,1.42,1.47,11.63,0
6.72,17.43,1e2,0.0176406,1.76406,5,87.15,49.3379,0.0281137,3.29294,0.05,22,1.41,1.47,8.992,0
1.61,10.83,1e2,0.0176406,1.76406,5,54.15,29.8023,0.129549,2.25886,0.05,19,1.38,1.44,7.094,0
2.21,100.00,1e-6,2.28571e-06,2.28571,5,500,252.916,0.0123377,2.72663,0.05,22,1.39,1.45,11.4,0
52.98,62.10,1e6,1.77778e-06,1.77778,5,310.5,205.558,0.00117435,3.86368,0.05,24,1.42,1.47,11.83,0
2.59,85.32,1e-2,0.022567,2.2567,5,426.6,216.348,0.0129079,2.85236,0.05,23,1.4,1.45,9.739,0
1.00,2.59,1e2,0.0176406,1.76406,5,12.95,8.975,0.557103,1.4429,0.05,15,1.39,1.44,5.024,1
2.21,4.18,1e6,1.77778e-06,1.77778,5,20.9,13.6674,0.240561,2.22225,0.05,16,1.41,1.47,5.559,0
1.61,28.07,1e-2,0.022567,2.2567,5,140.35,72.8868,0.0527199,2.38255,0.05,22,1.37,1.43,8.588,0
7.88,14.87,1e-2,0.022567,2.2567,5,74.35,44.3065,0.0283838,3.32589,0.05,20,1.41,1.47,9.792,0
1.61,3.56,1e0,1,1,5,17.8,11.7014,0.336089,1.92633,0.05,16,1.41,1.46,5.619,0
10.83,20.43,1e-4,0.000228542,2.28542,5,102.15,60.2599,0.015778,3.491,0.05,26,1.41,1.47,19.2,1
23.95,52.98,1e6,1.77778e-06,1.77778,5,264.9,149.529,0.00297,3.76855,0.05,23,1.42,1.47,11.8,0
2.59,17.43,1e0,1,1,5,87.15,46.705,0.0604561,2.72921,0.05,23,1.4,1.45,11.8,0
17.43,32.90,1e6,1.77778e-06,1.77778,5,164.5,96.0276,0.00640228,3.67137,0.05,20,1.42,1.47,22.79,1
62.10,100.00,1e6,1.77778e-06,1.77778,5,500,298.776,0.000627638,3.89763,0.05,24,1.42,1.47,14.37,0
1.00,52.98,1e2,0.0176406,1.76406,5,264.9,134.95,0.0370508,1.96295,0.05,17,1.36,1.41,14.57,1
4.89,6.72,1e-4,0.000228542,2.28542,5,33.6,22.4163,0.0879685,2.89072,0.05,21,1.41,1.47,6.925,0
1.37,45.20,1e0,1,1,5,226,115.627,0.0365317,2.26219,0.05,21,1.36,1.41,16.63,0
